0.436,109.0,N
0.836,318.0,N
0.832,526.0,N
0.812,729.0,N
0.84,939.0,N
0.824,1145.0,N
0.812,1348.0,N
0.828,1555.0,N
0.828,1762.0,N
0.816,1966.0,N
0.824,2172.0,N
0.824,2378.0,N
0.82,2583.0,N
0.828,2790.0,N
0.836,2999.0,N
0.84,3209.0,N
0.828,3416.0,N
0.844,3627.0,N
0.84,3837.0,N
0.828,4044.0,N
0.848,4256.0,N
0.86,4471.0,N
0.84,4681.0,N
0.86,4896.0,N
0.856,5110.0,N
0.832,5318.0,N
0.856,5532.0,N
0.852,5745.0,N
0.852,5958.0,N
0.872,6176.0,N
0.868,6393.0,N
0.844,6604.0,N
0.864,6820.0,N
0.852,7033.0,N
0.86,7248.0,N
0.872,7466.0,N
0.888,7688.0,N
0.908,7915.0,N
0.924,8146.0,N
0.924,8377.0,N
0.94,8612.0,N
0.96,8852.0,N
0.936,9086.0,N
0.956,9325.0,N
0.956,9564.0,N
0.956,9803.0,N
0.96,10043.0,N
0.932,10276.0,N
0.928,10508.0,N
0.928,10740.0,N
0.932,10973.0,N
0.932,11206.0,N
0.928,11438.0,N
0.948,11675.0,N
0.948,11912.0,N
0.936,12146.0,N
0.956,12385.0,N
0.948,12622.0,N
0.936,12856.0,N
0.94,13091.0,N
0.944,13327.0,N
0.952,13565.0,N
0.972,13808.0,N
0.956,14047.0,N
0.952,14285.0,N
0.944,14521.0,N
0.968,14763.0,N
0.956,15002.0,N
0.948,15239.0,N
0.964,15480.0,N
0.948,15717.0,N
0.92,15947.0,N
0.94,16182.0,N
0.94,16417.0,N
0.932,16650.0,N
0.944,16886.0,N
0.936,17120.0,N
0.9,17345.0,N
0.9,17570.0,N
0.884,17791.0,N
0.904,18017.0,N
0.904,18243.0,N
0.92,18473.0,N
0.936,18707.0,N
0.932,18940.0,N
0.944,19176.0,N
0.932,19409.0,N
0.92,19639.0,N
0.948,19876.0,N
0.928,20108.0,N
0.932,20341.0,N
0.912,20569.0,N
0.912,20797.0,N
0.908,21024.0,N
0.932,21257.0,N
0.936,21491.0,N
0.924,21722.0,N
0.956,21961.0,N
0.972,22204.0,N
0.52,22334.0,N
1.128,22616.0,N
0.984,22862.0,N
0.496,22986.0,N
1.116,23265.0,N
0.98,23510.0,N
0.512,23638.0,N
1.132,23921.0,N
0.976,24165.0,N
0.952,24403.0,N
0.98,24648.0,N
0.972,24891.0,N
0.952,25129.0,N
0.98,25374.0,N
0.98,25619.0,N
0.992,25867.0,N
0.972,26110.0,N
0.952,26348.0,N
0.496,26472.0,N
1.14,26757.0,N
0.972,27000.0,N
0.98,27245.0,N
0.944,27481.0,N
0.956,27720.0,N
0.948,27957.0,N
0.928,28189.0,N
0.948,28426.0,N
0.94,28661.0,N
0.912,28889.0,N
0.928,29121.0,N
0.924,29352.0,N
0.908,29579.0,N
0.92,29809.0,N
0.928,30041.0,N
0.916,30270.0,N
0.928,30502.0,N
0.924,30733.0,N
0.956,30972.0,N
0.94,31207.0,N
0.916,31436.0,N
0.936,31670.0,N
0.932,31903.0,N
0.944,32139.0,N
0.94,32374.0,N
0.924,32605.0,N
0.932,32838.0,N
0.928,33070.0,N
0.944,33306.0,N
0.952,33544.0,N
0.936,33778.0,N
0.968,34020.0,N
0.948,34257.0,N
0.928,34489.0,N
0.936,34723.0,N
0.944,34959.0,N
0.928,35191.0,N
0.944,35427.0,N
0.692,35600.0,N
1.1,35875.0,N
0.976,36119.0,N
0.956,36358.0,N
0.916,36587.0,N
0.928,36819.0,N
0.916,37048.0,N
0.68,37218.0,N
1.124,37499.0,N
0.936,37733.0,N
0.96,37973.0,N
0.952,38211.0,N
0.94,38446.0,N
0.944,38682.0,N
0.932,38915.0,N
0.948,39152.0,N
0.94,39387.0,N
0.924,39618.0,N
0.94,39853.0,N
0.928,40085.0,N
0.924,40316.0,N
0.936,40550.0,N
0.928,40782.0,N
0.924,41013.0,N
0.948,41250.0,N
0.936,41484.0,N
0.92,41714.0,N
0.944,41950.0,N
0.952,42188.0,N
0.936,42422.0,N
0.932,42655.0,N
0.928,42887.0,N
0.936,43121.0,N
0.936,43355.0,N
0.924,43586.0,N
0.944,43822.0,N
0.936,44056.0,N
0.932,44289.0,N
0.952,44527.0,N
0.944,44763.0,N
0.924,44994.0,N
0.94,45229.0,N
0.932,45462.0,N
0.908,45689.0,N
0.924,45920.0,N
0.932,46153.0,N
0.912,46381.0,N
0.936,46615.0,N
