0.34,85.0,N
0.896,309.0,N
0.88,529.0,N
0.852,742.0,N
0.884,963.0,N
0.888,1185.0,N
0.852,1398.0,N
0.852,1611.0,N
0.864,1827.0,N
0.884,2048.0,N
0.872,2266.0,N
0.852,2479.0,N
0.852,2692.0,N
0.872,2910.0,N
0.86,3125.0,N
0.856,3339.0,N
0.836,3548.0,N
0.844,3759.0,N
0.868,3976.0,N
0.848,4188.0,N
0.848,4400.0,N
0.856,4614.0,N
0.844,4825.0,N
0.864,5041.0,N
0.872,5259.0,N
0.84,5469.0,N
0.856,5683.0,N
0.868,5900.0,N
0.868,6117.0,N
0.892,6340.0,N
0.852,6553.0,N
0.876,6772.0,N
0.908,6999.0,N
0.876,7218.0,N
0.912,7446.0,N
0.884,7667.0,N
0.876,7886.0,N
0.908,8113.0,N
0.888,8335.0,N
0.884,8556.0,N
0.888,8778.0,N
0.88,8998.0,N
0.908,9225.0,N
0.896,9449.0,N
0.876,9668.0,N
0.888,9890.0,N
0.896,10114.0,N
0.9,10339.0,N
0.88,10559.0,N
0.876,10778.0,N
0.904,11004.0,N
0.892,11227.0,N
0.9,11452.0,N
0.892,11675.0,N
0.884,11896.0,N
0.888,12118.0,N
0.88,12338.0,N
0.844,12549.0,N
0.852,12762.0,N
0.86,12977.0,N
0.864,13193.0,N
0.884,13414.0,N
0.84,13624.0,N
0.852,13837.0,N
0.876,14056.0,N
0.868,14273.0,N
0.876,14492.0,N
0.868,14709.0,N
0.856,14923.0,N
0.892,15146.0,N
0.876,15365.0,N
0.868,15582.0,N
0.888,15804.0,N
0.86,16019.0,N
0.896,16243.0,N
0.88,16463.0,N
0.852,16676.0,N
0.552,16814.0,N
1.196,17113.0,N
0.928,17345.0,N
0.876,17564.0,N
0.836,17773.0,N
0.86,17988.0,N
0.884,18209.0,N
0.86,18424.0,N
0.864,18640.0,N
0.852,18853.0,N
0.864,19069.0,N
0.888,19291.0,N
0.88,19511.0,N
0.868,19728.0,N
0.868,19945.0,N
0.876,20164.0,N
0.9,20389.0,N
0.86,20604.0,N
0.868,20821.0,N
0.888,21043.0,N
0.884,21264.0,N
0.88,21484.0,N
0.884,21705.0,N
0.864,21921.0,N
0.896,22145.0,N
0.884,22366.0,N
0.872,22584.0,N
0.876,22803.0,N
0.856,23017.0,N
0.896,23241.0,N
0.88,23461.0,N
0.852,23674.0,N
0.872,23892.0,N
0.88,24112.0,N
0.884,24333.0,N
0.888,24555.0,N
0.852,24768.0,N
0.868,24985.0,N
0.892,25208.0,N
0.872,25426.0,N
0.88,25646.0,N
0.86,25861.0,N
0.868,26078.0,N
0.9,26303.0,N
0.884,26524.0,N
0.868,26741.0,N
0.884,26962.0,N
0.864,27178.0,N
0.896,27402.0,N
0.92,27632.0,N
0.86,27847.0,N
0.884,28068.0,N
0.904,28294.0,N
0.916,28523.0,N
0.88,28743.0,N
0.848,28955.0,N
0.88,29175.0,N
0.876,29394.0,N
0.86,29609.0,N
0.868,29826.0,N
0.848,30038.0,N
0.876,30257.0,N
0.884,30478.0,N
0.848,30690.0,N
0.864,30906.0,N
0.868,31123.0,N
0.872,31341.0,N
0.872,31559.0,N
0.868,31776.0,N
0.86,31991.0,N
0.876,32210.0,N
0.864,32426.0,N
0.876,32645.0,N
0.848,32857.0,N
0.864,33073.0,N
0.892,33296.0,N
0.896,33520.0,N
0.892,33743.0,N
0.876,33962.0,N
0.892,34185.0,N
0.956,34424.0,N
0.892,34647.0,N
0.856,34861.0,N
0.872,35079.0,N
0.868,35296.0,N
