1.236,309.0,N
0.78,504.0,N
0.784,700.0,N
0.768,892.0,N
0.772,1085.0,N
0.808,1287.0,N
0.84,1497.0,N
0.836,1706.0,N
0.796,1905.0,N
0.772,2098.0,N
0.8,2298.0,N
0.792,2496.0,N
0.792,2694.0,N
0.772,2887.0,N
0.748,3074.0,N
0.772,3267.0,N
0.792,3465.0,N
0.804,3666.0,N
0.772,3859.0,N
0.752,4047.0,N
0.772,4240.0,N
0.796,4439.0,N
0.788,4636.0,N
0.772,4829.0,N
0.756,5018.0,N
0.752,5206.0,N
0.772,5399.0,N
0.8,5599.0,N
0.78,5794.0,N
0.764,5985.0,N
0.772,6178.0,N
0.744,6364.0,N
0.252,6427.0,N
0.58,6572.0,N
0.8,6772.0,N
0.74,6957.0,N
0.768,7149.0,N
0.824,7355.0,N
0.82,7560.0,N
0.244,7621.0,N
0.52,7751.0,N
0.796,7950.0,N
0.776,8144.0,N
0.72,8324.0,N
0.82,8529.0,N
0.38,8624.0,N
0.796,8823.0,N
0.8,9023.0,N
0.772,9216.0,N
0.784,9412.0,N
0.776,9606.0,N
0.76,9796.0,N
0.732,9979.0,N
0.7,10154.0,N
0.752,10342.0,N
0.784,10538.0,N
0.796,10737.0,N
0.788,10934.0,N
0.788,11131.0,N
0.82,11336.0,N
0.42,11441.0,B
0.52,11571.0,B
0.268,11638.0,B
0.88,11858.0,B
0.528,11990.0,B
0.752,12178.0,B
0.496,12302.0,B
0.332,12385.0,B
1.008,12637.0,B
0.28,12707.0,B
0.672,12875.0,B
0.456,12989.0,B
0.34,13074.0,B
0.208,13126.0,B
0.22,13181.0,B
0.408,13283.0,B
0.432,13391.0,B
0.392,13489.0,B
0.66,13654.0,B
0.728,13836.0,B
0.632,13994.0,B
0.508,14121.0,B
0.64,14281.0,B
0.316,14360.0,B
0.572,14503.0,B
0.576,14647.0,B
0.46,14762.0,B
0.424,14868.0,B
0.416,14972.0,B
0.32,15052.0,B
0.324,15133.0,B
0.624,15289.0,B
0.3,15364.0,B
0.76,15554.0,B
0.404,15655.0,B
0.356,15744.0,B
0.48,15864.0,B
0.428,15971.0,B
0.512,16099.0,B
0.364,16190.0,B
0.384,16286.0,B
0.664,16452.0,B
0.312,16530.0,B
0.316,16609.0,B
0.352,16697.0,B
0.504,16823.0,B
0.376,16917.0,B
0.276,16986.0,B
0.304,17062.0,B
0.332,17145.0,B
0.496,17269.0,B
0.388,17366.0,B
0.256,17430.0,B
0.308,17507.0,B
0.356,17596.0,B
0.456,17710.0,B
0.36,17800.0,B
0.616,17954.0,B
0.312,18032.0,B
0.492,18155.0,B
0.416,18259.0,B
0.388,18356.0,B
0.468,18473.0,B
0.508,18600.0,B
0.36,18690.0,B
0.28,18760.0,B
0.312,18838.0,B
0.396,18937.0,B
0.48,19057.0,B
0.328,19139.0,B
0.284,19210.0,B
0.288,19282.0,B
0.268,19349.0,B
0.288,19421.0,B
0.336,19505.0,B
0.544,19641.0,B
0.388,19738.0,B
0.292,19811.0,B
0.304,19887.0,B
0.288,19959.0,B
0.3,20034.0,B
0.288,20106.0,B
0.288,20178.0,B
0.404,20279.0,B
0.436,20388.0,B
0.344,20474.0,B
0.316,20553.0,B
0.452,20666.0,B
0.448,20778.0,B
0.528,20910.0,B
0.328,20992.0,B
0.4,21092.0,B
0.312,21170.0,B
0.272,21238.0,B
0.444,21349.0,B
0.316,21428.0,B
0.312,21506.0,B
0.316,21585.0,B
0.668,21752.0,B
0.22,21807.0,B
0.672,21975.0,B
0.616,22129.0,B
0.556,22268.0,B
0.656,22432.0,B
0.544,22568.0,B
0.508,22695.0,B
0.356,22784.0,B
0.448,22896.0,B
0.452,23009.0,B
0.316,23088.0,B
0.284,23159.0,B
0.28,23229.0,B
0.288,23301.0,B
0.436,23410.0,B
0.424,23516.0,B
0.428,23623.0,B
0.488,23745.0,B
0.324,23826.0,B
0.316,23905.0,B
0.508,24032.0,B
0.34,24117.0,B
0.428,24224.0,B
0.404,24325.0,B
0.644,24486.0,B
0.296,24560.0,B
0.412,24663.0,B
0.484,24784.0,B
0.548,24921.0,B
0.34,25006.0,B
0.296,25080.0,B
0.544,25216.0,B
0.28,25286.0,B
0.408,25388.0,B
0.412,25491.0,B
0.356,25580.0,B
0.328,25662.0,B
0.312,25740.0,B
0.3,25815.0,B
0.608,25967.0,B
0.536,26101.0,B
0.336,26185.0,B
0.42,26290.0,B
0.416,26394.0,B
0.312,26472.0,B
0.292,26545.0,B
0.3,26620.0,B
0.284,26691.0,B
0.292,26764.0,B
0.344,26850.0,B
0.372,26943.0,B
0.324,27024.0,B
0.296,27098.0,B
0.3,27173.0,B
0.424,27279.0,B
0.46,27394.0,B
0.308,27471.0,B
0.284,27542.0,B
0.288,27614.0,B
0.292,27687.0,B
0.292,27760.0,B
0.288,27832.0,B
0.324,27913.0,B
0.596,28062.0,B
0.66,28227.0,B
0.304,28303.0,B
0.288,28375.0,B
0.272,28443.0,B
0.284,28514.0,B
0.468,28631.0,B
0.32,28711.0,B
0.284,28782.0,B
0.3,28857.0,B
0.476,28976.0,B
0.356,29065.0,B
0.404,29166.0,B
0.592,29314.0,B
0.464,29430.0,B
0.332,29513.0,B
0.28,29583.0,B
0.3,29658.0,B
0.412,29761.0,B
0.444,29872.0,B
0.344,29958.0,B
0.488,30080.0,B
0.332,30163.0,B
0.248,30225.0,B
0.264,30291.0,B
0.268,30358.0,B
0.46,30473.0,B
0.464,30589.0,B
0.488,30711.0,B
0.34,30796.0,B
0.272,30864.0,B
0.428,30971.0,B
0.34,31056.0,B
0.44,31166.0,B
0.296,31240.0,B
0.304,31316.0,B
0.468,31433.0,B
0.348,31520.0,B
0.28,31590.0,B
0.324,31671.0,B
0.288,31743.0,B
0.284,31814.0,B
0.32,31894.0,B
0.304,31970.0,B
0.296,32044.0,B
0.456,32158.0,B
0.372,32251.0,B
0.596,32400.0,B
0.332,32483.0,B
0.32,32563.0,B
0.32,32643.0,B
0.456,32757.0,B
0.492,32880.0,B
0.48,33000.0,B
0.456,33114.0,B
0.328,33196.0,B
0.504,33322.0,B
0.316,33401.0,B
0.612,33554.0,B
0.308,33631.0,B
0.34,33716.0,B
0.292,33789.0,B
0.324,33870.0,B
0.388,33967.0,B
0.4,34067.0,B
0.356,34156.0,B
0.312,34234.0,B
0.444,34345.0,B
0.46,34460.0,B
0.464,34576.0,B
0.44,34686.0,B
0.42,34791.0,B
