0	0.127	38
38	0.880	302
302	0.887	568
568	0.900	838
838	0.890	1105
1105	0.907	1377
1377	0.900	1647
1647	0.893	1915
1915	0.887	2181
2181	0.900	2451
2451	0.897	2720
2720	0.890	2987
2987	0.570	3158
3158	1.230	3527
3527	0.883	3792
3792	0.893	4060
4060	0.897	4329
4329	0.893	4597
4597	0.897	4866
4866	0.897	5135
5135	0.900	5405
5405	0.893	5673
5673	0.900	5943
5943	0.903	6214
6214	0.890	6481
6481	0.900	6751
6751	0.893	7019
7019	0.903	7290
7290	0.897	7559
7559	0.900	7829
7829	0.890	8096
8096	0.910	8369
8369	0.897	8638
8638	0.893	8906
8906	0.900	9176
9176	0.897	9445
9445	0.903	9716
9716	0.897	9985
9985	0.893	10253
10253	0.900	10523
10523	0.893	10791
10791	0.907	11063
11063	0.900	11333
11333	0.893	11601
11601	0.900	11871
11871	0.897	12140
12140	0.903	12411
12411	0.900	12681
12681	0.897	12950
12950	0.900	13220
13220	0.900	13490
13490	0.897	13759
13759	0.900	14029
14029	0.900	14299
14299	0.913	14573
14573	0.890	14840
14840	0.900	15110
15110	0.897	15379
15379	0.913	15653
15653	0.890	15920
15920	0.903	16191
16191	0.907	16463
16463	0.903	16734
16734	0.890	17001
17001	0.907	17273
17273	0.903	17544
17544	0.920	17820
