0	0.563	169
169	0.663	368
368	0.647	562
562	0.637	753
753	0.647	947
947	0.670	1148
1148	0.713	1362
1362	0.720	1578
1578	0.707	1790
1790	0.693	1998
1998	0.667	2198
2198	0.647	2392
2392	0.650	2587
2587	0.663	2786
2786	0.720	3002
3002	0.800	3242
3242	0.783	3477
3477	0.783	3712
3712	0.737	3933
3933	0.683	4138
4138	0.653	4334
4334	0.657	4531
4531	0.693	4739
4739	0.807	4981
4981	0.830	5230
5230	0.800	5470
5470	0.790	5707
5707	0.740	5929
5929	0.690	6136
6136	0.663	6335
6335	0.660	6533
6533	0.700	6743
6743	0.807	6985
6985	1.010	7288
7288	0.897	7557
7557	0.860	7815
7815	0.757	8042
8042	0.723	8259
8259	0.757	8486
8486	0.840	8738
