0	0.250	75
75	0.310	168
168	0.263	247
247	0.193	305
305	0.313	399
399	0.257	476
476	0.357	583
583	0.320	679
679	0.253	755
755	0.253	831
831	0.580	1005
1005	0.297	1094
1094	0.430	1223
1223	0.723	1440
1440	0.733	1660
1660	0.750	1885
1885	0.763	2114
2114	0.757	2341
2341	0.763	2570
2570	0.763	2799
2799	0.763	3028
3028	0.250	3103
3103	0.500	3253
3253	0.733	3473
3473	0.727	3691
3691	0.733	3911
3911	0.780	4145
4145	0.807	4387
4387	0.787	4623
4623	0.813	4867
4867	0.853	5123
5123	0.870	5384
5384	0.820	5630
5630	0.817	5875
5875	0.870	6136
6136	0.897	6405
6405	0.860	6663
6663	0.877	6926
6926	0.857	7183
7183	0.833	7433
7433	0.803	7674
7674	0.820	7920
7920	0.837	8171
8171	0.847	8425
8425	0.823	8672
8672	0.843	8925
