0	-0.003	0
0	0.503	151
151	0.503	302
302	0.510	455
455	0.503	606
606	0.500	756
756	0.500	906
906	0.500	1056
1056	0.500	1206
1206	0.503	1357
1357	0.497	1506
1506	0.503	1657
1657	0.500	1807
1807	0.507	1959
1959	0.507	2111
2111	0.507	2263
2263	0.513	2417
2417	0.507	2569
2569	0.510	2722
2722	0.510	2875
2875	0.507	3027
3027	0.510	3180
3180	0.510	3333
3333	0.507	3485
3485	0.510	3638
3638	0.510	3791
3791	0.510	3944
3944	0.510	4097
4097	0.513	4251
4251	0.510	4404
4404	0.510	4557
4557	0.513	4711
4711	0.517	4866
4866	0.517	5021
5021	0.520	5177
5177	0.513	5331
5331	0.523	5488
5488	0.523	5645
5645	0.523	5802
5802	0.520	5958
5958	0.520	6114
6114	0.520	6270
6270	0.520	6426
6426	0.527	6584
6584	0.523	6741
6741	0.520	6897
6897	0.520	7053
7053	0.523	7210
7210	0.527	7368
7368	0.527	7526
7526	0.527	7684
7684	0.527	7842
7842	0.530	8001
8001	0.530	8160
8160	0.527	8318
8318	0.530	8477
8477	0.533	8637
8637	0.530	8796
8796	0.537	8957
