0	0.493	148
148	0.857	405
405	0.883	670
670	0.907	942
942	0.883	1207
1207	0.873	1469
1469	0.873	1731
1731	0.863	1990
1990	0.837	2241
2241	0.847	2495
2495	0.860	2753
2753	0.877	3016
3016	0.847	3270
3270	0.847	3524
3524	0.877	3787
3787	0.883	4052
4052	0.853	4308
4308	0.873	4570
4570	0.903	4841
4841	0.883	5106
5106	0.857	5363
5363	0.873	5625
5625	0.877	5888
5888	0.850	6143
6143	0.847	6397
6397	0.870	6658
6658	0.893	6926
6926	0.870	7187
7187	0.857	7444
7444	0.870	7705
7705	0.893	7973
7973	0.867	8233
8233	0.877	8496
8496	0.893	8764
