0	0.203	61
61	1.047	375
375	0.657	572
572	0.810	815
815	0.823	1062
1062	0.870	1323
1323	0.680	1527
1527	0.783	1762
1762	0.820	2008
2008	0.860	2266
2266	0.873	2528
2528	0.827	2776
2776	0.863	3035
3035	0.743	3258
3258	0.743	3481
3481	0.803	3722
3722	0.850	3977
3977	0.867	4237
4237	0.833	4487
4487	0.730	4706
4706	0.733	4926
4926	0.833	5176
5176	0.843	5429
5429	0.887	5695
5695	0.847	5949
5949	0.887	6215
6215	0.813	6459
6459	0.857	6716
6716	0.657	6913
6913	1.090	7240
7240	0.830	7489
7489	0.843	7742
7742	0.730	7961
7961	0.750	8186
8186	0.883	8451
8451	0.797	8690
8690	0.850	8945
