,0
0,134
1,135
2,136
3,137
4,136
5,133
6,128
7,123
8,117
9,108
10,101
11,96
12,88
13,76
14,64
15,52
16,42
17,34
18,25
19,16
20,8
21,-1
22,-9
23,-16
24,-22
25,-29
26,-36
27,-42
28,-48
29,-53
30,-55
31,-56
32,-58
33,-59
34,-60
35,-61
36,-62
37,-63
38,-64
39,-64
40,-64
41,-64
42,-65
43,-65
44,-64
45,-64
46,-64
47,-64
48,-63
49,-63
50,-63
51,-62
52,-62
53,-61
54,-59
55,-58
56,-56
57,-55
58,-54
59,-52
60,-51
61,-50
62,-49
63,-49
64,-49
65,-48
66,-48
67,-47
68,-47
69,-47
70,-46
71,-46
72,-46
73,-45
74,-44
75,-44
76,-44
77,-44
78,-44
79,-44
80,-43
81,-43
82,-43
83,-44
84,-44
85,-44
86,-44
87,-43
88,-43
89,-43
90,-43
91,-43
92,-43
93,-43
94,-43
95,-43
96,-43
97,-43
98,-43
99,-43
100,-43
101,-43
102,-43
103,-43
104,-43
105,-43
106,-42
107,-42
108,-42
109,-41
110,-41
111,-41
112,-40
113,-40
114,-40
115,-39
116,-39
117,-39
118,-39
119,-39
120,-38
121,-38
122,-38
123,-39
124,-39
125,-39
126,-40
127,-40
128,-40
129,-40
130,-40
131,-40
132,-39
133,-39
134,-39
135,-38
136,-38
137,-37
138,-36
139,-36
140,-35
141,-34
142,-34
143,-33
144,-33
145,-32
146,-32
147,-32
148,-32
149,-32
150,-32
151,-32
152,-32
153,-32
154,-33
155,-32
156,-32
157,-32
158,-32
159,-32
160,-32
161,-32
162,-32
163,-32
164,-32
165,-32
166,-32
167,-31
168,-31
169,-30
170,-29
171,-28
172,-27
173,-26
174,-24
175,-22
176,-20
177,-19
178,-17
179,-16
180,-14
181,-12
182,-9
183,-6
184,-3
185,0
186,3
187,8
188,13
189,18
190,23
191,27
192,31
193,35
194,38
195,41
196,43
197,44
198,43
199,42
200,39
201,37
202,35
203,32
204,29
205,25
206,20
207,15
208,10
209,7
210,5
211,3
212,0
213,-1
214,-2
215,-3
216,-4
217,-5
218,-6
219,-7
220,-8
221,-9
222,-10
223,-11
224,-11
225,-12
226,-13
227,-13
228,-14
229,-15
230,-16
231,-17
232,-20
233,-23
234,-23
235,-18
236,-8
237,18
238,61
239,119
240,190
241,269
242,349
243,420
244,472
245,493
246,492
247,466
248,411
249,336
250,252
251,170
252,103
253,55
254,29
255,19
256,9
257,-1
258,-11
259,-21
260,-26
261,-28
262,-31
263,-33
264,-35
265,-37
266,-38
267,-39
268,-39
269,-39
270,-38
271,-36
272,-34
273,-31
274,-28
275,-25
276,-22
277,-20
278,-19
279,-18
280,-17
281,-16
282,-15
283,-14
284,-13
285,-12
286,-11
287,-9
288,-7
289,-6
290,-5
291,-4
292,-3
293,-3
294,-2
295,-1
296,0
297,1
298,4
299,9
300,15
301,21
302,26
303,31
304,34
305,37
306,40
307,44
308,46
309,49
310,51
311,53
312,55
313,58
314,62
315,66
316,71
317,76
318,82
319,88
320,95
321,101
322,106
323,111
324,115
325,118
326,121
327,124
328,128
329,131
330,133
331,136
332,138
333,140
334,142
335,144
336,145
337,145
338,144
339,143
340,141
341,139
342,136
343,132
344,128
345,120
346,113
347,106
348,96
349,81
350,64
351,48
352,34
353,19
354,5
355,-9
356,-19
357,-24
358,-28
359,-30
360,-33
361,-35
362,-37
363,-38
364,-39
365,-40
366,-41
367,-41
368,-42
369,-42
370,-43
371,-43
372,-44
373,-44
374,-44
375,-45
376,-45
377,-45
378,-45
379,-45
380,-45
381,-45
382,-45
383,-46
384,-46
385,-46
386,-46
387,-46
388,-46
389,-46
390,-46
391,-45
392,-44
393,-43
394,-42
395,-41
396,-41
397,-41
398,-40
399,-40
400,-39
401,-39
402,-39
403,-38
404,-37
405,-37
406,-36
407,-35
408,-35
409,-35
410,-35
411,-35
412,-35
413,-36
414,-36
415,-37
416,-37
417,-37
418,-37
419,-37
420,-36
421,-36
422,-35
423,-35
424,-34
425,-33
426,-32
427,-32
428,-31
429,-31
430,-30
431,-30
432,-29
433,-28
434,-27
435,-26
436,-26
437,-25
438,-25
439,-25
440,-25
441,-25
442,-26
443,-26
444,-27
445,-27
446,-27
447,-27
448,-27
449,-27
450,-27
451,-27
452,-27
453,-27
454,-27
455,-27
456,-27
457,-27
458,-27
459,-27
460,-27
461,-27
462,-27
463,-26
464,-26
465,-25
466,-24
467,-23
468,-23
469,-22
470,-22
471,-22
472,-22
473,-23
474,-23
475,-23
476,-23
477,-23
478,-23
479,-23
480,-23
481,-22
482,-22
483,-21
484,-20
485,-20
486,-20
487,-20
488,-20
489,-20
490,-20
491,-20
492,-20
493,-19
494,-19
495,-18
496,-17
497,-15
498,-14
499,-13
500,-11
501,-10
502,-9
503,-8
504,-7
505,-7
506,-6
507,-5
508,-4
509,-2
510,-1
511,0
512,2
513,3
514,5
515,7
516,9
517,11
518,12
519,15
520,17
521,20
522,24
523,31
524,38
525,44
526,49
527,52
528,55
529,58
530,60
531,62
532,64
533,64
534,64
535,63
536,61
537,58
538,55
539,52
540,49
541,43
542,37
543,30
544,23
545,17
546,12
547,7
548,4
549,1
550,-1
551,-3
552,-5
553,-7
554,-9
555,-10
556,-12
557,-14
558,-15
559,-17
560,-19
561,-20
562,-22
563,-24
564,-26
565,-30
566,-36
567,-39
568,-36
569,-28
570,-6
571,33
572,88
573,158
574,237
575,319
576,394
577,451
578,477
579,476
580,447
581,384
582,304
583,223
584,152
585,97
586,62
587,43
588,28
589,17
590,6
591,-8
592,-25
593,-31
594,-34
595,-37
596,-39
597,-40
598,-42
599,-43
600,-43
601,-43
602,-43
603,-42
604,-41
605,-39
606,-37
607,-34
608,-31
609,-28
610,-27
611,-25
612,-25
613,-24
614,-23
615,-23
616,-22
617,-21
618,-20
619,-19
620,-18
621,-16
622,-15
623,-14
624,-13
625,-12
626,-11
627,-10
628,-8
629,-7
630,-4
631,0
632,3
633,8
634,12
635,16
636,20
637,23
638,27
639,30
640,33
641,37
642,41
643,44
644,47
645,51
646,54
647,57
648,60
649,63
650,65
651,68
652,71
653,76
654,82
655,90
656,99
657,108
658,117
659,123
660,128
661,130
662,132
663,134
664,135
665,136
666,137
667,138
668,138
669,138
670,138
671,137
672,135
673,133
674,131
675,128
676,125
677,120
678,109
679,100
680,92
681,83
682,73
683,61
684,46
685,33
686,20
687,8
688,0
689,-8
690,-16
691,-25
692,-33
693,-39
694,-44
695,-47
696,-49
697,-49
698,-49
699,-49
700,-49
701,-49
702,-49
703,-49
704,-49
705,-48
706,-48
707,-48
708,-48
709,-47
710,-46
711,-45
712,-44
713,-43
714,-42
715,-42
716,-41
717,-41
718,-40
719,-40
720,-40
721,-39
722,-39
723,-39
724,-38
725,-37
726,-37
727,-37
728,-37
729,-36
730,-36
731,-36
732,-35
733,-35
734,-35
735,-34
736,-33
737,-32
738,-31
739,-30
740,-30
741,-30
742,-31
743,-31
744,-32
745,-32
746,-32
747,-33
748,-34
749,-34
750,-35
751,-35
752,-35
753,-34
754,-34
755,-33
756,-33
757,-32
758,-31
759,-31
760,-30
761,-30
762,-30
763,-30
764,-30
765,-30
766,-30
767,-29
768,-29
769,-29
770,-29
771,-29
772,-29
773,-29
774,-29
775,-30
776,-30
777,-31
778,-31
779,-31
780,-31
781,-30
782,-30
783,-29
784,-29
785,-28
786,-28
787,-29
788,-29
789,-29
790,-30
791,-30
792,-31
793,-31
794,-32
795,-32
796,-31
797,-31
798,-31
799,-31
800,-30
801,-30
802,-30
803,-30
804,-29
805,-29
806,-30
807,-30
808,-30
809,-30
810,-29
811,-29
812,-29
813,-29
814,-29
815,-29
816,-29
817,-28
818,-28
819,-28
820,-28
821,-28
822,-27
823,-26
824,-25
825,-24
826,-23
827,-21
828,-20
829,-18
830,-16
831,-14
832,-12
833,-10
834,-9
835,-7
836,-5
837,-3
838,-2
839,-1
840,0
841,1
842,2
843,3
844,5
845,7
846,9
847,12
848,16
849,20
850,24
851,27
852,32
853,38
854,47
855,51
856,52
857,53
858,54
859,55
860,55
861,54
862,49
863,44
864,36
865,26
866,18
867,11
868,6
869,1
870,-3
871,-7
872,-9
873,-11
874,-12
875,-13
876,-14
877,-15
878,-16
879,-17
880,-18
881,-19
882,-19
883,-20
884,-20
885,-20
886,-20
887,-20
888,-21
889,-22
890,-24
891,-27
892,-21
893,-6
894,21
895,63
896,118
897,183
898,256
899,327
900,388
901,417
902,427
903,413
904,371
905,300
906,222
907,149
908,91
909,55
910,39
911,29
912,22
913,12
914,-1
915,-19
916,-27
917,-31
918,-33
919,-36
920,-38
921,-39
922,-41
923,-42
924,-43
925,-44
926,-44
927,-44
928,-44
929,-43
930,-41
931,-40
932,-37
933,-35
934,-33
935,-31
936,-29
937,-27
938,-24
939,-17
940,-12
941,-10
942,-9
943,-8
944,-7
945,-6
946,-4
947,-3
948,-2
949,-1
950,0
951,0
952,2
953,4
954,5
955,7
956,9
957,12
958,14
959,17
960,20
961,24
962,27
963,29
964,31
965,34
966,37
967,42
968,48
969,55
970,61
971,67
972,74
973,79
974,85
975,89
976,93
977,98
978,104
979,111
980,119
981,127
982,134
983,138
984,141
985,143
986,145
987,146
988,147
989,148
990,149
991,149
992,149
993,149
994,148
995,146
996,145
997,142
998,140
999,137
1000,132
1001,125
1002,118
1003,112
1004,102
1005,87
1006,75
1007,65
1008,54
1009,43
