,0
0,-117
1,-114
2,-110
3,-103
4,-89
5,-76
6,-59
7,-36
8,-17
9,-5
10,5
11,15
12,21
13,26
14,30
15,33
16,34
17,34
18,33
19,32
20,29
21,25
22,19
23,12
24,-3
25,-30
26,-42
27,-48
28,-53
29,-57
30,-60
31,-62
32,-62
33,-63
34,-62
35,-59
36,-55
37,-51
38,-44
39,-20
40,44
41,154
42,315
43,523
44,749
45,952
46,1065
47,1067
48,965
49,718
50,406
51,114
52,-103
53,-195
54,-225
55,-209
56,-161
57,-121
58,-106
59,-97
60,-88
61,-78
62,-60
63,-49
64,-43
65,-37
66,-33
67,-30
68,-26
69,-23
70,-21
71,-18
72,-16
73,-13
74,-9
75,-5
76,-1
77,1
78,5
79,10
80,15
81,19
82,23
83,27
84,31
85,34
86,37
87,40
88,43
89,45
90,47
91,50
92,52
93,55
94,59
95,67
96,81
97,95
98,108
99,122
100,136
101,149
102,163
103,178
104,193
105,208
106,225
107,236
108,244
109,251
110,260
111,269
112,277
113,284
114,290
115,297
116,302
117,305
118,305
119,303
120,299
121,293
122,286
123,272
124,247
125,224
126,200
127,176
128,150
129,122
130,96
131,75
132,59
133,46
134,32
135,20
136,14
137,12
138,11
139,9
140,8
141,7
142,6
143,5
144,4
145,3
146,3
147,3
148,3
149,4
150,4
151,5
152,6
153,7
154,8
155,9
156,9
157,10
158,10
159,11
160,11
161,12
162,13
163,15
164,18
165,21
166,22
167,20
168,17
169,13
170,9
171,3
172,0
173,7
174,18
175,22
176,24
177,26
178,29
179,31
180,33
181,35
182,37
183,38
184,39
185,40
186,42
187,42
188,43
189,43
190,43
191,43
192,43
193,43
194,43
195,43
196,44
197,44
198,45
199,46
200,47
201,47
202,48
203,48
204,48
205,48
206,49
207,50
208,51
209,51
210,52
211,53
212,56
213,58
214,59
215,57
216,53
217,48
218,44
219,41
220,38
221,34
222,30
223,27
224,25
225,23
226,21
227,20
228,20
229,20
230,20
231,20
232,20
233,18
234,15
235,13
236,12
237,13
238,16
239,20
240,23
241,26
242,29
243,31
244,30
245,27
246,21
247,14
248,3
249,-7
250,-19
251,-31
252,-41
253,-55
254,-72
255,-90
256,-112
257,-131
258,-146
259,-161
260,-176
261,-191
262,-205
263,-219
264,-232
265,-245
266,-257
267,-268
268,-267
269,-249
270,-199
271,-113
272,10
273,180
274,388
275,611
276,807
277,908
278,873
279,690
280,385
281,29
282,-287
283,-497
284,-564
285,-567
286,-515
287,-453
288,-407
289,-384
290,-374
291,-370
292,-367
293,-365
294,-363
295,-360
296,-356
297,-353
298,-350
299,-347
300,-343
301,-338
302,-332
303,-320
304,-308
305,-296
306,-277
307,-255
308,-243
309,-236
310,-229
311,-221
312,-213
313,-202
314,-189
315,-179
316,-170
317,-160
318,-146
319,-126
320,-106
321,-93
322,-82
323,-69
324,-52
325,-29
326,-5
327,19
328,39
329,54
330,69
331,84
332,98
333,110
334,121
335,129
336,139
337,151
338,165
339,180
340,191
341,200
342,207
343,215
344,222
345,227
346,231
347,235
348,237
349,238
350,237
351,233
352,226
353,216
354,199
355,171
356,144
357,118
358,94
359,72
360,53
361,31
362,10
363,-5
364,-21
365,-30
366,-36
367,-40
368,-44
369,-46
370,-48
371,-49
372,-51
373,-53
374,-54
375,-55
376,-57
377,-59
378,-60
379,-61
380,-60
381,-55
382,-48
383,-41
384,-35
385,-28
386,-21
387,-14
388,-8
389,-4
390,0
391,3
392,6
393,9
394,12
395,16
396,19
397,23
398,27
399,31
400,35
401,39
402,44
403,48
404,52
405,55
406,56
407,55
408,51
409,45
410,39
411,30
412,14
413,1
414,-8
415,-15
416,-21
417,-29
418,-37
419,-45
420,-55
421,-67
422,-77
423,-83
424,-89
425,-94
426,-97
427,-98
428,-94
429,-85
430,-75
431,-67
432,-57
433,-48
434,-42
435,-36
436,-31
437,-29
438,-26
439,-24
440,-22
441,-20
442,-18
443,-17
444,-16
445,-14
446,-13
447,-11
448,-9
449,-8
450,-8
451,-8
452,-8
453,-7
454,-5
455,-3
456,-1
457,0
458,3
459,6
460,9
461,14
462,18
463,23
464,29
465,34
466,42
467,53
468,65
469,76
470,90
471,105
472,109
473,112
474,115
475,117
476,117
477,112
478,104
479,94
480,81
481,64
482,41
483,13
484,-1
485,-9
486,-15
487,-19
488,-22
489,-22
490,-23
491,-24
492,-24
493,-25
494,-27
495,-29
496,-13
497,35
498,123
499,251
500,417
501,611
502,808
503,957
504,1002
505,912
506,685
507,370
508,44
509,-213
510,-345
511,-367
512,-347
513,-281
514,-235
515,-217
516,-199
517,-176
518,-146
519,-115
520,-87
521,-74
522,-67
523,-62
524,-59
525,-54
526,-49
527,-45
528,-40
529,-36
530,-33
531,-30
532,-27
533,-25
534,-22
535,-19
536,-17
537,-14
538,-12
539,-8
540,-2
541,9
542,33
543,49
544,57
545,65
546,74
547,83
548,92
549,101
550,109
551,116
552,123
553,133
554,146
555,161
556,177
557,192
558,208
559,225
560,241
561,254
562,270
563,294
564,317
565,333
566,347
567,357
568,366
569,371
570,373
571,374
572,375
573,376
574,376
575,377
576,375
577,370
578,362
579,349
580,326
581,302
582,277
583,249
584,220
585,189
586,161
587,138
588,112
589,85
590,59
591,34
592,6
593,-14
594,-26
595,-33
596,-36
597,-38
598,-40
599,-42
600,-44
601,-45
602,-47
603,-49
604,-51
605,-55
606,-59
607,-64
608,-69
609,-73
610,-76
611,-80
612,-85
613,-90
614,-94
615,-94
616,-90
617,-83
618,-75
619,-69
620,-66
621,-63
622,-60
623,-57
624,-54
625,-52
626,-49
627,-48
628,-46
629,-44
630,-43
631,-41
632,-41
633,-41
634,-41
635,-41
636,-40
637,-39
638,-39
639,-39
640,-39
641,-39
642,-38
643,-37
644,-35
645,-35
646,-34
647,-34
648,-33
649,-31
650,-30
651,-29
652,-28
653,-27
654,-26
655,-25
656,-24
657,-22
658,-21
659,-19
660,-17
661,-14
662,-10
663,-6
664,-2
665,0
666,4
667,7
668,11
669,16
670,21
671,25
672,30
673,36
674,46
675,57
676,62
677,65
678,66
679,68
680,71
681,75
682,77
683,73
684,62
685,51
686,43
687,36
688,29
689,23
690,18
691,14
692,11
693,9
694,9
695,10
696,12
697,15
698,19
699,26
700,34
701,67
702,143
703,257
704,405
705,574
706,742
707,875
708,934
709,888
710,728
711,489
712,215
713,-30
714,-195
715,-238
716,-235
717,-178
718,-117
719,-86
720,-59
721,-29
722,-5
723,9
724,20
725,28
726,33
727,37
728,40
729,42
730,44
731,45
732,45
733,45
734,44
735,43
736,42
737,40
738,39
739,37
740,35
741,33
742,32
743,31
744,29
745,28
746,26
747,24
748,21
749,19
750,17
751,15
752,15
753,15
754,15
755,17
756,18
757,21
758,23
759,26
760,29
761,32
762,36
763,40
764,45
765,55
766,78
767,98
768,113
769,126
770,136
771,146
772,154
773,159
774,163
775,167
776,171
777,173
778,174
779,174
780,173
781,169
782,165
783,159
784,153
785,144
786,128
787,114
788,102
789,83
790,54
791,28
792,9
793,-14
794,-26
795,-32
796,-38
797,-43
798,-47
799,-51
800,-53
801,-54
802,-55
803,-55
804,-54
805,-52
806,-49
807,-45
808,-40
809,-35
810,-30
811,-26
812,-22
813,-18
814,-13
815,-9
816,-4
817,-1
818,1
819,4
820,5
821,6
822,6
823,5
824,4
825,1
826,-1
827,-5
828,-9
829,-14
830,-19
831,-25
832,-37
833,-50
834,-64
835,-77
836,-89
837,-99
838,-108
839,-116
840,-122
841,-127
842,-130
843,-133
844,-135
845,-137
846,-139
847,-142
848,-144
849,-145
850,-145
851,-146
852,-147
853,-146
854,-145
855,-142
856,-139
857,-134
858,-129
859,-124
860,-119
861,-113
862,-104
863,-94
864,-86
865,-81
866,-76
867,-73
868,-70
869,-67
870,-64
871,-63
872,-64
873,-68
874,-75
875,-82
876,-89
877,-94
878,-101
879,-107
880,-113
881,-118
882,-122
883,-125
884,-126
885,-126
886,-126
887,-125
888,-123
889,-119
890,-114
891,-109
892,-87
893,-20
894,87
895,234
896,418
897,619
898,801
899,907
900,909
901,814
902,592
903,306
904,26
905,-184
906,-275
907,-305
908,-290
909,-265
910,-235
911,-210
912,-192
913,-176
914,-163
915,-152
916,-140
917,-124
918,-111
919,-98
920,-89
921,-85
922,-83
923,-82
924,-80
925,-79
926,-76
927,-74
928,-72
929,-70
930,-67
931,-64
932,-59
933,-55
934,-52
935,-50
936,-49
937,-48
938,-46
939,-44
940,-42
941,-40
942,-37
943,-35
944,-32
945,-29
946,-26
947,-24
948,-24
949,-23
950,-22
951,-21
952,-18
953,-13
954,-4
955,7
956,22
957,34
958,45
959,55
960,66
961,77
962,88
963,102
964,119
965,130
966,138
967,144
968,150
969,154
970,156
971,153
972,145
973,134
974,120
975,99
976,82
977,60
978,33
979,7
980,-20
981,-46
982,-65
983,-81
984,-87
985,-91
986,-94
987,-96
988,-99
989,-100
990,-102
991,-103
992,-104
993,-104
994,-104
995,-104
996,-104
997,-103
998,-101
999,-100
1000,-98
1001,-97
1002,-95
1003,-92
1004,-90
1005,-86
1006,-83
1007,-80
1008,-77
1009,-72
1010,-66
1011,-62
1012,-60
1013,-60
1014,-60
1015,-61
1016,-61
1017,-61
1018,-61
1019,-61
1020,-61
1021,-61
1022,-61
1023,-60
1024,-60
1025,-60
1026,-61
1027,-61
1028,-61
1029,-62
1030,-62
1031,-63
1032,-64
1033,-64
1034,-65
1035,-66
1036,-66
1037,-67
1038,-68
1039,-69
1040,-71
1041,-72
1042,-74
1043,-78
1044,-84
1045,-89
1046,-95
1047,-102
1048,-110
1049,-119
1050,-127
1051,-136
1052,-144
1053,-154
1054,-164
1055,-176
1056,-188
1057,-198
1058,-206
1059,-212
1060,-217
1061,-219
1062,-221
1063,-223
1064,-224
1065,-224
1066,-224
1067,-224
1068,-224
1069,-224
1070,-224
1071,-225
1072,-225
1073,-226
1074,-227
1075,-228
1076,-229
1077,-230
1078,-231
1079,-233
1080,-236
1081,-239
1082,-243
1083,-249
1084,-265
1085,-280
1086,-293
1087,-303
1088,-311
1089,-318
1090,-323
1091,-328
1092,-334
1093,-338
1094,-341
1095,-341
1096,-338
1097,-333
1098,-324
1099,-294
1100,-227
1101,-127
1102,9
1103,183
1104,383
1105,587
1106,751
1107,825
1108,789
1109,633
1110,385
1111,103
1112,-151
1113,-322
1114,-380
1115,-381
1116,-332
1117,-265
1118,-219
1119,-192
1120,-171
1121,-156
1122,-145
1123,-136
1124,-125
1125,-110
1126,-89
1127,-62
1128,-37
1129,-19
1130,-5
1131,1
1132,6
1133,9
1134,12
1135,15
1136,18
1137,20
1138,23
1139,25
1140,27
1141,29
1142,32
1143,35
1144,39
1145,43
1146,48
1147,52
1148,56
1149,60
1150,64
1151,68
1152,72
1153,75
1154,79
1155,83
1156,89
1157,97
1158,112
1159,127
1160,140
1161,151
1162,162
1163,174
1164,188
1165,204
1166,218
1167,236
1168,256
1169,273
1170,294
1171,314
1172,328
1173,339
1174,346
1175,351
1176,355
1177,357
1178,357
1179,353
1180,347
1181,338
1182,323
1183,298
1184,278
1185,253
1186,224
1187,197
1188,172
1189,148
1190,125
1191,102
1192,83
1193,69
1194,54
1195,48
1196,45
1197,43
1198,40
1199,39
1200,37
1201,36
1202,35
1203,34
1204,33
1205,32
1206,30
1207,29
1208,28
1209,27
1210,26
1211,25
1212,24
1213,23
1214,21
1215,20
1216,18
1217,15
1218,13
1219,10
1220,7
1221,5
1222,2
1223,0
1224,-1
1225,-3
1226,-5
1227,-8
1228,-11
1229,-17
1230,-29
1231,-41
1232,-53
1233,-65
1234,-78
1235,-97
1236,-118
1237,-139
1238,-160
1239,-177
1240,-190
1241,-204
1242,-217
1243,-230
1244,-244
1245,-258
1246,-272
1247,-282
1248,-295
1249,-313
1250,-333
1251,-354
1252,-370
1253,-380
1254,-387
1255,-393
1256,-395
1257,-398
1258,-399
1259,-401
1260,-402
1261,-404
1262,-405
1263,-405
1264,-406
1265,-406
1266,-405
1267,-404
1268,-403
1269,-402
1270,-399
1271,-397
1272,-395
1273,-392
1274,-390
1275,-387
1276,-381
1277,-375
1278,-368
1279,-362
1280,-354
1281,-344
1282,-331
1283,-319
1284,-313
1285,-309
1286,-305
1287,-302
1288,-300
1289,-299
1290,-297
1291,-294
1292,-292
1293,-291
1294,-289
1295,-288
1296,-286
1297,-284
1298,-282
1299,-280
1300,-279
1301,-278
1302,-279
1303,-280
1304,-282
1305,-284
1306,-287
1307,-290
1308,-295
1309,-301
1310,-306
1311,-305
1312,-298
1313,-282
1314,-235
1315,-147
1316,-22
1317,144
1318,345
1319,560
1320,740
1321,834
1322,832
1323,723
1324,476
1325,176
1326,-100
1327,-300
1328,-392
1329,-405
1330,-378
1331,-318
1332,-263
1333,-241
1334,-236
1335,-232
1336,-228
1337,-223
1338,-219
1339,-214
1340,-209
1341,-204
1342,-199
1343,-194
1344,-188
1345,-183
1346,-176
1347,-168
1348,-158
1349,-149
1350,-143
1351,-137
1352,-131
1353,-126
1354,-121
1355,-116
1356,-112
1357,-106
1358,-95
1359,-75
1360,-57
1361,-44
1362,-32
1363,-16
1364,1
1365,16
1366,33
1367,50
1368,68
1369,84
1370,96
1371,110
1372,124
1373,138
1374,149
1375,163
1376,182
1377,202
1378,221
1379,240
1380,258
1381,275
1382,294
1383,315
1384,339
1385,366
1386,386
1387,396
1388,402
1389,406
1390,408
1391,407
1392,403
1393,396
1394,376
1395,341
1396,321
1397,305
1398,292
1399,276
1400,255
1401,228
1402,198
1403,172
1404,155
1405,141
1406,124
1407,102
1408,71
1409,57
1410,51
1411,46
1412,42
1413,38
1414,36
1415,33
1416,32
1417,30
1418,29
1419,29
1420,29
1421,30
1422,32
1423,33
1424,35
1425,36
1426,39
1427,41
1428,44
1429,46
1430,48
1431,49
1432,50
1433,52
1434,54
1435,56
1436,59
1437,61
1438,63
1439,65
1440,68
1441,71
1442,74
1443,77
1444,80
1445,83
1446,86
1447,91
1448,98
1449,105
1450,110
1451,113
1452,116
1453,120
1454,125
1455,130
1456,130
1457,128
1458,125
1459,123
1460,121
1461,119
1462,118
1463,118
1464,121
1465,125
1466,130
1467,132
1468,133
1469,135
1470,137
1471,139
1472,141
1473,143
1474,144
1475,144
1476,144
1477,144
1478,144
1479,143
1480,142
1481,141
1482,141
1483,140
1484,141
1485,141
1486,142
1487,141
1488,141
1489,141
1490,141
1491,142
1492,143
1493,143
1494,144
1495,145
1496,147
1497,149
1498,152
1499,154
