,0
0,-72
1,-74
2,-71
3,-63
4,-53
5,-44
6,-38
7,-31
8,-24
9,-17
10,-10
11,-4
12,0
13,2
14,3
15,3
16,2
17,0
18,-3
19,-8
20,-12
21,-17
22,-22
23,-27
24,-33
25,-43
26,-53
27,-62
28,-68
29,-73
30,-79
31,-85
32,-90
33,-95
34,-100
35,-104
36,-106
37,-108
38,-108
39,-109
40,-108
41,-107
42,-105
43,-100
44,-95
45,-88
46,-80
47,-70
48,-22
49,56
50,154
51,271
52,395
53,503
54,550
55,542
56,452
57,274
58,69
59,-115
60,-208
61,-239
62,-210
63,-160
64,-112
65,-96
66,-91
67,-87
68,-83
69,-80
70,-77
71,-76
72,-73
73,-71
74,-70
75,-68
76,-67
77,-65
78,-64
79,-62
80,-61
81,-60
82,-59
83,-57
84,-56
85,-54
86,-52
87,-49
88,-46
89,-42
90,-38
91,-33
92,-27
93,-20
94,-13
95,-8
96,-3
97,1
98,6
99,12
100,21
101,30
102,41
103,51
104,63
105,77
106,91
107,105
108,118
109,132
110,150
111,172
112,191
113,210
114,223
115,231
116,238
117,245
118,253
119,260
120,263
121,266
122,269
123,272
124,274
125,275
126,275
127,272
128,265
129,255
130,243
131,225
132,196
133,174
134,153
135,132
136,112
137,87
138,57
139,30
140,1
141,-24
142,-42
143,-61
144,-78
145,-93
146,-104
147,-112
148,-117
149,-120
150,-123
151,-126
152,-128
153,-129
154,-129
155,-129
156,-128
157,-127
158,-125
159,-121
160,-118
161,-114
162,-111
163,-109
164,-107
165,-107
166,-106
167,-104
168,-102
169,-101
170,-99
171,-98
172,-95
173,-93
174,-91
175,-89
176,-88
177,-87
178,-86
179,-86
180,-86
181,-85
182,-85
183,-84
184,-84
185,-82
186,-81
187,-79
188,-77
189,-76
190,-74
191,-72
192,-71
193,-69
194,-67
195,-66
196,-66
197,-65
198,-65
199,-65
200,-64
201,-64
202,-63
203,-62
204,-62
205,-61
206,-59
207,-57
208,-55
209,-54
210,-53
211,-51
212,-50
213,-48
214,-46
215,-44
216,-42
217,-40
218,-36
219,-29
220,-19
221,-9
222,0
223,10
224,18
225,25
226,31
227,37
