,0
0,-61
1,-64
2,-66
3,-68
4,-70
5,-73
6,-75
7,-78
8,-81
9,-86
10,-106
11,-162
12,-250
13,-368
14,-514
15,-666
16,-796
17,-874
18,-880
19,-835
20,-700
21,-531
22,-354
23,-193
24,-72
25,13
26,64
27,83
28,89
29,80
30,65
31,53
32,46
33,42
34,48
35,53
36,56
37,58
38,60
39,60
40,58
41,56
42,52
43,49
44,46
45,42
46,38
47,34
48,31
49,28
50,27
51,25
52,24
53,22
54,22
55,21
56,21
57,22
58,25
59,27
60,30
61,34
62,37
63,42
64,48
65,50
66,49
67,47
68,43
69,38
70,31
71,25
72,21
73,17
74,14
75,15
76,18
77,21
78,25
79,24
80,16
81,6
82,-3
83,-13
84,-16
85,-18
86,-19
87,-21
88,-22
89,-24
90,-25
91,-26
92,-26
93,-27
94,-28
95,-28
96,-28
97,-28
98,-28
99,-27
100,-26
101,-26
102,-25
103,-25
104,-24
105,-24
106,-24
107,-24
108,-24
109,-24
110,-23
111,-23
112,-23
113,-23
114,-22
115,-22
116,-22
117,-21
118,-21
119,-23
120,-26
121,-30
122,-33
123,-37
124,-41
125,-44
126,-47
127,-50
128,-52
129,-54
130,-55
131,-55
132,-53
133,-50
134,-46
135,-40
136,-32
137,-19
138,-13
139,-9
140,-5
141,-2
142,0
143,1
144,3
145,4
146,5
147,5
148,6
149,7
150,7
151,8
152,9
153,12
154,2
155,-28
156,-76
157,-144
158,-241
159,-366
160,-515
161,-666
162,-790
163,-836
164,-829
165,-745
166,-595
167,-415
168,-238
169,-87
170,20
171,99
172,154
173,191
174,204
175,199
176,182
177,157
178,139
179,133
180,131
181,131
182,133
183,137
184,141
185,145
186,147
187,143
188,136
189,130
190,123
191,118
192,116
193,113
194,111
195,110
196,108
197,105
198,102
199,99
200,95
201,87
202,71
203,63
204,59
205,56
206,54
207,53
208,52
209,50
210,49
211,48
212,47
213,45
214,43
215,40
216,36
217,31
218,26
219,22
220,18
221,13
222,9
223,3
224,-7
225,-18
226,-24
227,-28
228,-25
229,-21
230,-17
231,-16
232,-18
233,-19
234,-20
235,-21
236,-22
237,-22
238,-20
239,-17
240,-14
241,-13
242,-11
243,-9
244,-7
245,-5
246,-3
247,-3
248,-3
249,-3
250,-3
251,-3
252,-3
253,-4
254,-4
255,-5
256,-6
257,-7
258,-8
259,-11
260,-12
261,-10
262,-6
263,-4
264,-2
265,0
266,0
267,-2
268,-5
269,-11
270,-30
271,-50
272,-76
273,-87
274,-93
275,-97
276,-99
277,-96
278,-89
279,-76
280,-60
281,-44
282,-31
283,-25
284,-22
285,-19
286,-17
287,-15
288,-15
289,-15
290,-17
291,-19
292,-22
293,-25
294,-28
295,-33
296,-39
297,-44
298,-50
299,-61
300,-75
301,-99
302,-136
303,-198
304,-299
305,-430
306,-585
307,-737
308,-858
309,-903
310,-896
311,-812
312,-659
313,-470
314,-279
315,-113
316,0
317,74
318,105
319,115
320,106
321,91
322,82
323,81
324,80
325,79
326,79
327,79
328,79
329,79
330,79
331,78
332,78
333,78
334,79
335,79
336,80
337,81
338,82
339,82
340,83
341,85
342,84
343,76
344,70
345,65
346,59
347,51
348,44
349,38
350,33
351,29
352,25
353,23
354,22
355,22
356,22
357,21
358,20
359,19
360,19
361,18
362,20
363,23
364,27
365,31
366,37
367,46
368,55
369,63
370,69
371,76
372,82
373,88
374,95
375,96
376,91
377,88
378,85
379,83
380,81
381,80
382,80
383,81
384,83
385,85
386,87
387,91
388,97
389,89
390,79
391,70
392,62
393,55
394,50
395,45
396,40
397,38
398,35
399,34
400,32
401,30
402,29
403,27
404,25
405,24
406,22
407,20
408,17
409,14
410,10
411,6
412,1
413,-5
414,-15
415,-23
416,-31
417,-39
418,-47
419,-57
420,-66
421,-69
422,-71
423,-73
424,-73
425,-70
426,-66
427,-61
428,-55
429,-47
430,-44
431,-42
432,-40
433,-37
434,-35
435,-34
436,-34
437,-34
438,-34
439,-35
440,-36
441,-37
442,-39
443,-42
444,-46
445,-52
446,-67
447,-95
448,-141
449,-215
450,-326
451,-466
452,-629
453,-785
454,-913
455,-962
456,-953
457,-858
458,-685
459,-481
460,-288
461,-128
462,-18
463,51
464,79
465,89
466,81
467,69
468,60
469,53
470,56
471,73
472,85
473,93
474,98
475,98
476,91
477,83
478,77
479,71
480,65
481,62
482,59
483,56
484,53
485,50
486,45
487,41
488,34
489,25
490,20
491,17
492,15
493,14
494,13
495,11
496,9
497,7
498,4
499,2
500,0
501,-2
502,-4
503,-5
504,-7
505,-9
506,-11
507,-13
508,-16
509,-18
510,-20
511,-22
512,-25
513,-27
514,-29
515,-32
516,-34
517,-35
518,-36
519,-37
520,-38
521,-39
522,-40
523,-41
524,-43
525,-44
526,-46
527,-47
528,-46
529,-45
530,-44
531,-43
532,-41
533,-40
534,-38
535,-36
536,-35
537,-34
538,-34
539,-35
540,-37
541,-38
542,-41
543,-45
544,-40
545,-37
546,-36
547,-34
548,-33
549,-32
550,-31
551,-31
552,-31
553,-32
554,-34
555,-36
556,-38
557,-41
558,-44
559,-50
560,-55
561,-59
562,-63
563,-66
564,-68
565,-70
566,-72
567,-73
568,-74
569,-73
570,-72
571,-70
572,-68
573,-66
574,-63
575,-56
576,-43
577,-29
578,-16
579,-11
580,-8
581,-5
582,-3
583,-2
584,-1
585,0
586,0
587,0
588,-1
589,-3
590,-5
591,-9
592,-14
593,-20
594,-47
595,-109
596,-201
597,-327
598,-480
599,-645
600,-796
601,-900
602,-929
603,-873
604,-742
605,-559
606,-367
607,-197
608,-67
609,19
610,82
611,120
612,132
613,137
614,140
615,141
616,138
617,130
618,123
619,115
620,112
621,114
622,118
623,121
624,123
625,125
626,126
627,125
628,121
629,117
630,113
631,107
632,102
633,97
634,92
635,86
636,80
637,75
638,66
639,55
640,49
641,46
642,44
643,42
644,40
645,38
646,36
647,35
648,33
649,31
650,30
651,28
652,27
653,25
654,23
655,20
656,17
657,14
658,12
659,9
660,5
661,1
662,0
663,-1
664,-1
665,-1
666,-2
667,-2
668,-3
669,-4
670,-3
671,-2
672,0
673,2
674,4
675,5
676,7
677,7
678,7
679,5
680,2
681,0
682,-3
683,-5
684,-7
685,-8
686,-9
687,-10
688,-12
689,-13
690,-14
691,-16
692,-16
693,-17
694,-17
695,-18
696,-19
697,-19
698,-20
699,-21
700,-22
701,-23
702,-26
703,-28
704,-31
705,-35
706,-38
707,-42
708,-46
709,-51
710,-56
711,-60
712,-64
713,-68
714,-73
715,-79
716,-82
717,-80
718,-73
719,-63
720,-51
721,-41
722,-28
723,-15
724,-8
725,-6
726,-5
727,-4
728,-3
729,-3
730,-3
731,-3
732,-5
733,-8
734,-12
735,-15
736,-21
737,-27
738,-33
739,-50
740,-81
741,-133
742,-207
743,-312
744,-451
745,-617
746,-784
747,-908
748,-956
749,-903
750,-750
751,-533
752,-301
753,-101
754,43
755,118
756,134
757,129
758,111
759,101
760,101
761,107
762,112
763,118
764,118
765,112
766,107
767,102
768,99
769,101
770,103
771,106
772,110
773,108
774,99
775,92
776,87
777,83
778,79
779,76
780,74
781,71
782,67
783,63
784,59
785,53
786,47
787,44
788,41
789,39
790,37
791,36
792,35
793,34
794,33
795,33
796,33
797,33
798,33
799,34
800,35
801,36
802,37
803,39
804,41
805,45
806,43
807,42
808,40
809,39
810,37
811,34
812,30
813,25
814,19
815,18
816,20
817,22
818,25
819,25
820,25
821,24
822,24
823,23
824,23
825,24
826,25
827,27
828,28
829,29
830,32
831,34
832,34
833,30
834,24
835,12
836,-1
837,-5
838,-7
839,-8
840,-9
841,-10
842,-10
843,-10
844,-11
845,-12
846,-13
847,-13
848,-14
849,-15
850,-16
851,-16
852,-17
853,-17
854,-18
855,-19
856,-22
857,-27
858,-42
859,-52
860,-57
861,-60
862,-61
863,-60
864,-57
865,-52
866,-44
867,-31
868,-21
869,-14
870,-8
871,-5
872,-2
873,0
874,1
875,2
876,3
877,3
878,3
879,2
880,1
881,0
882,-4
883,-8
884,-23
885,-51
886,-102
887,-183
888,-290
889,-425
890,-577
891,-730
892,-858
893,-917
894,-911
895,-823
896,-647
897,-442
898,-245
899,-92
900,12
901,67
902,86
903,93
904,96
905,94
906,89
907,80
908,66
909,57
910,51
911,48
912,48
913,51
914,56
915,58
916,60
917,63
918,64
919,66
920,66
921,66
922,65
923,63
924,61
925,57
926,52
927,43
928,33
929,21
930,7
931,0
932,-5
933,-9
934,-13
935,-18
936,-21
937,-24
938,-27
939,-29
940,-30
941,-30
942,-29
943,-28
944,-27
945,-26
946,-25
947,-23
948,-21
949,-20
950,-21
951,-25
952,-30
953,-34
954,-37
955,-40
956,-43
957,-45
958,-47
959,-48
960,-49
961,-50
962,-52
963,-53
964,-54
965,-54
966,-52
967,-49
968,-46
969,-44
970,-43
971,-41
972,-40
973,-38
974,-36
975,-35
976,-34
977,-34
978,-34
979,-35
980,-36
981,-37
982,-39
983,-41
984,-44
985,-46
986,-49
987,-51
988,-55
989,-60
990,-63
991,-66
992,-69
993,-72
994,-74
995,-76
996,-79
997,-81
998,-82
999,-84
1000,-85
1001,-87
1002,-88
1003,-90
1004,-93
1005,-96
1006,-101
1007,-104
1008,-101
1009,-94
1010,-87
1011,-79
1012,-71
1013,-64
1014,-53
1015,-38
1016,-29
1017,-24
1018,-20
1019,-17
1020,-14
1021,-12
1022,-10
1023,-8
1024,-7
1025,-5
1026,-5
1027,-6
1028,-8
1029,-12
1030,-18
1031,-36
1032,-80
1033,-150
1034,-257
1035,-395
1036,-549
1037,-685
1038,-767
1039,-773
1040,-727
1041,-589
1042,-411
1043,-225
1044,-57
1045,76
1046,168
1047,227
1048,252
1049,262
1050,263
1051,257
1052,250
1053,242
1054,242
1055,250
1056,262
1057,279
1058,292
1059,301
1060,305
1061,301
1062,296
1063,293
1064,291
1065,289
1066,288
1067,287
1068,285
1069,283
1070,281
1071,279
1072,277
1073,275
1074,272
1075,269
1076,264
1077,253
1078,245
1079,241
1080,238
1081,236
1082,234
1083,231
1084,228
1085,225
1086,222
1087,219
1088,215
1089,210
1090,205
1091,202
1092,198
1093,192
1094,179
1095,169
1096,163
1097,158
1098,153
1099,148
1100,141
1101,132
1102,120
1103,107
1104,97
1105,90
1106,82
1107,72
1108,57
1109,50
1110,47
1111,45
1112,43
1113,42
1114,41
1115,40
1116,39
1117,38
1118,36
1119,35
1120,34
1121,34
1122,33
1123,33
1124,31
1125,29
1126,24
1127,9
1128,-9
1129,-22
1130,-28
1131,-32
1132,-36
1133,-41
1134,-46
1135,-50
1136,-53
1137,-56
1138,-59
1139,-64
1140,-69
1141,-73
1142,-78
1143,-82
1144,-86
1145,-90
1146,-94
1147,-96
1148,-99
1149,-102
1150,-108
1151,-116
1152,-117
1153,-111
1154,-103
1155,-95
1156,-87
1157,-76
1158,-64
1159,-52
1160,-38
1161,-29
1162,-23
1163,-18
1164,-11
1165,-6
1166,-1
1167,3
1168,7
1169,11
1170,15
1171,19
1172,24
1173,30
1174,33
1175,29
1176,20
1177,-6
1178,-57
1179,-139
1180,-251
1181,-390
1182,-532
1183,-643
1184,-696
1185,-675
1186,-580
1187,-432
1188,-262
1189,-101
1190,42
1191,144
1192,222
1193,264
1194,281
1195,286
1196,277
1197,250
1198,223
1199,203
1200,197
1201,194
1202,191
1203,188
1204,186
1205,180
1206,169
1207,155
1208,142
1209,130
1210,122
1211,114
1212,109
1213,104
1214,98
1215,92
1216,82
1217,67
1218,51
1219,33
1220,18
1221,7
1222,-2
1223,-16
1224,-35
1225,-50
1226,-58
1227,-64
1228,-69
1229,-73
1230,-77
1231,-83
1232,-86
1233,-82
1234,-75
1235,-68
1236,-60
1237,-60
1238,-70
1239,-83
1240,-101
1241,-118
1242,-133
1243,-143
1244,-151
1245,-160
1246,-166
1247,-170
1248,-174
1249,-177
1250,-181
1251,-184
1252,-187
1253,-192
1254,-198
1255,-202
1256,-199
1257,-192
1258,-188
1259,-185
1260,-183
1261,-181
1262,-179
1263,-178
1264,-177
1265,-175
1266,-174
1267,-172
1268,-170
1269,-168
1270,-164
1271,-157
1272,-150
1273,-140
1274,-128
1275,-108
1276,-85
1277,-69
1278,-50
1279,-31
1280,-12
1281,1
1282,10
1283,18
1284,29
1285,44
1286,61
1287,72
1288,79
1289,85
1290,90
1291,99
1292,111
1293,117
1294,120
1295,123
1296,126
1297,130
1298,134
1299,138
1300,141
1301,144
1302,147
1303,150
1304,152
1305,153
1306,152
1307,151
1308,149
1309,147
1310,144
1311,140
1312,131
1313,113
1314,96
1315,79
1316,66
1317,57
1318,52
1319,47
1320,42
1321,33
1322,12
1323,-44
1324,-149
1325,-302
1326,-490
1327,-684
1328,-852
1329,-939
1330,-941
1331,-862
1332,-693
1333,-491
1334,-296
1335,-137
1336,-25
1337,42
1338,80
1339,96
1340,104
1341,111
1342,112
1343,103
1344,91
1345,75
1346,66
1347,59
1348,57
1349,59
1350,64
1351,72
1352,83
1353,89
1354,93
1355,95
1356,95
1357,92
1358,87
1359,82
1360,75
1361,67
1362,57
1363,43
1364,26
1365,12
1366,4
1367,-3
1368,-13
1369,-27
1370,-45
1371,-56
1372,-62
1373,-66
1374,-70
1375,-73
1376,-76
1377,-79
1378,-83
1379,-86
1380,-81
1381,-73
1382,-66
1383,-60
1384,-55
1385,-52
1386,-52
1387,-55
1388,-59
1389,-65
1390,-72
1391,-83
1392,-91
1393,-95
1394,-97
1395,-99
1396,-101
1397,-103
1398,-106
1399,-109
1400,-111
1401,-114
1402,-118
1403,-127
1404,-140
1405,-149
1406,-155
1407,-159
1408,-162
1409,-164
1410,-166
1411,-167
1412,-168
1413,-168
1414,-168
1415,-166
1416,-165
1417,-163
1418,-159
1419,-155
1420,-166
1421,-184
1422,-203
1423,-216
1424,-224
1425,-232
1426,-239
1427,-247
1428,-255
1429,-259
1430,-257
1431,-253
1432,-250
1433,-246
1434,-243
1435,-243
1436,-248
1437,-255
1438,-265
1439,-276
1440,-285
1441,-291
1442,-296
1443,-300
1444,-300
1445,-296
1446,-290
1447,-282
1448,-271
1449,-258
1450,-249
1451,-241
1452,-235
1453,-228
1454,-221
1455,-217
1456,-213
1457,-210
1458,-207
1459,-205
1460,-204
1461,-204
1462,-204
1463,-205
1464,-207
1465,-210
1466,-213
1467,-226
1468,-259
1469,-319
1470,-408
1471,-533
1472,-683
1473,-851
1474,-1011
1475,-1128
1476,-1162
1477,-1096
1478,-933
1479,-715
1480,-476
1481,-268
1482,-115
1483,-29
1484,-5
1485,2
1486,5
1487,2
1488,-2
1489,-8
1490,-14
1491,-14
1492,-4
1493,9
1494,25
1495,35
1496,40
