,0
0,-49
1,-52
2,-54
3,-57
4,-59
5,-62
6,-65
7,-67
8,-69
9,-69
10,-69
11,-68
12,-68
13,-69
14,-70
15,-71
16,-73
17,-76
18,-80
19,-80
20,-77
21,-73
22,-71
23,-69
24,-66
25,-64
26,-63
27,-63
28,-62
29,-61
30,-59
31,-59
32,-60
33,-61
34,-63
35,-64
36,-65
37,-65
38,-66
39,-68
40,-71
41,-75
42,-77
43,-78
44,-79
45,-82
46,-85
47,-87
48,-88
49,-88
50,-85
51,-83
52,-81
53,-80
54,-79
55,-78
56,-77
57,-75
58,-74
59,-74
60,-74
61,-75
62,-75
63,-74
64,-73
65,-72
66,-71
67,-71
68,-70
69,-68
70,-66
71,-64
72,-63
73,-62
74,-62
75,-62
76,-61
77,-59
78,-56
79,-53
80,-50
81,-48
82,-46
83,-44
84,-42
85,-41
86,-40
87,-41
88,-42
89,-43
90,-44
91,-45
92,-45
93,-45
94,-44
95,-43
96,-41
97,-38
98,-35
99,-32
100,-29
101,-27
102,-25
103,-24
104,-22
105,-19
106,-14
107,-10
108,-8
109,-10
110,-15
111,-20
112,-25
113,-29
114,-32
115,-36
116,-40
117,-45
118,-48
119,-51
120,-52
121,-51
122,-49
123,-46
124,-43
125,-40
126,-36
127,-32
128,-28
129,-24
130,-21
131,-19
132,-16
133,-13
134,-10
135,-7
136,-3
137,0
138,3
139,6
140,10
141,14
142,19
143,24
144,29
145,36
146,44
147,50
148,53
149,55
150,57
151,58
152,59
153,60
154,61
155,62
156,64
157,64
158,64
159,62
160,59
161,55
162,52
163,48
164,44
165,40
166,36
167,32
168,29
169,27
170,25
171,22
172,20
173,18
174,17
175,16
176,15
177,14
178,12
179,9
180,7
181,5
182,3
183,0
184,0
185,-2
186,-2
187,-3
188,-3
189,-3
190,-4
191,-4
192,-6
193,-7
194,-10
195,-18
196,-18
197,-4
198,35
199,86
200,159
201,256
202,373
203,493
204,591
205,617
206,604
207,509
208,360
209,193
210,49
211,-25
212,-40
213,-52
214,-61
215,-67
216,-71
217,-75
218,-78
219,-81
220,-84
221,-86
222,-88
223,-89
224,-89
225,-89
226,-89
227,-90
228,-92
229,-96
230,-99
231,-101
232,-101
233,-99
234,-95
235,-92
236,-88
237,-85
238,-82
239,-78
240,-74
241,-71
242,-68
243,-64
244,-61
245,-58
246,-55
247,-53
248,-51
249,-49
250,-48
251,-47
252,-45
253,-42
254,-39
255,-35
256,-32
257,-29
258,-25
259,-21
260,-17
261,-13
262,-9
263,-6
264,-3
265,0
266,3
267,8
268,14
269,19
270,23
271,25
272,27
273,29
274,31
275,32
276,32
277,32
278,32
279,31
280,32
281,32
282,32
283,31
284,30
285,30
286,31
287,32
288,33
289,34
290,33
291,32
292,32
293,31
294,31
295,30
296,29
297,27
298,26
299,25
300,24
301,22
302,19
303,14
304,7
305,-4
306,-22
307,-25
308,-28
309,-31
310,-33
311,-31
312,-29
313,-28
314,-28
315,-28
316,-27
317,-27
318,-27
319,-26
320,-24
321,-23
322,-21
323,-20
324,-19
325,-19
326,-19
327,-20
328,-20
329,-20
330,-21
331,-22
332,-23
333,-24
334,-24
335,-23
336,-22
337,-21
338,-20
339,-20
340,-19
341,-19
342,-19
343,-18
344,-19
345,-23
346,-9
347,-2
