,0
0,-223
1,-234
2,-241
3,-246
4,-250
5,-254
6,-256
7,-258
8,-260
9,-261
10,-262
11,-265
12,-269
13,-272
14,-270
15,-262
16,-249
17,-229
18,-196
19,-180
20,-171
21,-165
22,-160
23,-156
24,-155
25,-157
26,-162
27,-167
28,-173
29,-177
30,-181
31,-185
32,-189
33,-194
34,-199
35,-205
36,-211
37,-216
38,-221
39,-228
40,-236
41,-255
42,-289
43,-342
44,-394
45,-409
46,-412
47,-414
48,-416
49,-417
50,-418
51,-418
52,-417
53,-413
54,-408
55,-402
56,-391
57,-363
58,-301
59,-204
60,-79
61,51
62,171
63,265
64,297
65,308
66,283
67,209
68,109
69,15
70,-70
71,-145
72,-195
73,-211
74,-224
75,-233
76,-250
77,-283
78,-307
79,-320
80,-329
81,-335
82,-337
83,-335
84,-332
85,-326
86,-320
87,-315
88,-309
89,-303
90,-294
91,-284
92,-271
93,-249
94,-214
95,-182
96,-148
97,-113
98,-78
99,-43
100,-14
101,0
102,6
103,12
104,16
105,18
106,17
107,12
108,5
109,-4
110,-15
111,-31
112,-58
113,-73
114,-86
115,-98
116,-106
117,-110
118,-115
119,-120
120,-123
121,-118
122,-107
123,-98
124,-91
125,-83
126,-75
127,-67
128,-57
129,-41
130,-19
131,2
132,19
133,32
134,43
135,53
136,62
137,68
138,75
139,80
140,85
141,88
142,90
143,91
144,93
145,94
146,98
147,103
148,84
149,54
150,18
151,-12
152,-36
153,-64
154,-103
155,-148
156,-184
157,-210
158,-231
159,-245
160,-257
161,-264
162,-263
163,-252
164,-236
165,-216
166,-190
167,-166
168,-143
169,-119
170,-85
171,-61
172,-45
173,-32
174,-21
175,-12
176,-5
177,1
178,8
179,16
180,23
181,31
182,40
183,50
184,61
185,77
186,99
187,108
188,112
189,114
190,116
191,117
192,117
193,112
194,102
195,89
196,75
197,57
198,37
199,16
200,7
201,3
202,0
203,-5
204,-8
205,-11
206,-14
207,-16
208,-18
209,-19
210,-20
211,-22
212,-23
213,-24
214,-24
215,-24
216,-24
217,-24
218,-24
219,-24
220,-24
221,-24
222,-24
223,-25
224,-27
225,-29
226,-31
227,-33
228,-34
229,-35
230,-36
231,-37
232,-40
233,-44
234,-47
235,-51
236,-55
237,-64
238,-75
239,-87
240,-97
241,-103
242,-108
243,-113
244,-118
245,-124
246,-132
247,-139
248,-144
249,-144
250,-139
251,-132
252,-124
253,-117
254,-108
255,-100
256,-96
257,-98
258,-103
259,-110
260,-118
261,-128
262,-128
263,-111
264,-68
265,-10
266,67
267,159
268,264
269,369
270,456
271,504
272,522
273,507
274,460
275,375
276,270
277,164
278,68
279,3
280,-19
281,-27
282,-22
283,-15
284,-12
285,-8
286,-5
287,-2
288,-1
289,-2
290,-4
291,-9
292,-16
293,-24
294,-34
295,-46
296,-66
297,-81
298,-87
299,-91
300,-95
301,-99
302,-103
303,-102
304,-92
305,-77
306,-59
307,-34
308,-1
309,20
310,35
311,47
312,57
313,67
314,75
315,82
316,88
317,95
318,100
319,106
320,112
321,118
322,124
323,130
324,136
325,143
326,151
327,162
328,173
329,181
330,188
331,195
332,200
333,205
334,209
335,213
336,216
337,218
338,220
339,220
340,218
341,214
342,210
343,204
344,197
345,190
346,181
347,166
348,150
349,137
350,123
351,98
352,58
353,30
354,13
355,0
356,-16
357,-28
358,-34
359,-39
360,-43
361,-48
362,-52
363,-55
364,-59
365,-61
366,-63
367,-63
368,-64
369,-63
370,-62
371,-60
372,-57
373,-54
374,-52
375,-50
376,-49
377,-47
378,-46
379,-44
380,-42
381,-41
382,-40
383,-38
384,-33
385,-27
386,-21
387,-18
388,-19
389,-22
390,-25
391,-28
