,0
0,-61
1,-46
2,-34
3,-22
4,-11
5,-9
6,-8
7,-5
8,-14
9,-20
10,-25
11,-29
12,-32
13,-34
14,-35
15,-33
16,-32
17,-30
18,-29
19,-28
20,-26
21,-24
22,-20
23,-15
24,-8
25,-1
26,3
27,8
28,13
29,18
30,22
31,25
32,28
33,31
34,35
35,39
36,44
37,52
38,60
39,66
40,71
41,76
42,80
43,82
44,82
45,79
46,74
47,69
48,65
49,62
50,59
51,56
52,53
53,49
54,45
55,41
56,37
57,34
58,30
59,26
60,21
61,11
62,-5
63,-18
64,-25
65,-30
66,-34
67,-38
68,-41
69,-41
70,-39
71,-34
72,-27
73,-21
74,-15
75,-8
76,-1
77,4
78,9
79,12
80,15
81,16
82,17
83,18
84,19
85,20
86,20
87,21
88,21
89,21
90,22
91,22
92,21
93,19
94,18
95,16
96,15
97,13
98,12
99,10
100,8
101,6
102,5
103,4
104,3
105,2
106,0
107,0
108,0
109,0
110,1
111,1
112,2
113,3
114,5
115,7
116,10
117,12
118,14
119,17
120,24
121,29
122,24
123,16
124,11
125,6
126,1
127,-1
128,-3
129,-3
130,-2
131,-1
132,0
133,1
134,2
135,3
136,5
137,6
138,7
139,7
140,7
141,8
142,9
143,9
144,9
145,9
146,9
147,10
148,10
149,12
150,13
151,13
152,13
153,13
154,12
155,12
156,11
157,10
158,10
159,10
160,10
161,11
162,12
163,12
164,13
165,14
166,14
167,14
168,14
169,14
170,14
171,14
172,16
173,19
174,18
175,11
176,2
177,-3
178,-9
179,-15
180,-19
181,-21
182,-20
183,-19
184,-16
185,-13
186,-10
187,-5
188,0
189,3
190,4
191,2
192,-1
193,-5
194,-7
195,-10
196,-12
197,-15
198,-18
199,-20
200,-23
201,-25
202,-26
203,-28
204,-29
205,-30
206,-31
207,-32
208,-34
209,-39
210,-42
211,-38
212,-27
213,-10
214,15
215,40
216,66
217,115
218,176
219,248
220,328
221,410
222,490
223,559
224,588
225,596
226,573
227,507
228,425
229,341
230,262
231,190
232,118
233,42
234,-26
235,-65
236,-76
237,-84
238,-88
239,-91
240,-93
241,-95
242,-96
243,-98
244,-100
245,-104
246,-108
247,-110
248,-107
249,-102
250,-97
251,-94
252,-90
253,-86
254,-83
255,-85
256,-90
257,-95
258,-99
259,-104
260,-109
261,-112
262,-112
263,-107
264,-100
265,-94
266,-91
267,-88
268,-86
269,-84
270,-82
271,-79
272,-77
273,-75
274,-72
275,-70
276,-67
277,-65
278,-63
279,-62
280,-61
281,-60
282,-58
283,-56
284,-54
285,-50
286,-46
287,-40
288,-34
289,-27
290,-20
291,-14
292,-9
293,-4
294,0
295,3
296,6
297,10
298,12
299,15
300,17
301,20
302,23
303,25
304,28
305,30
306,33
307,36
308,42
309,54
310,68
311,78
312,87
313,92
314,92
315,86
316,79
317,75
318,72
319,69
320,66
321,63
322,60
323,56
324,52
325,48
326,45
327,41
328,36
329,29
330,16
331,1
332,-3
333,-6
334,-8
335,-10
336,-13
337,-15
338,-17
339,-20
340,-21
341,-22
342,-23
343,-23
344,-23
345,-21
346,-19
347,-17
348,-15
349,-12
350,-10
351,-8
352,-6
353,-5
354,-4
355,-4
356,-4
357,-3
358,-2
359,0
360,1
361,3
362,5
363,8
364,10
365,12
366,14
367,15
368,16
369,16
370,16
371,16
372,16
373,17
374,20
375,24
376,29
377,29
378,22
379,15
380,10
381,5
382,0
383,-3
384,-7
385,-8
386,-9
387,-8
388,-7
389,-5
390,-3
391,1
392,9
393,-1
394,-11
395,-18
396,-23
397,-23
398,-16
399,-8
400,-3
401,1
402,6
403,10
404,11
405,11
406,8
407,5
408,3
409,1
410,0
411,-3
412,-6
413,-8
414,-9
415,-9
416,-9
417,-8
418,-7
419,-6
420,-5
421,-4
422,-2
423,0
424,1
425,2
426,2
427,1
428,0
429,0
430,0
431,0
432,-1
433,-2
434,-2
435,-2
436,-1
437,-1
438,0
439,0
440,-1
441,-1
442,-2
443,-3
444,-3
445,-3
446,-3
447,-3
448,-3
449,-3
450,-2
451,0
452,0
453,1
454,2
455,2
456,1
457,2
458,2
459,3
460,4
461,4
462,6
463,12
464,12
465,7
466,5
467,2
468,0
469,-2
470,-3
471,-3
472,0
473,4
474,9
475,12
476,16
477,20
478,25
479,30
480,34
481,37
482,41
483,47
484,58
485,83
486,131
487,198
488,282
489,378
490,476
491,560
492,605
493,620
494,603
495,552
496,476
497,397
498,329
499,276
500,225
501,172
502,111
503,45
504,-15
505,-47
506,-54
507,-60
508,-64
509,-67
510,-68
511,-69
512,-69
513,-69
514,-68
515,-67
516,-66
517,-64
518,-61
519,-59
520,-57
521,-56
522,-55
523,-53
524,-52
525,-51
526,-49
527,-47
528,-45
529,-42
530,-40
531,-38
532,-37
533,-35
534,-33
535,-30
536,-28
537,-25
538,-22
539,-17
540,-12
541,-6
542,-1
543,3
544,9
545,17
546,29
547,28
548,16
549,8
550,2
551,-2
552,-5
553,-7
554,-7
555,-6
556,-3
557,0
558,6
559,20
560,36
561,40
562,42
563,44
564,45
565,46
566,47
567,49
568,52
569,54
570,55
571,57
572,59
573,62
574,65
575,74
576,94
577,104
578,109
579,114
580,117
581,118
582,118
583,116
584,112
585,107
586,98
587,82
588,71
589,65
590,60
591,55
592,48
593,43
594,40
595,37
596,34
597,32
598,29
599,27
600,25
601,23
602,21
603,19
604,17
605,15
606,13
607,11
608,8
609,2
610,-2
611,-6
612,-9
613,-11
614,-13
615,-15
616,-17
617,-19
618,-20
619,-21
620,-20
621,-18
622,-16
623,-13
624,-9
625,-6
626,-2
627,3
628,9
629,11
630,13
631,15
632,17
633,19
634,20
635,21
636,20
637,17
638,15
639,14
640,12
641,11
642,10
643,8
644,7
645,5
646,4
647,4
648,5
649,6
650,7
651,7
652,8
653,10
654,11
655,13
656,14
657,14
658,14
659,15
660,17
661,19
662,18
663,15
664,11
665,7
666,5
667,4
668,3
669,1
670,0
671,-2
672,-3
673,-4
674,-4
675,-5
676,-6
677,-6
678,-7
679,-6
680,-5
681,-5
682,-4
683,-4
684,-4
685,-4
686,-4
687,-3
688,-3
689,-3
690,-3
691,-4
692,-4
693,-5
694,-5
695,-7
696,-8
697,-9
698,-10
699,-11
700,-12
701,-14
702,-16
703,-20
704,-23
705,-24
706,-23
707,-19
708,-15
709,-12
710,-9
711,-5
712,-3
713,-3
714,-5
715,-10
716,-14
717,-19
718,-26
719,-31
720,-31
721,-26
722,-19
723,-15
724,-12
725,-9
726,-7
727,-6
728,-5
729,-5
730,-6
731,-8
732,-11
733,-14
734,-18
735,-21
736,-27
737,-33
738,-35
739,-34
740,-31
741,-26
742,-19
743,-9
744,-1
745,3
746,8
747,11
748,12
749,10
750,7
751,3
752,0
753,9
754,39
755,82
756,140
757,212
758,296
759,387
760,478
761,554
762,595
763,597
764,567
765,493
766,405
767,318
768,246
769,185
770,132
771,87
772,44
773,0
774,-35
775,-55
776,-65
777,-70
778,-73
779,-76
780,-80
781,-82
782,-85
783,-87
784,-92
785,-100
786,-100
787,-92
788,-80
789,-62
790,-49
791,-42
792,-38
793,-36
794,-36
795,-39
796,-42
797,-45
798,-48
799,-51
800,-54
801,-56
802,-57
803,-56
804,-53
805,-49
806,-45
807,-41
808,-37
809,-31
810,-27
811,-27
812,-28
813,-31
814,-33
815,-36
816,-40
817,-43
818,-43
819,-38
820,-32
821,-23
822,-12
823,-3
824,4
825,10
826,13
827,11
828,8
829,4
830,-1
831,0
832,8
833,17
834,26
835,33
836,40
837,49
838,58
839,60
840,62
841,64
842,61
843,58
844,56
845,54
846,54
847,57
848,62
849,68
850,76
851,87
852,94
853,101
854,105
855,105
856,103
857,97
858,88
859,74
860,63
861,55
862,48
863,44
864,41
865,38
866,36
867,33
868,31
869,28
870,25
871,16
872,5
873,0
874,-2
875,-4
876,-5
877,-3
878,0
879,3
880,4
881,6
882,9
883,11
884,13
885,13
886,12
887,12
888,11
889,10
890,8
891,7
892,5
893,3
894,2
895,1
896,1
897,0
898,0
899,0
900,5
901,9
902,13
903,17
904,19
905,19
906,17
907,14
908,12
909,10
910,6
911,3
912,5
913,8
914,11
915,14
916,17
917,19
918,18
919,16
920,13
921,10
922,7
923,1
924,-1
925,0
926,6
927,10
928,15
929,18
930,20
931,17
932,11
933,3
934,-2
935,-11
936,-17
937,-18
938,-14
939,-8
940,-1
941,8
942,15
943,21
944,27
945,26
946,16
947,2
948,-9
949,-13
950,-15
951,-16
952,-18
953,-19
954,-19
955,-19
956,-18
957,-17
958,-16
959,-15
960,-14
961,-13
962,-11
963,-10
964,-9
965,-8
966,-8
967,-7
968,-6
969,-6
970,-6
971,-7
972,-7
973,-7
974,-6
975,-3
976,0
977,-1
978,-13
979,-22
980,-30
981,-36
982,-36
983,-31
984,-26
985,-21
986,-16
987,-12
988,-9
989,-7
990,-3
991,0
992,-6
993,-18
994,-31
995,-40
996,-46
997,-46
998,-38
999,-26
1000,-11
1001,2
1002,15
1003,24
1004,29
1005,32
1006,32
1007,28
1008,22
1009,13
1010,-3
1011,-14
1012,-20
1013,-24
1014,-28
1015,-30
1016,-33
1017,-38
1018,-44
1019,-38
1020,-21
1021,7
1022,48
1023,99
1024,164
1025,244
1026,333
1027,424
1028,509
1029,579
1030,624
1031,629
1032,613
1033,547
1034,451
1035,348
1036,257
1037,186
1038,131
1039,90
1040,49
1041,4
1042,-36
1043,-72
1044,-85
1045,-91
1046,-96
1047,-88
1048,-75
1049,-66
1050,-63
1051,-60
1052,-61
1053,-70
1054,-80
1055,-91
1056,-98
1057,-103
1058,-106
1059,-109
1060,-110
1061,-108
1062,-105
1063,-100
1064,-96
1065,-89
1066,-83
1067,-75
1068,-69
1069,-62
1070,-58
1071,-57
1072,-61
1073,-65
1074,-68
1075,-72
1076,-76
1077,-77
1078,-76
1079,-72
1080,-66
1081,-57
1082,-43
1083,-29
1084,-21
1085,-17
1086,-14
1087,-14
1088,-22
1089,-31
1090,-40
1091,-48
1092,-53
1093,-58
1094,-60
1095,-56
1096,-47
1097,-33
1098,-16
1099,-3
1100,11
1101,25
1102,36
1103,41
1104,45
1105,47
1106,47
1107,43
1108,37
1109,32
1110,26
1111,22
1112,22
1113,26
1114,33
1115,41
1116,51
1117,60
1118,73
1119,87
1120,96
1121,103
1122,103
1123,93
1124,79
1125,62
1126,51
1127,45
1128,41
1129,38
1130,36
1131,33
1132,31
1133,28
1134,26
1135,24
1136,22
1137,18
1138,13
1139,7
1140,-2
1141,-15
1142,-25
1143,-31
1144,-36
1145,-40
1146,-40
1147,-35
1148,-28
1149,-19
1150,-7
1151,3
1152,9
1153,13
1154,17
1155,20
1156,22
1157,22
1158,20
1159,17
1160,13
1161,10
1162,7
1163,3
1164,0
1165,-3
1166,-6
1167,-8
1168,-9
1169,-9
1170,-9
1171,-7
1172,-5
1173,-2
1174,1
1175,4
1176,8
1177,12
1178,20
1179,29
1180,36
1181,43
1182,51
1183,60
1184,64
1185,60
1186,51
1187,37
1188,18
1189,8
1190,3
1191,0
1192,-2
1193,-3
1194,-4
1195,-3
1196,-1
1197,0
1198,4
1199,7
1200,12
1201,19
1202,26
1203,34
1204,40
1205,47
1206,52
1207,52
1208,44
1209,34
1210,27
1211,21
1212,15
1213,11
1214,7
1215,5
1216,3
1217,1
1218,0
1219,-1
1220,-3
1221,-6
1222,-8
1223,-8
1224,-3
1225,3
1226,9
1227,15
1228,19
1229,22
1230,24
1231,27
1232,31
1233,33
1234,28
1235,20
1236,17
1237,16
1238,14
1239,13
1240,11
1241,10
1242,8
1243,7
1244,6
1245,6
1246,5
1247,5
1248,5
1249,5
1250,5
1251,6
1252,6
1253,5
1254,5
1255,4
1256,4
1257,5
1258,5
1259,5
1260,4
1261,3
1262,2
1263,1
1264,0
1265,-3
1266,-6
1267,-6
1268,-5
1269,-4
1270,-2
1271,0
1272,0
1273,0
1274,0
1275,-2
1276,-4
1277,-5
1278,-7
1279,-8
1280,-10
1281,-11
1282,-12
1283,-13
1284,-13
1285,-11
1286,-9
1287,-6
1288,-2
1289,3
1290,13
1291,36
1292,80
1293,141
1294,219
1295,310
1296,404
1297,490
1298,559
1299,595
1300,607
1301,593
1302,548
1303,476
1304,402
1305,335
1306,272
1307,207
1308,142
1309,77
1310,18
1311,-29
1312,-64
1313,-81
1314,-86
1315,-88
1316,-90
1317,-92
1318,-93
1319,-94
1320,-94
1321,-95
1322,-96
1323,-96
1324,-97
1325,-96
1326,-95
1327,-93
1328,-92
1329,-91
1330,-89
1331,-87
1332,-84
1333,-81
1334,-79
1335,-74
1336,-65
1337,-63
1338,-61
1339,-58
1340,-59
1341,-70
1342,-82
1343,-94
1344,-102
1345,-107
1346,-111
1347,-114
1348,-113
1349,-109
1350,-100
1351,-86
1352,-65
1353,-48
1354,-37
1355,-32
1356,-31
1357,-29
1358,-28
1359,-27
1360,-27
1361,-26
1362,-25
1363,-24
1364,-23
1365,-22
1366,-20
1367,-19
1368,-17
1369,-15
1370,-12
1371,-9
1372,-3
1373,2
1374,8
1375,14
1376,23
1377,34
1378,46
1379,53
1380,57
1381,60
1382,63
1383,65
1384,68
1385,70
1386,71
1387,72
1388,74
1389,76
1390,79
1391,83
1392,86
1393,85
1394,77
1395,66
1396,61
1397,57
1398,53
1399,49
1400,45
1401,41
1402,37
1403,33
1404,31
1405,29
1406,26
1407,22
1408,19
1409,13
1410,2
1411,-10
1412,-18
1413,-24
1414,-29
1415,-31
1416,-31
1417,-25
1418,-17
1419,-10
1420,-6
1421,-4
1422,-1
1423,0
1424,3
1425,5
1426,7
1427,9
1428,11
1429,14
1430,17
1431,19
1432,21
1433,22
1434,23
1435,23
1436,24
1437,25
1438,26
1439,27
1440,28
1441,30
1442,33
1443,37
1444,41
1445,42
1446,41
1447,37
1448,31
1449,26
1450,22
1451,17
1452,12
1453,8
1454,6
1455,7
1456,9
1457,12
1458,15
1459,17
1460,19
1461,20
1462,22
1463,25
1464,27
1465,30
1466,32
1467,33
1468,33
1469,33
1470,32
1471,30
1472,28
1473,25
1474,23
1475,20
1476,18
1477,17
1478,17
1479,16
1480,15
1481,13
1482,11
1483,9
1484,9
1485,9
1486,10
1487,10
1488,10
1489,9
1490,10
1491,11
1492,12
1493,12
1494,13
1495,13
1496,13
1497,14
1498,14
1499,13
