,0
0,54
1,53
2,50
3,40
4,28
5,21
6,17
7,14
8,10
9,8
10,6
11,4
12,2
13,2
14,1
15,1
16,0
17,0
18,0
19,0
20,0
21,-2
22,-2
23,-2
24,-2
25,-1
26,-1
27,-1
28,0
29,0
30,1
31,2
32,2
33,1
34,0
35,-3
36,-6
37,-9
38,-12
39,-16
40,-20
41,-25
42,-30
43,-35
44,-40
45,-48
46,-55
47,-62
48,-70
49,-78
50,-84
51,-89
52,-92
53,-95
54,-97
55,-100
56,-102
57,-105
58,-108
59,-112
60,-115
61,-118
62,-120
63,-123
64,-125
65,-127
66,-129
67,-132
68,-135
69,-139
70,-145
71,-148
72,-143
73,-131
74,-99
75,-39
76,41
77,141
78,258
79,386
80,511
81,614
82,671
83,674
84,629
85,500
86,312
87,95
88,-104
89,-250
90,-321
91,-332
92,-316
93,-269
94,-225
95,-201
96,-192
97,-189
98,-191
99,-196
100,-200
101,-206
102,-205
103,-195
104,-184
105,-173
106,-162
107,-153
108,-146
109,-139
110,-132
111,-126
112,-120
113,-114
114,-106
115,-98
116,-93
117,-90
118,-88
119,-86
120,-83
121,-81
122,-80
123,-78
124,-76
125,-74
126,-73
127,-71
128,-70
129,-68
130,-66
131,-63
132,-56
133,-49
134,-43
135,-36
136,-27
137,-12
138,0
139,12
140,19
141,24
142,30
143,37
144,47
145,55
146,61
147,67
148,74
149,81
150,95
151,113
152,122
153,126
154,129
155,131
156,133
157,136
158,138
159,140
160,143
161,147
162,153
163,162
164,174
165,180
166,186
167,190
168,193
169,194
170,193
171,190
172,186
173,181
174,174
175,163
176,155
177,143
178,127
179,113
180,102
181,94
182,85
183,77
184,66
185,52
186,35
187,28
188,26
189,24
190,23
191,22
192,21
193,20
194,20
195,19
196,18
197,16
198,15
199,14
200,14
201,13
202,13
203,13
204,13
205,13
206,12
207,12
208,10
209,8
210,5
211,3
212,3
213,4
214,6
215,8
216,10
217,11
218,13
219,15
220,17
221,19
222,20
223,20
224,19
225,18
226,15
227,13
228,10
229,6
230,0
231,-8
232,-13
233,-17
234,-19
235,-22
236,-24
237,-19
238,-10
239,-3
240,4
241,10
242,13
243,14
244,16
245,17
246,19
247,20
248,21
249,22
250,22
251,21
252,20
253,18
254,16
255,13
256,9
257,5
258,0
259,-5
260,-10
261,-16
262,-23
263,-30
264,-37
265,-43
266,-47
267,-51
268,-54
269,-59
270,-64
271,-71
272,-81
273,-94
274,-103
275,-112
276,-122
277,-133
278,-142
279,-149
280,-156
281,-162
282,-170
283,-179
284,-189
285,-201
286,-210
287,-210
288,-211
289,-212
290,-212
291,-212
292,-208
293,-202
294,-195
295,-185
296,-174
297,-165
298,-160
299,-154
300,-149
301,-144
302,-139
303,-135
304,-132
305,-129
306,-125
307,-122
308,-118
309,-115
310,-112
311,-109
312,-107
313,-104
314,-101
315,-99
316,-97
317,-95
318,-94
319,-93
320,-92
321,-91
322,-91
323,-92
324,-92
325,-92
326,-93
327,-93
328,-93
329,-93
330,-93
331,-92
332,-91
333,-89
334,-88
335,-87
336,-87
337,-87
338,-86
339,-85
340,-84
341,-84
342,-82
343,-78
344,-76
345,-79
346,-86
347,-96
348,-114
349,-134
350,-156
351,-183
352,-200
353,-211
354,-210
355,-188
356,-140
357,-68
358,29
359,149
360,287
361,433
362,569
363,676
364,722
365,717
366,643
367,487
368,279
369,61
370,-119
371,-230
372,-259
373,-258
374,-224
375,-178
376,-138
377,-128
378,-126
379,-124
380,-126
381,-134
382,-141
383,-146
384,-150
385,-152
386,-150
387,-145
388,-140
389,-135
390,-130
391,-124
392,-118
393,-112
394,-105
395,-97
396,-89
397,-81
398,-75
399,-72
400,-69
401,-67
402,-64
403,-62
404,-60
405,-57
406,-55
407,-52
408,-50
409,-47
410,-44
411,-40
412,-37
413,-33
414,-30
415,-27
416,-23
417,-19
418,-14
419,-9
420,-3
421,1
422,5
423,10
424,15
425,19
426,24
427,29
428,33
429,41
430,50
431,59
432,70
433,85
434,98
435,108
436,117
437,125
438,131
439,136
440,143
441,149
442,157
443,165
444,172
445,179
446,188
447,197
448,202
449,204
450,206
451,207
452,208
453,209
454,209
455,207
456,203
457,199
458,194
459,189
460,179
461,170
462,162
463,149
464,129
465,113
466,104
467,95
468,85
469,76
470,66
471,57
472,48
473,43
474,40
475,37
476,34
477,32
478,32
479,31
480,32
481,34
482,36
483,38
484,41
485,43
486,45
487,47
488,50
489,52
490,54
491,55
492,55
493,52
494,48
495,43
496,39
497,34
498,30
499,24
500,19
501,14
502,9
503,4
504,0
505,-4
506,-9
507,-13
508,-17
509,-20
510,-23
511,-26
512,-29
513,-33
514,-36
515,-40
516,-44
517,-48
518,-53
519,-57
520,-62
521,-66
522,-70
523,-72
524,-74
525,-77
526,-79
527,-81
528,-83
529,-84
530,-86
531,-87
532,-88
533,-88
534,-88
535,-87
536,-86
537,-85
538,-83
539,-80
540,-77
541,-74
542,-70
543,-66
544,-62
545,-54
546,-44
547,-35
548,-26
549,-17
550,-8
551,0
552,4
553,7
554,10
555,11
556,12
557,13
558,13
559,13
560,14
561,14
562,14
563,15
564,16
565,18
566,20
567,22
568,24
569,26
570,29
571,32
572,35
573,39
574,42
575,46
576,51
577,56
578,62
579,66
580,69
581,71
582,74
583,78
584,83
585,91
586,95
587,97
588,98
589,98
590,100
591,101
592,103
593,104
594,105
595,105
596,105
597,105
598,105
599,104
600,103
601,101
602,98
603,95
604,92
605,89
606,86
607,83
608,79
609,68
610,60
611,53
612,49
613,45
614,42
615,39
616,36
617,36
618,38
619,43
620,48
621,52
622,56
623,59
624,63
625,66
626,70
627,74
628,78
629,81
630,84
631,87
632,92
633,98
634,113
635,140
636,185
637,241
638,312
639,400
640,504
641,612
642,709
643,770
644,790
645,769
646,703
647,571
648,400
649,217
650,59
651,-44
652,-83
653,-85
654,-58
655,-14
656,26
657,61
658,74
659,86
660,96
661,104
662,112
663,118
664,123
665,127
666,129
667,131
668,133
669,136
670,139
671,142
672,146
673,150
674,154
675,157
676,161
677,164
678,168
679,171
680,174
681,177
682,179
683,182
684,184
685,186
686,187
687,189
688,190
689,191
690,193
691,194
692,195
693,196
694,196
695,195
696,194
697,192
698,190
699,188
700,185
701,181
702,178
703,174
704,170
705,164
706,159
707,154
708,148
709,143
710,139
711,136
712,134
713,132
714,130
715,129
716,128
717,128
718,126
719,125
720,122
721,120
722,118
723,117
724,116
725,116
726,115
727,113
728,112
729,109
730,106
731,99
732,83
733,70
734,53
735,29
736,1
737,-28
738,-59
739,-89
740,-113
741,-131
742,-151
743,-172
744,-191
745,-203
746,-208
747,-212
748,-214
749,-217
750,-218
751,-220
752,-222
753,-222
754,-223
755,-222
756,-221
757,-219
758,-216
759,-212
760,-208
761,-204
762,-199
763,-194
764,-189
765,-182
766,-174
767,-166
768,-160
769,-154
770,-150
771,-145
772,-141
773,-136
774,-132
775,-129
776,-126
777,-124
778,-122
779,-120
780,-118
781,-117
782,-116
783,-115
784,-114
785,-113
786,-112
787,-111
788,-110
789,-110
790,-110
791,-110
792,-111
793,-111
794,-111
795,-111
796,-112
797,-113
798,-113
799,-114
800,-114
801,-114
802,-114
803,-115
804,-115
805,-114
806,-113
807,-112
808,-112
809,-111
810,-111
811,-110
812,-109
813,-107
814,-106
815,-104
816,-102
817,-100
818,-97
819,-94
820,-90
821,-86
822,-82
823,-74
824,-64
825,-55
826,-47
827,-39
828,-33
829,-28
830,-24
831,-20
832,-17
833,-15
834,-14
835,-15
836,-17
837,-20
838,-24
839,-29
840,-35
841,-45
842,-63
843,-79
844,-99
845,-123
846,-144
847,-172
848,-191
849,-201
850,-208
851,-214
852,-217
853,-219
854,-222
855,-224
856,-226
857,-228
858,-230
859,-232
860,-234
861,-234
862,-235
863,-235
864,-235
865,-234
866,-232
867,-229
868,-226
869,-222
870,-219
871,-215
872,-209
873,-197
874,-192
875,-190
876,-189
877,-186
878,-185
879,-185
880,-189
881,-194
882,-198
883,-201
884,-204
885,-207
886,-209
887,-210
888,-208
889,-204
890,-197
891,-190
892,-184
893,-180
894,-175
895,-172
896,-168
897,-166
898,-163
899,-160
900,-157
901,-154
902,-151
903,-149
904,-148
905,-147
906,-146
907,-143
908,-139
909,-134
