,0
0,-183
1,-179
2,-169
3,-153
4,-130
5,-120
6,-115
7,-112
8,-109
9,-108
10,-106
11,-104
12,-103
13,-103
14,-104
15,-105
16,-106
17,-108
18,-110
19,-113
20,-117
21,-118
22,-114
23,-111
24,-109
25,-107
26,-104
27,-102
28,-100
29,-96
30,-81
31,-44
32,28
33,148
34,314
35,517
36,727
37,905
38,1000
39,964
40,768
41,456
42,118
43,-153
44,-276
45,-288
46,-228
47,-139
48,-93
49,-79
50,-71
51,-65
52,-61
53,-55
54,-47
55,-56
56,-70
57,-83
58,-92
59,-98
60,-99
61,-91
62,-82
63,-72
64,-61
65,-47
66,-31
67,-22
68,-18
69,-14
70,-11
71,-8
72,-6
73,-5
74,0
75,-1
76,-13
77,-20
78,-19
79,-7
80,2
81,11
82,19
83,25
84,30
85,40
86,53
87,59
88,62
89,65
90,68
91,73
92,79
93,85
94,92
95,101
96,109
97,114
98,118
99,121
100,123
101,125
102,127
103,130
104,133
105,135
106,137
107,139
108,142
109,145
110,146
111,144
112,140
113,133
114,123
115,107
116,93
117,83
118,73
119,60
120,40
121,25
122,15
123,8
124,4
125,0
126,-5
127,-10
128,-16
129,-25
130,-38
131,-51
132,-65
133,-77
134,-86
135,-95
136,-101
137,-105
138,-109
139,-111
140,-112
141,-113
142,-114
143,-115
144,-117
145,-117
146,-109
147,-97
148,-83
149,-75
150,-70
151,-63
152,-54
153,-47
154,-41
155,-36
156,-33
157,-31
158,-30
159,-28
160,-26
161,-24
162,-26
163,-29
164,-32
165,-34
166,-36
167,-37
168,-37
169,-34
170,-31
171,-27
172,-23
173,-18
174,-12
175,-6
176,0
177,5
178,11
179,15
180,16
181,13
182,8
183,2
184,-6
185,-17
186,-25
187,-32
188,-36
189,-34
190,-30
191,-27
192,-24
193,-21
194,-19
195,-17
196,-15
197,-13
198,-11
199,-8
200,-4
201,-1
202,0
203,4
204,8
205,1
206,-9
207,-21
208,-28
209,-33
210,-40
211,-49
212,-59
213,-69
214,-70
215,-66
216,-62
217,-59
218,-59
219,-61
220,-65
221,-68
222,-58
223,-49
224,-44
225,-39
226,-36
227,-33
228,-31
229,-30
230,-28
231,-26
232,-23
233,-20
234,-17
235,-12
236,-3
237,9
238,14
239,17
240,19
241,20
242,21
243,24
244,26
245,29
246,33
247,37
248,47
249,63
250,82
251,104
252,135
253,174
254,200
255,210
256,210
257,205
258,197
259,186
260,167
261,144
262,109
263,67
264,25
265,7
266,0
267,0
268,6
269,10
270,14
271,17
272,19
273,21
274,23
275,27
276,31
277,25
278,14
279,2
280,-6
281,-13
282,-17
283,-20
284,-23
285,-25
286,-24
287,-20
288,-14
289,-7
290,3
291,13
292,27
293,42
294,64
295,92
296,145
297,227
298,364
299,569
300,832
301,1125
302,1365
303,1452
304,1333
305,1020
306,599
307,202
308,-68
309,-158
310,-168
311,-127
312,-100
313,-92
314,-87
315,-84
316,-83
317,-84
318,-86
319,-89
320,-92
321,-97
322,-104
323,-97
324,-86
325,-74
326,-66
327,-61
328,-57
329,-54
330,-52
331,-48
332,-43
333,-46
334,-51
335,-54
336,-46
337,-38
338,-31
339,-31
340,-33
341,-36
342,-39
343,-28
344,4
345,37
346,50
347,55
348,59
349,61
350,60
351,56
352,49
353,38
354,20
355,3
356,-6
357,2
358,16
359,33
360,43
361,48
362,52
363,56
364,60
365,65
366,75
367,91
368,103
369,111
370,113
371,114
372,115
373,116
374,116
375,107
376,94
377,74
378,60
379,51
380,45
381,45
382,50
383,55
384,58
385,61
386,64
387,67
388,69
389,70
390,70
391,70
392,70
393,68
394,67
395,66
396,65
397,62
398,60
399,57
400,52
401,36
402,5
403,-6
404,-11
405,-14
406,-15
407,-10
408,-2
409,1
410,4
411,6
412,8
413,11
414,12
415,14
416,15
417,15
418,16
419,17
420,18
421,18
422,19
423,19
424,21
425,20
426,11
427,0
428,-9
429,-3
430,4
431,11
432,12
433,8
434,4
435,0
436,-1
437,1
438,6
439,9
440,11
441,12
442,13
443,14
444,14
445,13
446,9
447,6
448,1
449,-1
450,-4
451,-7
452,-10
453,-12
454,-15
455,-17
456,-18
457,-18
458,-18
459,-17
460,-16
461,-15
462,-14
463,-12
464,-9
465,-13
466,-19
467,-24
468,-25
469,-22
470,-19
471,-17
472,-15
473,-14
474,-14
475,-15
476,-16
477,-17
478,-19
479,-21
480,-25
481,-27
482,-23
483,-14
484,-3
485,8
486,17
487,23
488,28
489,31
490,33
491,34
492,31
493,27
494,23
495,19
496,14
497,9
498,4
499,1
500,-2
501,-7
502,-13
503,-13
504,-7
505,-3
506,0
507,2
508,5
509,5
510,3
511,0
512,-6
513,-12
514,-26
515,-47
516,-56
517,-61
518,-65
519,-68
520,-70
521,-71
522,-72
523,-72
524,-73
525,-73
526,-71
527,-70
528,-67
529,-65
530,-61
531,-54
532,-34
533,6
534,86
535,215
536,399
537,630
538,880
539,1092
540,1194
541,1134
542,896
543,529
544,123
545,-208
546,-350
547,-362
548,-283
549,-183
550,-139
551,-124
552,-129
553,-135
554,-140
555,-139
556,-132
557,-129
558,-125
559,-123
560,-121
561,-120
562,-120
563,-119
564,-117
565,-115
566,-113
567,-111
568,-110
569,-109
570,-108
571,-105
572,-100
573,-90
574,-79
575,-72
576,-67
577,-62
578,-58
579,-53
580,-50
581,-47
582,-44
583,-41
584,-37
585,-33
586,-28
587,-23
588,-20
589,-17
590,-14
591,-11
592,-9
593,-6
594,-4
595,-2
596,0
597,1
598,4
599,12
600,28
601,40
602,49
603,51
604,51
605,52
606,53
607,54
608,55
609,55
610,54
611,50
612,47
613,43
614,39
615,34
616,29
617,24
618,20
619,18
620,16
621,13
622,10
623,7
624,4
625,1
626,-1
627,-4
628,-6
629,-9
630,-11
631,-12
632,-13
633,-13
634,-13
635,-13
636,-12
637,-10
638,-6
639,-3
640,0
641,3
642,6
643,11
644,17
645,21
646,21
647,16
648,9
649,1
650,-9
651,-24
652,-24
653,-12
654,-3
655,2
656,8
657,11
658,12
659,14
660,18
661,23
662,8
663,-6
664,-18
665,-24
666,-25
667,-25
668,-25
669,-25
670,-26
671,-26
672,-27
673,-26
674,-23
675,-19
676,-16
677,-12
678,-9
679,-5
680,-2
681,-1
682,-4
683,-9
684,-16
685,-24
686,-35
687,-42
688,-46
689,-49
690,-52
691,-55
692,-54
693,-47
694,-39
695,-34
696,-30
697,-25
698,-21
699,-19
700,-17
701,-18
702,-19
703,-22
704,-25
705,-27
706,-29
707,-32
708,-34
709,-36
710,-37
711,-38
712,-40
713,-40
714,-40
715,-39
716,-37
717,-34
718,-31
719,-26
720,-22
721,-11
722,9
723,20
724,27
725,32
726,33
727,31
728,26
729,20
730,15
731,12
732,9
733,6
734,4
735,3
736,3
737,4
738,5
739,6
740,8
741,9
742,11
743,12
744,13
745,16
746,18
747,21
748,22
749,24
750,24
751,24
752,24
753,23
754,22
755,20
756,18
757,16
758,14
759,12
760,10
761,9
762,7
763,1
764,0
765,5
766,16
767,46
768,100
769,176
770,276
771,417
772,602
773,823
774,1026
775,1135
776,1129
777,989
778,683
779,308
780,-28
781,-240
782,-302
783,-240
784,-139
785,-54
786,-29
787,-31
788,-66
789,-102
790,-113
791,-119
792,-121
793,-119
794,-114
795,-107
796,-95
797,-75
798,-66
799,-63
800,-60
801,-57
802,-54
803,-51
804,-48
805,-44
806,-40
807,-36
808,-32
809,-29
810,-24
811,-17
812,-10
813,-6
814,-6
815,-6
816,-6
817,-5
818,-4
819,-3
820,-6
821,-9
822,-13
823,-11
824,0
825,10
826,19
827,27
828,34
829,42
830,50
831,58
832,66
833,72
834,76
835,79
836,83
837,86
838,89
839,90
840,89
841,85
842,80
843,76
844,73
845,70
846,67
847,64
848,61
849,58
850,55
851,53
852,51
853,48
854,44
855,40
856,30
857,8
858,-2
859,-8
860,-13
861,-17
862,-19
863,-21
864,-22
865,-23
866,-24
867,-25
868,-26
869,-27
870,-28
871,-29
872,-31
873,-33
874,-34
875,-36
876,-37
877,-38
878,-39
879,-40
880,-42
881,-43
882,-44
883,-45
884,-48
885,-52
886,-53
887,-48
888,-39
889,-30
890,-27
891,-24
892,-22
893,-20
894,-17
895,-15
896,-13
897,-11
898,-10
899,-8
900,-6
901,-5
902,-4
903,-3
904,-2
905,-2
906,-2
907,-2
908,-2
909,-3
910,-3
911,-3
912,-1
913,0
914,2
915,4
916,6
917,9
918,11
919,12
920,13
921,14
922,13
923,12
924,9
925,7
926,3
927,0
928,-3
929,-6
930,-9
931,-12
932,-16
933,-20
934,-23
935,-23
936,-22
937,-19
938,-14
939,-9
940,-5
941,-1
942,3
943,9
944,13
945,16
946,18
947,20
948,22
949,25
950,30
951,30
952,25
953,21
954,18
955,15
956,14
957,16
958,21
959,28
960,36
961,48
962,56
963,62
964,68
965,71
966,65
967,54
968,43
969,31
970,23
971,18
972,13
973,8
974,4
975,2
976,4
977,10
978,16
979,21
980,25
981,30
982,34
983,38
984,38
985,36
986,32
987,28
988,24
989,20
990,16
991,12
992,8
993,4
994,1
995,-1
996,-2
997,-5
998,-8
999,-13
1000,-16
1001,-11
1002,4
1003,47
1004,112
1005,205
1006,339
1007,520
1008,747
1009,1002
1010,1225
1011,1341
1012,1290
1013,1061
1014,706
1015,319
1016,10
1017,-133
1018,-154
1019,-121
1020,-72
1021,-56
1022,-70
1023,-81
1024,-87
1025,-91
1026,-95
1027,-99
1028,-105
1029,-109
1030,-114
1031,-121
1032,-130
1033,-144
1034,-153
1035,-148
1036,-139
1037,-125
1038,-104
1039,-83
1040,-70
1041,-67
1042,-65
1043,-62
1044,-61
1045,-61
1046,-64
1047,-68
1048,-71
1049,-75
1050,-78
1051,-77
1052,-72
1053,-65
1054,-60
1055,-56
1056,-51
1057,-44
1058,-37
1059,-29
1060,-22
1061,-15
1062,-9
1063,-2
1064,3
1065,9
1066,15
1067,26
1068,42
1069,55
1070,68
1071,79
1072,86
1073,90
1074,93
1075,96
1076,96
1077,89
1078,79
1079,69
1080,57
1081,52
1082,50
1083,50
1084,49
1085,49
1086,48
1087,47
1088,46
1089,46
1090,46
1091,45
1092,44
1093,44
1094,43
1095,43
1096,43
1097,43
1098,43
1099,40
1100,28
1101,13
1102,0
1103,-5
1104,-10
1105,-15
1106,-17
1107,-14
1108,-8
1109,-5
1110,-2
1111,0
1112,2
1113,4
1114,5
1115,5
1116,6
1117,6
1118,6
1119,4
1120,3
1121,2
1122,0
1123,0
1124,-1
1125,-2
1126,-4
1127,-7
1128,-9
1129,-10
1130,-11
1131,-12
1132,-12
1133,-12
1134,-10
1135,-8
1136,-4
1137,0
1138,4
1139,8
1140,12
1141,16
1142,20
1143,24
1144,27
1145,29
1146,30
1147,30
1148,30
1149,30
1150,30
1151,30
1152,29
1153,28
1154,27
1155,25
1156,23
1157,22
1158,22
1159,23
1160,25
1161,28
1162,31
1163,34
1164,40
1165,44
1166,40
1167,33
1168,27
1169,21
1170,15
1171,11
1172,7
1173,5
1174,2
1175,-1
1176,-5
1177,-5
1178,-1
1179,6
1180,16
1181,28
1182,38
1183,52
1184,62
1185,66
1186,69
1187,67
1188,55
1189,44
1190,33
1191,28
1192,30
1193,34
1194,36
1195,39
1196,42
1197,45
1198,49
1199,54
1200,59
1201,65
1202,66
1203,60
1204,57
1205,54
1206,51
1207,48
1208,43
1209,39
1210,35
1211,32
1212,29
1213,26
1214,24
1215,22
1216,21
1217,19
1218,17
1219,14
1220,10
1221,6
1222,3
1223,0
1224,-2
1225,-5
1226,-8
1227,-12
1228,-16
1229,-19
1230,-21
1231,-22
1232,-22
1233,-22
1234,-21
1235,-19
1236,-15
1237,-10
1238,9
1239,56
1240,125
1241,218
1242,351
1243,533
1244,756
1245,985
1246,1166
1247,1231
1248,1130
1249,863
1250,493
1251,120
1252,-154
1253,-259
1254,-268
1255,-207
1256,-125
1257,-86
1258,-73
1259,-66
1260,-64
1261,-64
1262,-66
1263,-68
1264,-71
1265,-73
1266,-76
1267,-77
1268,-77
1269,-75
1270,-73
1271,-70
1272,-68
1273,-66
1274,-64
1275,-61
1276,-58
1277,-57
1278,-56
1279,-57
1280,-58
1281,-58
1282,-59
1283,-59
1284,-60
1285,-61
1286,-62
