,0
0,-73
1,-72
2,-66
3,-58
4,-53
5,-49
6,-45
7,-42
8,-39
9,-38
10,-37
11,-38
12,-39
13,-41
14,-42
15,-44
16,-45
17,-47
18,-49
19,-52
20,-53
21,-54
22,-52
23,-48
24,-43
25,-39
26,-36
27,-33
28,-29
29,-25
30,-21
31,-18
32,-15
33,-12
34,-10
35,-7
36,-5
37,-2
38,0
39,2
40,5
41,7
42,9
43,11
44,13
45,16
46,18
47,20
48,22
49,24
50,27
51,29
52,31
53,31
54,29
55,26
56,22
57,17
58,13
59,8
60,3
61,-2
62,-7
63,-12
64,-19
65,-29
66,-39
67,-43
68,-45
69,-46
70,-46
71,-47
72,-47
73,-47
74,-48
75,-49
76,-51
77,-53
78,-54
79,-55
80,-55
81,-56
82,-58
83,-60
84,-63
85,-71
86,-88
87,-105
88,-105
89,-81
90,-10
91,105
92,273
93,484
94,717
95,946
96,1143
97,1280
98,1319
99,1235
100,1043
101,779
102,492
103,229
104,31
105,-89
106,-122
107,-133
108,-126
109,-122
110,-121
111,-119
112,-119
113,-118
114,-117
115,-116
116,-114
117,-113
118,-111
119,-110
120,-109
121,-108
122,-108
123,-107
124,-105
125,-104
126,-102
127,-100
128,-96
129,-92
130,-88
131,-83
132,-79
133,-74
134,-69
135,-63
136,-56
137,-51
138,-46
139,-41
140,-36
141,-31
142,-26
143,-22
144,-19
145,-14
146,-6
147,10
148,19
149,24
150,28
151,30
152,33
153,37
154,40
155,43
156,45
157,47
158,49
159,52
160,54
161,56
162,57
163,58
164,59
165,60
166,61
167,60
168,59
169,58
170,56
171,53
172,50
173,47
174,41
175,25
176,10
177,-1
178,-10
179,-21
180,-34
181,-40
182,-44
183,-46
184,-48
185,-50
186,-52
187,-53
188,-54
189,-55
190,-57
191,-59
192,-60
193,-61
194,-63
195,-66
196,-66
197,-64
198,-62
199,-59
200,-56
201,-50
202,-43
203,-39
204,-36
205,-32
206,-30
207,-28
208,-27
209,-26
210,-28
211,-29
212,-31
213,-33
214,-36
215,-41
216,-31
217,-15
218,-4
219,0
220,3
221,-3
222,-9
223,-12
224,-14
225,-17
226,-20
227,-22
228,-25
229,-28
230,-34
231,-37
232,-33
233,-26
234,-23
235,-21
236,-20
237,-20
238,-20
239,-19
240,-18
241,-16
242,-14
243,-14
244,-13
245,-12
246,-11
247,-10
248,-9
249,-8
250,-7
251,-7
252,-6
253,-4
254,-2
255,0
256,3
257,6
258,10
259,15
260,20
261,25
262,32
263,40
264,48
265,59
266,64
267,66
268,68
269,70
270,72
271,71
272,66
273,60
274,57
275,54
276,51
277,49
278,46
279,44
280,41
281,39
282,37
283,36
284,33
285,30
286,24
287,9
288,-1
289,-8
290,-14
291,-21
292,-25
293,-28
294,-31
295,-33
296,-36
297,-38
298,-39
299,-41
300,-42
301,-44
302,-47
303,-52
304,-51
305,-38
306,-3
307,69
308,194
309,380
310,614
311,869
312,1105
313,1269
314,1313
315,1221
316,1008
317,725
318,436
319,193
320,28
321,-46
322,-58
323,-44
324,-21
325,-14
326,-22
327,-36
328,-49
329,-55
330,-57
331,-59
332,-61
333,-61
334,-62
335,-62
336,-62
337,-62
338,-61
339,-59
340,-56
341,-53
342,-50
343,-47
344,-43
345,-39
346,-34
347,-30
348,-25
349,-19
350,-11
351,0
352,7
353,13
354,16
355,19
356,21
357,23
358,26
359,28
360,29
361,31
362,33
363,36
364,41
365,48
366,57
367,65
368,72
369,78
370,83
371,87
372,95
373,108
374,115
375,119
376,123
377,125
378,126
379,125
380,122
381,118
382,113
383,105
384,89
385,80
386,74
387,69
388,63
389,57
390,50
391,44
392,37
393,31
394,25
395,14
396,-3
397,-24
398,-42
399,-56
400,-65
401,-68
402,-69
403,-69
404,-70
405,-70
406,-70
407,-70
408,-70
409,-69
410,-68
411,-67
412,-66
413,-64
414,-63
415,-61
416,-59
417,-57
418,-56
419,-55
420,-56
421,-57
422,-57
423,-59
424,-60
425,-62
426,-66
427,-66
428,-58
429,-53
430,-49
431,-46
432,-43
433,-40
434,-37
