,0
0,75
1,78
2,82
3,85
4,89
5,92
6,99
7,106
8,112
9,115
10,115
11,115
12,114
13,114
14,114
15,113
16,110
17,107
18,105
19,103
20,103
21,102
22,102
23,102
24,102
25,103
26,104
27,104
28,103
29,101
30,99
31,97
32,94
33,91
34,87
35,82
36,76
37,70
38,64
39,59
40,51
41,43
42,37
43,37
44,43
45,53
46,65
47,82
48,107
49,117
50,122
51,126
52,130
53,133
54,135
55,137
56,138
57,137
58,136
59,132
60,128
61,122
62,116
63,108
64,93
65,81
66,71
67,56
68,29
69,2
70,-17
71,-36
72,-51
73,-64
74,-74
75,-83
76,-90
77,-95
78,-100
79,-105
80,-109
81,-112
82,-111
83,-108
84,-102
85,-95
86,-88
87,-82
88,-75
89,-68
90,-61
91,-54
92,-49
93,-44
94,-35
95,-18
96,10
97,58
98,142
99,259
100,401
101,559
102,728
103,890
104,1006
105,1019
106,967
107,768
108,481
109,179
110,-62
111,-217
112,-268
113,-266
114,-227
115,-210
116,-205
117,-204
118,-219
119,-235
120,-247
121,-253
122,-249
123,-241
124,-235
125,-232
126,-229
127,-228
128,-227
129,-225
130,-222
131,-218
132,-214
133,-209
134,-205
135,-200
136,-195
137,-190
138,-184
139,-177
140,-170
141,-164
142,-159
143,-154
144,-150
145,-146
146,-141
147,-137
148,-135
149,-135
150,-138
151,-143
152,-150
153,-158
154,-167
155,-179
156,-189
157,-196
158,-202
159,-207
160,-213
161,-217
162,-219
163,-216
164,-209
165,-199
166,-186
167,-167
168,-146
169,-116
170,-82
171,-59
172,-44
173,-29
174,-15
175,6
176,34
177,59
178,87
179,109
180,122
181,135
182,148
183,155
184,161
185,165
186,169
187,172
188,175
189,176
190,176
191,174
192,172
193,169
194,164
195,158
196,152
197,144
198,132
199,120
200,110
201,99
202,84
203,66
204,52
205,44
206,38
207,33
208,29
209,26
210,25
211,24
212,24
213,25
214,26
215,28
216,32
217,35
218,30
219,22
220,18
221,15
222,13
223,10
224,7
225,5
226,3
227,0
228,0
229,-1
230,0
231,0
232,1
233,3
234,6
235,9
236,13
237,16
238,20
239,23
240,26
241,28
242,32
243,37
244,42
245,48
246,55
247,63
248,70
249,77
250,81
251,86
252,90
253,95
254,99
255,102
256,106
257,110
258,114
259,117
260,120
261,122
262,123
263,123
264,125
265,126
266,128
267,130
268,132
269,138
270,143
271,143
272,134
273,122
274,108
275,91
276,80
277,72
278,68
279,64
280,61
281,58
282,56
283,54
284,53
285,52
286,52
287,54
288,56
289,59
290,63
291,68
292,73
293,78
294,85
295,97
296,112
297,131
298,142
299,151
300,158
301,164
302,167
303,168
304,167
305,162
306,155
307,146
308,135
309,114
310,75
311,58
312,51
313,46
314,43
315,40
316,39
317,38
318,37
319,35
320,33
321,31
322,28
323,26
324,23
325,21
326,19
327,17
328,15
329,14
330,13
331,11
332,8
333,4
334,-1
335,-9
336,-15
337,-18
338,-16
339,-11
340,-3
341,8
342,30
343,72
344,141
345,242
346,378
347,542
348,726
349,907
350,1049
351,1106
352,1053
353,881
354,623
355,346
356,108
357,-58
358,-147
359,-180
360,-189
361,-192
362,-195
363,-198
364,-196
365,-187
366,-177
367,-168
368,-167
369,-175
370,-180
371,-186
372,-189
373,-189
374,-182
375,-173
376,-167
377,-160
378,-155
379,-154
380,-159
381,-170
382,-182
383,-191
384,-200
385,-210
386,-219
387,-227
388,-233
389,-239
390,-244
391,-248
392,-254
393,-260
394,-265
395,-270
396,-273
397,-276
398,-279
399,-283
400,-287
401,-291
402,-292
403,-288
404,-281
405,-271
406,-261
407,-253
408,-242
409,-231
410,-221
411,-212
412,-203
413,-196
414,-189
415,-182
416,-175
417,-167
418,-160
419,-153
420,-145
421,-137
422,-126
423,-111
424,-95
425,-80
426,-66
427,-51
428,-38
429,-27
430,-18
431,-8
432,-1
433,-2
434,-13
435,-25
436,-32
437,-39
438,-44
439,-50
440,-54
441,-57
442,-58
443,-57
444,-54
445,-49
446,-43
447,-38
448,-32
449,-27
450,-21
451,-14
452,-6
453,1
454,9
455,16
456,25
457,35
458,50
459,64
460,77
461,89
462,98
463,106
464,113
465,121
466,127
467,133
468,138
469,142
470,146
471,150
472,153
473,157
474,161
475,163
476,165
477,166
478,168
479,169
480,168
481,164
482,160
483,153
484,146
485,138
486,129
487,119
488,101
489,85
490,73
491,63
492,56
493,51
494,46
495,41
496,37
497,31
498,25
499,19
500,13
501,8
502,4
503,0
504,-4
505,-8
506,-11
507,-15
508,-18
509,-21
510,-25
511,-28
512,-30
513,-30
514,-29
515,-27
516,-25
517,-23
518,-21
519,-19
520,-15
521,-11
522,-8
523,-6
524,-4
525,-1
526,1
527,4
528,5
529,1
530,-5
531,-14
532,-20
533,-24
534,-27
535,-29
536,-31
537,-33
538,-35
539,-36
540,-36
541,-38
542,-40
543,-42
544,-44
545,-45
546,-46
547,-46
548,-46
549,-46
550,-48
551,-49
552,-51
553,-55
554,-59
555,-67
556,-85
557,-107
558,-137
559,-178
560,-200
561,-210
562,-217
563,-223
564,-227
565,-231
566,-236
567,-241
568,-247
569,-252
570,-257
571,-262
572,-268
573,-274
574,-280
575,-288
576,-295
577,-302
578,-307
579,-311
580,-313
581,-315
582,-318
583,-320
584,-322
585,-325
586,-328
587,-325
588,-301
589,-236
590,-154
591,-42
592,97
593,259
594,437
595,614
596,755
597,791
598,768
599,616
600,370
601,92
602,-157
603,-336
604,-417
605,-441
606,-456
607,-465
608,-467
609,-469
610,-469
611,-469
612,-469
613,-469
614,-469
615,-468
616,-468
617,-467
618,-466
619,-460
620,-451
621,-441
622,-430
623,-419
624,-405
625,-390
626,-377
627,-366
628,-357
629,-348
630,-340
631,-332
632,-324
633,-316
634,-306
635,-299
636,-295
637,-291
638,-287
639,-284
640,-280
641,-276
642,-273
643,-272
644,-271
645,-272
646,-273
647,-275
648,-278
649,-282
650,-286
651,-291
652,-296
653,-299
654,-304
655,-311
656,-318
657,-317
658,-308
659,-293
660,-270
661,-232
662,-201
663,-177
664,-152
665,-127
666,-101
667,-76
668,-42
669,-5
670,25
671,58
672,92
673,127
674,165
675,207
676,237
677,254
678,267
679,277
680,287
681,301
682,319
683,338
684,350
685,359
686,366
687,371
688,374
689,375
690,375
691,375
692,376
693,377
694,378
695,380
696,381
697,383
698,386
699,391
700,399
701,407
702,416
703,424
704,434
705,450
706,466
707,473
708,477
709,479
710,481
711,483
712,485
713,488
714,489
715,489
716,484
717,477
718,468
719,461
720,457
721,452
722,447
723,442
724,437
725,432
726,429
727,426
728,425
729,425
730,426
731,427
732,429
733,433
734,437
735,443
736,450
737,457
738,465
739,478
740,505
741,528
742,552
743,574
744,586
745,594
746,601
747,606
748,605
749,593
750,575
751,559
752,541
753,526
754,516
755,508
756,499
757,491
758,480
759,466
760,449
761,418
762,376
763,336
764,297
765,259
766,226
767,198
768,164
769,138
770,124
771,113
772,102
773,92
774,86
775,83
776,80
777,77
778,75
779,72
780,68
781,65
782,61
783,58
784,54
785,51
786,48
787,45
788,42
789,39
790,35
791,30
792,24
793,17
794,9
795,2
796,-4
797,-11
798,-20
799,-41
800,-77
801,-113
802,-149
803,-177
804,-194
805,-208
806,-220
807,-229
808,-236
809,-242
810,-247
811,-253
812,-261
813,-269
814,-277
815,-284
816,-292
817,-300
818,-306
819,-310
820,-310
821,-307
822,-300
823,-293
824,-284
825,-275
826,-262
827,-249
828,-237
829,-225
830,-202
831,-167
832,-130
833,-90
834,-15
835,85
836,222
837,392
838,577
839,744
840,847
841,852
842,775
843,556
844,265
845,-23
846,-256
847,-417
848,-510
849,-540
850,-549
851,-556
852,-560
853,-562
854,-562
855,-562
856,-561
857,-561
858,-561
859,-565
860,-569
861,-571
862,-574
863,-577
864,-580
865,-580
866,-578
867,-572
868,-566
869,-561
870,-555
871,-549
872,-544
873,-539
874,-535
875,-532
876,-530
877,-528
878,-527
879,-526
880,-525
881,-525
882,-525
883,-524
884,-522
885,-520
886,-518
887,-518
888,-519
889,-521
890,-524
891,-526
892,-530
893,-534
894,-539
895,-543
896,-545
897,-543
898,-536
899,-527
900,-516
901,-505
902,-487
903,-470
904,-455
905,-433
906,-397
907,-366
908,-348
909,-335
910,-325
911,-309
912,-278
913,-253
914,-242
915,-234
916,-226
917,-218
918,-211
919,-203
920,-192
921,-176
922,-163
923,-150
924,-136
925,-113
926,-88
927,-67
928,-58
929,-54
930,-50
931,-46
932,-44
933,-43
934,-42
935,-41
936,-38
937,-33
938,-28
939,-22
940,-17
941,-13
942,-7
943,0
944,7
945,15
946,22
947,28
948,35
949,41
950,47
951,52
952,56
953,60
954,63
955,67
956,70
957,74
958,76
959,76
960,75
961,71
962,66
963,59
964,51
965,42
966,32
967,20
968,0
969,-17
970,-30
971,-41
972,-47
973,-53
974,-58
975,-62
976,-66
977,-68
978,-70
979,-71
980,-71
981,-70
982,-67
983,-64
984,-59
985,-53
986,-45
987,-37
988,-23
989,4
990,32
991,55
992,74
993,95
994,118
995,138
996,156
997,172
998,188
999,200
1000,205
1001,207
1002,210
1003,212
1004,214
1005,215
1006,216
1007,217
1008,218
1009,218
1010,219
1011,219
1012,220
1013,221
1014,222
1015,223
1016,224
1017,225
1018,226
1019,227
1020,228
1021,229
1022,230
1023,231
1024,231
1025,232
1026,233
1027,234
1028,235
1029,237
1030,239
1031,241
1032,243
1033,245
1034,248
1035,251
1036,253
1037,257
1038,260
1039,268
1040,294
1041,323
1042,363
1043,408
1044,450
1045,496
1046,546
1047,592
1048,633
1049,677
1050,714
1051,740
1052,764
1053,784
1054,801
1055,816
1056,830
1057,839
1058,845
1059,850
1060,855
1061,861
1062,867
1063,871
1064,876
1065,886
1066,922
1067,994
1068,1101
1069,1239
1070,1402
1071,1571
1072,1712
1073,1758
1074,1741
1075,1601
1076,1349
1077,1046
1078,757
1079,534
1080,431
1081,394
1082,390
1083,394
1084,397
1085,399
1086,397
1087,391
1088,386
1089,382
1090,380
1091,387
1092,402
1093,413
1094,421
1095,428
1096,435
1097,444
1098,456
1099,469
1100,480
1101,492
1102,502
1103,509
1104,511
1105,505
1106,493
1107,479
1108,466
1109,457
1110,449
1111,441
1112,432
1113,425
1114,419
1115,414
1116,412
1117,412
1118,414
1119,418
1120,424
1121,432
1122,441
1123,451
1124,464
1125,484
1126,503
1127,517
1128,529
1129,543
1130,559
1131,576
1132,593
1133,620
1134,657
1135,711
1136,779
1137,910
1138,1127
1139,1466
1140,1954
1141,2601
1142,3363
1143,4143
1144,4801
1145,5130
1146,5142
1147,4876
1148,4334
1149,3776
1150,3301
1151,2937
1152,2663
1153,2431
1154,2194
1155,1966
1156,1774
1157,1630
1158,1528
1159,1443
1160,1361
1161,1287
1162,1211
1163,1166
1164,1087
1165,1005
1166,955
1167,900
1168,853
1169,813
1170,770
1171,727
1172,683
1173,638
1174,590
1175,541
1176,486
1177,424
1178,368
1179,317
1180,270
1181,228
1182,187
1183,148
1184,107
1185,73
1186,48
1187,20
1188,-6
1189,-33
1190,-65
1191,-98
1192,-131
1193,-164
1194,-193
1195,-217
1196,-241
1197,-266
1198,-291
1199,-317
1200,-338
1201,-357
1202,-374
1203,-389
1204,-403
1205,-418
1206,-431
