,0
0,-55
1,-54
2,-54
3,-53
4,-52
5,-51
6,-49
7,-47
8,-45
9,-43
10,-41
11,-38
12,-35
13,-32
14,-30
15,-27
16,-25
17,-23
18,-22
19,-20
20,-19
21,-18
22,-17
23,-15
24,-14
25,-13
26,-12
27,-11
28,-10
29,-9
30,-8
31,-7
32,-6
33,-6
34,-6
35,-5
36,-5
37,-4
38,-4
39,-5
40,-5
41,-5
42,-5
43,-5
44,-4
45,-4
46,-3
47,-1
48,0
49,2
50,4
51,7
52,25
53,59
54,105
55,161
56,222
57,276
58,300
59,309
60,292
61,239
62,159
63,69
64,-8
65,-63
66,-86
67,-86
68,-60
69,-22
70,0
71,2
72,4
73,6
74,7
75,8
76,9
77,9
78,10
79,10
80,10
81,10
82,10
83,9
84,9
85,8
86,8
87,8
88,8
89,8
90,9
91,10
92,12
93,14
94,17
95,20
96,24
97,33
98,43
99,53
100,59
101,63
102,67
103,70
104,73
105,76
106,78
107,80
108,82
109,84
110,85
111,88
112,90
113,94
114,101
115,108
116,114
117,121
118,128
119,135
120,143
121,150
122,156
123,163
124,170
125,177
126,187
127,199
128,212
129,225
130,237
131,245
132,251
133,256
134,259
135,260
136,256
137,249
138,239
139,223
140,206
141,188
142,168
143,149
144,131
145,111
146,91
147,72
148,42
149,13
150,-14
151,-31
152,-48
153,-67
154,-86
155,-100
156,-108
157,-114
158,-119
159,-122
160,-125
161,-127
162,-129
163,-130
164,-132
165,-133
166,-133
167,-132
168,-130
169,-128
170,-127
171,-125
172,-124
173,-124
174,-123
175,-122
176,-122
177,-122
178,-122
179,-122
180,-121
181,-121
182,-120
183,-120
184,-119
185,-118
186,-116
187,-113
188,-110
189,-107
190,-104
191,-98
192,-85
193,-79
194,-76
195,-75
196,-74
197,-73
198,-72
199,-72
200,-72
201,-71
202,-71
203,-70
204,-70
205,-69
206,-69
207,-68
208,-68
209,-67
210,-66
211,-65
212,-63
213,-61
214,-59
215,-57
216,-56
217,-55
218,-53
219,-52
220,-51
221,-49
222,-49
223,-48
224,-47
225,-46
226,-45
227,-44
228,-44
229,-43
230,-43
231,-44
232,-45
233,-47
234,-48
235,-50
236,-52
237,-53
238,-54
239,-56
240,-57
241,-58
242,-59
243,-59
244,-60
245,-61
246,-63
247,-64
248,-65
249,-65
250,-65
251,-64
252,-63
253,-61
254,-60
255,-58
256,-57
257,-56
258,-56
259,-55
260,-55
261,-54
262,-53
263,-52
264,-52
265,-52
266,-52
267,-52
268,-53
269,-53
270,-53
271,-54
272,-54
273,-55
274,-55
275,-54
276,-53
277,-52
278,-51
279,-50
280,-48
281,-47
282,-45
283,-43
284,-40
285,-33
286,-18
287,3
288,38
289,87
290,146
291,209
292,263
293,288
294,297
295,280
296,231
297,151
298,59
299,-24
300,-76
301,-93
302,-88
303,-76
304,-47
305,-27
306,-16
307,-12
308,-9
309,-7
310,-5
311,-3
312,-2
313,-1
314,0
315,1
316,2
317,3
318,4
319,5
320,6
321,7
322,8
323,9
324,10
325,11
326,14
327,17
328,20
329,23
330,25
331,28
332,31
333,33
334,36
335,39
336,41
337,44
338,47
339,50
340,55
341,62
342,74
343,85
344,92
345,97
346,102
347,107
348,111
349,116
350,123
351,133
352,143
353,152
354,162
355,174
356,189
357,210
358,228
359,241
360,252
361,261
362,267
363,272
364,276
365,278
366,281
367,283
368,286
369,286
370,284
371,279
372,272
373,263
374,251
375,238
376,222
377,202
378,180
379,161
380,135
381,110
382,84
383,58
384,34
385,9
386,-18
387,-35
388,-52
389,-64
390,-74
391,-81
392,-85
393,-89
394,-92
395,-94
396,-96
397,-97
398,-98
399,-99
400,-99
401,-100
402,-101
403,-102
404,-103
405,-104
406,-104
407,-105
408,-105
409,-105
410,-105
411,-104
412,-102
413,-101
414,-100
415,-98
416,-96
417,-94
418,-92
419,-90
420,-88
421,-84
422,-80
423,-77
424,-76
425,-75
426,-74
427,-73
428,-72
429,-71
430,-69
431,-66
432,-64
433,-62
434,-60
435,-58
436,-56
437,-55
438,-54
439,-53
440,-52
441,-51
442,-50
443,-48
444,-47
445,-47
446,-47
447,-46
448,-46
449,-44
450,-43
451,-42
452,-42
453,-41
454,-40
455,-39
456,-37
457,-36
458,-35
459,-35
460,-35
461,-34
462,-34
463,-33
464,-32
465,-30
466,-29
