,0
0,-3
1,-1
2,0
3,2
4,3
5,3
6,4
7,5
8,5
9,5
10,4
11,3
12,2
13,1
14,1
15,2
16,2
17,2
18,3
19,4
20,6
21,9
22,12
23,14
24,16
25,18
26,22
27,35
28,49
29,63
30,70
31,74
32,78
33,82
34,87
35,91
36,96
37,99
38,101
39,104
40,106
41,108
42,109
43,111
44,112
45,112
46,113
47,115
48,117
49,120
50,123
51,124
52,125
53,126
54,127
55,127
56,128
57,128
58,128
59,128
60,129
61,129
62,130
63,130
64,129
65,128
66,126
67,126
68,126
69,126
70,127
71,128
72,129
73,131
74,134
75,138
76,142
77,148
78,154
79,194
80,264
81,346
82,430
83,502
84,526
85,516
86,482
87,376
88,235
89,89
90,-32
91,-89
92,-107
93,-87
94,-55
95,-16
96,10
97,26
98,42
99,56
100,66
101,74
102,81
103,88
104,95
105,100
106,105
107,110
108,114
109,118
110,123
111,129
112,137
113,146
114,154
115,161
116,168
117,175
118,181
119,186
120,191
121,194
122,197
123,200
124,203
125,206
126,209
127,213
128,217
129,218
130,214
131,204
132,193
133,181
134,165
135,153
136,144
137,138
138,134
139,129
140,126
141,123
142,121
143,120
144,120
145,121
146,124
147,129
148,135
149,142
150,149
151,159
152,175
153,191
154,208
155,218
156,226
157,232
158,237
159,240
160,241
161,241
162,238
163,233
164,227
165,221
166,213
167,199
168,187
169,177
170,165
171,149
172,129
173,109
174,90
175,74
176,63
177,55
178,48
179,40
180,31
181,22
182,14
183,5
184,-3
185,-12
186,-23
187,-33
188,-43
189,-52
190,-60
191,-67
192,-74
193,-80
194,-86
195,-91
196,-94
197,-97
198,-100
199,-102
200,-104
201,-105
202,-107
203,-109
204,-110
205,-111
206,-111
207,-112
208,-111
209,-110
210,-109
211,-106
212,-103
213,-101
214,-98
215,-95
216,-93
217,-91
218,-89
219,-87
220,-85
221,-84
222,-82
223,-80
224,-76
225,-73
226,-71
227,-71
228,-73
229,-76
230,-80
231,-85
232,-88
233,-91
234,-93
235,-95
236,-97
237,-99
238,-100
239,-101
240,-102
241,-103
242,-105
243,-106
244,-108
245,-109
246,-110
247,-112
248,-113
249,-114
250,-114
251,-115
252,-116
253,-118
254,-121
255,-124
256,-127
257,-128
258,-126
259,-120
260,-113
261,-103
262,-88
263,-66
264,-60
265,-57
266,-55
267,-53
268,-52
269,-51
270,-51
271,-51
272,-51
273,-53
274,-54
275,-57
276,-60
277,-63
278,-68
279,-72
280,-76
281,-80
282,-84
283,-87
284,-90
285,-90
286,-87
287,-82
288,-74
289,-67
290,-60
291,-55
292,-51
293,-47
294,-44
295,-41
296,-37
297,-34
298,-31
299,-27
300,-24
301,-21
302,-19
303,-16
304,-14
305,-10
306,-7
307,-3
308,2
309,14
310,26
311,37
312,46
313,55
314,63
315,70
316,77
317,85
318,92
319,98
320,102
321,107
322,111
323,115
324,117
325,116
326,113
327,109
328,104
329,99
330,96
331,94
332,90
333,87
334,83
335,81
336,79
337,78
338,78
339,80
340,83
341,86
342,91
343,96
344,100
345,104
346,106
347,109
348,111
349,113
350,114
351,116
352,117
353,119
354,121
355,124
356,127
357,129
358,131
359,133
360,135
361,137
362,139
363,142
364,144
365,147
366,151
367,156
368,162
369,168
370,173
371,176
372,178
373,180
374,181
375,183
376,184
377,185
378,186
379,188
380,192
381,195
382,187
383,172
384,164
385,158
386,152
387,148
388,144
389,140
390,136
391,134
392,132
393,132
394,133
395,134
396,136
397,139
398,144
399,149
400,154
401,161
402,177
403,212
404,271
405,330
406,387
407,441
408,468
409,488
410,500
411,476
412,403
413,294
414,179
415,83
416,16
417,-8
418,-19
419,-28
420,-28
421,-11
422,37
423,107
424,181
425,254
426,305
427,324
428,323
429,302
430,290
431,283
432,277
433,272
434,266
435,261
436,257
437,253
438,248
439,242
440,231
441,212
442,194
443,172
444,144
445,122
446,105
447,90
448,71
449,42
450,21
451,9
452,2
453,-1
454,-3
455,-4
456,-5
457,-5
458,-6
459,-7
460,-8
461,-9
462,-8
463,-6
464,-3
465,0
466,1
467,3
468,5
469,8
470,10
471,13
472,15
473,19
474,22
475,25
476,27
477,30
478,33
479,37
480,43
481,56
482,65
483,70
484,74
485,79
486,84
487,86
488,84
489,77
490,67
491,54
492,34
493,15
494,-3
495,-23
496,-43
497,-63
498,-83
499,-110
500,-133
501,-153
502,-168
503,-182
504,-198
505,-216
506,-236
507,-243
508,-246
509,-249
510,-252
511,-255
512,-258
513,-260
514,-262
515,-263
516,-264
517,-265
518,-266
519,-266
520,-265
521,-263
522,-263
523,-262
524,-262
525,-262
526,-261
527,-260
528,-259
529,-258
530,-257
531,-256
532,-254
533,-251
534,-248
535,-244
536,-238
537,-233
538,-228
539,-212
540,-174
541,-148
542,-128
543,-109
544,-85
545,-55
546,-42
547,-36
548,-32
549,-29
550,-26
551,-25
552,-23
553,-21
554,-18
555,-14
556,-10
557,-6
558,-3
559,-1
560,1
561,5
562,9
563,13
564,18
565,23
566,30
567,37
568,43
569,47
570,47
571,45
572,40
573,34
574,26
575,18
576,9
577,-3
578,-18
579,-30
580,-41
581,-51
582,-61
583,-70
584,-78
585,-85
586,-91
587,-96
588,-100
589,-103
590,-106
591,-108
592,-110
593,-112
594,-114
595,-116
596,-118
597,-120
598,-121
599,-121
600,-120
601,-118
602,-115
603,-112
604,-107
605,-102
606,-98
607,-93
608,-90
609,-86
610,-84
611,-82
612,-81
613,-80
614,-80
615,-79
616,-77
617,-76
618,-75
619,-74
620,-73
621,-73
622,-73
623,-74
624,-76
625,-79
626,-83
627,-86
628,-89
629,-92
630,-94
631,-95
632,-96
633,-97
634,-96
635,-95
636,-93
637,-92
638,-92
639,-92
640,-93
641,-92
642,-92
643,-93
644,-94
645,-95
646,-97
647,-99
648,-100
649,-102
650,-104
651,-106
652,-110
653,-113
654,-116
655,-118
656,-121
657,-124
658,-128
659,-131
660,-134
661,-136
662,-137
663,-138
664,-140
665,-142
666,-143
667,-144
668,-145
669,-146
670,-146
671,-146
672,-145
673,-144
674,-141
675,-138
676,-135
677,-132
678,-129
679,-126
680,-123
681,-119
682,-116
683,-112
684,-109
685,-106
686,-100
687,-93
688,-86
689,-79
690,-75
691,-72
692,-71
693,-71
694,-70
695,-69
696,-69
697,-67
698,-64
699,-62
700,-72
701,-90
702,-99
703,-105
704,-112
705,-118
706,-123
707,-127
708,-130
709,-133
710,-134
711,-134
712,-133
713,-130
714,-125
715,-120
716,-113
717,-106
718,-98
719,-87
720,-66
721,-48
722,-31
723,-3
724,30
725,83
726,149
727,230
728,315
729,382
730,404
731,384
732,325
733,199
734,51
735,-81
736,-145
737,-168
738,-167
739,-145
740,-125
741,-107
742,-91
743,-78
744,-54
745,-17
746,5
747,15
748,23
749,30
750,39
751,47
752,55
753,62
754,68
755,74
756,80
757,86
758,92
759,97
760,102
761,108
762,116
763,125
764,134
765,141
766,146
767,150
768,155
769,159
770,163
771,167
772,170
773,173
774,175
775,177
776,179
777,182
778,183
779,185
780,186
781,187
782,188
783,190
784,192
785,193
786,195
787,196
788,197
789,200
790,203
791,208
792,217
793,228
794,239
795,252
796,265
797,279
798,293
799,305
800,311
801,314
802,317
803,319
804,320
805,322
806,323
807,324
808,325
809,325
810,323
811,317
812,310
813,301
814,291
815,277
816,255
817,236
818,221
819,207
820,195
821,182
822,169
823,154
824,138
825,119
826,100
827,80
828,64
829,50
830,39
831,33
832,29
833,27
834,26
835,25
836,25
837,24
838,23
839,21
840,18
841,15
842,13
843,11
844,10
845,8
846,7
847,6
848,5
849,5
850,4
851,3
852,-1
853,-6
854,-11
855,-13
856,-13
857,-11
858,-9
859,-8
860,-7
861,-7
862,-5
863,-3
864,-1
865,0
866,0
867,0
868,0
869,1
870,1
871,1
872,0
873,-2
874,-4
875,-5
876,-6
877,-7
878,-9
879,-11
880,-12
881,-12
882,-12
883,-12
884,-11
885,-12
886,-12
887,-13
888,-12
889,-12
890,-11
891,-11
892,-12
893,-12
894,-12
895,-11
896,-11
897,-10
898,-9
899,-9
900,-8
901,-7
902,-5
903,-3
904,-2
905,0
906,2
907,6
908,10
909,15
910,20
911,24
912,28
913,31
914,33
915,36
916,38
917,40
918,42
919,45
920,47
921,50
922,52
923,54
924,57
925,59
926,60
927,61
928,62
929,62
930,61
931,61
932,60
933,59
934,58
935,57
936,56
937,56
938,56
939,56
940,56
941,55
942,55
943,54
944,53
945,52
946,50
947,49
948,48
949,47
950,47
951,48
952,50
953,51
954,53
955,55
956,57
957,60
958,62
959,64
960,65
961,66
962,67
963,67
964,67
965,66
966,65
967,63
968,63
969,62
970,62
971,62
972,62
973,62
974,63
975,63
976,64
977,65
978,66
979,66
980,67
981,67
982,69
983,70
984,70
985,71
986,71
987,71
988,73
989,75
990,77
991,79
992,81
993,82
994,81
995,80
996,78
997,75
998,70
999,66
1000,60
1001,56
1002,52
1003,50
1004,47
1005,45
1006,41
