,0
0,-24
1,-26
2,-28
3,-31
4,-35
5,-33
6,-15
7,-4
8,2
9,9
10,15
11,19
12,21
13,20
14,16
15,11
16,4
17,-1
18,-6
19,-14
20,-22
21,-28
22,-31
23,-32
24,-33
25,-33
26,-35
27,-38
28,-41
29,-42
30,-40
31,-35
32,-30
33,-26
34,-24
35,-23
36,-20
37,-17
38,-13
39,-9
40,-5
41,-2
42,1
43,5
44,11
45,18
46,24
47,32
48,62
49,142
50,285
51,495
52,747
53,983
54,1150
55,1210
56,1144
57,972
58,736
59,484
60,272
61,133
62,59
63,30
64,19
65,14
66,9
67,5
68,0
69,-4
70,-10
71,-18
72,-28
73,-42
74,-57
75,-72
76,-80
77,-87
78,-93
79,-98
80,-102
81,-105
82,-106
83,-104
84,-101
85,-98
86,-93
87,-88
88,-81
89,-74
90,-65
91,-50
92,-40
93,-34
94,-30
95,-26
96,-23
97,-21
98,-20
99,-19
100,-19
101,-19
102,-19
103,-19
104,-20
105,-22
106,-24
107,-26
108,-29
109,-31
110,-33
111,-37
112,-39
113,-40
114,-36
115,-26
116,-13
117,3
118,26
119,38
120,43
121,47
122,52
123,55
124,58
125,61
126,64
127,70
128,76
129,83
130,90
131,98
132,106
133,117
134,129
135,137
136,137
137,135
138,129
139,122
140,113
141,97
142,81
143,72
144,67
145,62
146,58
147,55
148,52
149,48
150,44
151,41
152,39
153,35
154,31
155,24
156,12
157,0
158,-12
159,-20
160,-27
161,-32
162,-36
163,-39
164,-41
165,-41
166,-40
167,-38
168,-35
169,-31
170,-26
171,-21
172,-16
173,-9
174,2
175,11
176,12
177,5
178,-5
179,-24
180,-54
181,-75
182,-87
183,-94
184,-94
185,-86
186,-75
187,-62
188,-46
189,-39
190,-36
191,-31
192,-25
193,-42
194,-57
195,-67
196,-73
197,-72
198,-64
199,-52
200,-38
201,-20
202,-7
203,-2
204,0
205,0
206,2
207,3
208,4
209,5
210,5
211,5
212,5
213,6
214,7
215,9
216,10
217,10
218,11
219,11
220,12
221,12
222,13
223,14
224,16
225,17
226,20
227,25
228,30
229,34
230,35
231,33
232,29
233,24
234,21
235,17
236,12
237,8
238,6
239,6
240,6
241,7
242,8
243,9
244,11
245,13
246,14
247,16
248,15
249,12
250,10
251,7
252,6
253,5
254,3
255,1
256,0
257,-2
258,-2
259,-2
260,-1
261,0
262,0
263,2
264,4
265,6
266,7
267,9
268,10
269,11
270,13
271,14
272,16
273,17
274,18
275,18
276,16
277,13
278,10
279,6
280,3
281,0
282,-3
283,-7
284,-10
285,-13
286,-15
287,-16
288,-16
289,-16
290,-15
291,-16
292,-19
293,-22
294,-23
295,-23
296,-20
297,-15
298,-10
299,-6
300,-2
301,2
302,6
303,9
304,8
305,5
306,0
307,-3
308,-8
309,-15
310,-21
311,-21
312,-14
313,-6
314,-1
315,4
316,9
317,13
318,16
319,18
320,19
321,19
322,19
323,20
324,21
325,20
326,19
327,17
328,17
329,16
330,16
331,16
332,17
333,18
334,20
335,23
336,26
337,27
338,25
339,19
340,12
341,7
342,2
343,-3
344,-8
345,-14
346,-21
347,-27
348,-33
349,-39
350,-46
351,-54
352,-60
353,-60
354,-55
355,-49
356,-42
357,-37
358,-32
359,-28
360,-24
361,-19
362,-14
363,-10
364,-7
365,-4
366,0
367,7
368,36
369,114
370,259
371,483
372,754
373,1017
374,1202
375,1247
376,1148
377,955
378,718
379,483
380,296
381,180
382,111
383,61
384,30
385,9
386,0
387,-8
388,-16
389,-23
390,-29
