,0
0,-58
1,-59
2,-60
3,-61
4,-61
5,-62
6,-62
7,-62
8,-62
9,-63
10,-63
11,-63
12,-62
13,-62
14,-62
15,-63
16,-64
17,-65
18,-65
19,-66
20,-67
21,-68
22,-69
23,-70
24,-70
25,-71
26,-71
27,-72
28,-71
29,-68
30,-65
31,-60
32,-55
33,-49
34,-43
35,-33
36,-24
37,-19
38,-20
39,-24
40,-28
41,-32
42,-35
43,-39
44,-41
45,-40
46,-33
47,-25
48,-18
49,-16
50,-14
51,-13
52,-11
53,-9
54,-7
55,-6
56,-5
57,-4
58,-3
59,-2
60,-1
61,-1
62,-1
63,-1
64,-1
65,-1
66,-2
67,-2
68,-3
69,-3
70,-4
71,-4
72,-3
73,-3
74,-1
75,0
76,1
77,2
78,4
79,5
80,6
81,7
82,8
83,8
84,8
85,8
86,7
87,6
88,5
89,5
90,5
91,5
92,5
93,5
94,6
95,6
96,7
97,7
98,8
99,8
100,9
101,10
102,12
103,13
104,14
105,16
106,18
107,20
108,23
109,26
110,28
111,31
112,34
113,37
114,40
115,41
116,40
117,38
118,35
119,32
120,29
121,26
122,23
123,19
124,16
125,15
126,18
127,23
128,30
129,38
130,50
131,70
132,82
133,91
134,98
135,102
136,104
137,100
138,90
139,78
140,63
141,41
142,20
143,9
144,2
145,-3
146,-7
147,-11
148,-12
149,-13
150,-11
151,-9
152,-6
153,-2
154,1
155,4
156,9
157,13
158,18
159,23
160,28
161,31
162,34
163,37
164,43
165,68
166,120
167,185
168,256
169,325
170,357
171,367
172,344
173,276
174,183
175,93
176,28
177,0
178,-18
179,-32
180,-55
181,-77
182,-97
183,-97
184,-73
185,-36
186,0
187,9
188,13
189,15
190,17
191,19
192,20
193,21
194,23
195,23
196,23
197,23
198,23
199,22
200,21
201,20
202,20
203,21
204,22
205,24
206,25
207,26
208,27
209,29
210,31
211,34
212,36
213,39
214,41
215,43
216,47
217,50
218,54
219,57
220,61
221,65
222,69
223,74
224,79
225,83
226,85
227,87
228,89
229,91
230,93
231,95
232,98
233,106
234,129
235,150
236,163
237,173
238,180
239,187
240,195
241,198
242,193
243,180
244,169
245,156
246,143
247,130
248,115
249,96
250,78
251,68
252,62
253,58
254,54
255,50
256,45
257,40
258,34
259,28
260,23
261,16
262,8
263,-3
264,-13
265,-21
266,-27
267,-30
268,-32
269,-33
270,-35
271,-38
272,-40
273,-42
274,-43
275,-44
276,-45
277,-45
278,-45
279,-45
280,-45
281,-45
282,-44
283,-44
284,-43
285,-42
286,-42
287,-42
288,-41
289,-41
290,-41
291,-41
292,-41
293,-41
294,-41
295,-41
296,-40
297,-39
298,-37
299,-36
300,-34
301,-30
302,-27
303,-27
304,-33
305,-41
306,-44
307,-46
308,-48
309,-50
310,-52
311,-53
312,-55
313,-58
314,-59
315,-60
316,-61
317,-62
318,-63
319,-63
320,-64
321,-64
322,-64
323,-63
324,-62
325,-62
326,-61
327,-60
328,-60
329,-60
330,-60
331,-60
332,-60
333,-60
334,-60
335,-61
336,-61
337,-62
338,-63
339,-64
340,-64
341,-63
342,-64
343,-65
344,-66
345,-67
346,-69
347,-75
348,-82
349,-83
350,-79
351,-73
352,-67
353,-61
354,-54
355,-50
356,-46
357,-43
358,-38
359,-30
360,-29
361,-36
362,-40
363,-44
364,-47
365,-49
366,-49
367,-50
368,-50
369,-52
370,-54
371,-55
372,-55
373,-54
374,-54
375,-55
376,-56
377,-57
378,-56
379,-51
380,-42
381,-34
382,-29
383,-24
384,-19
385,-14
386,-10
387,-7
388,-6
389,-7
390,-9
391,-13
392,-17
393,-21
394,-26
395,-30
396,-33
397,-37
398,-41
399,-46
400,-50
401,-55
402,-59
403,-62
404,-64
405,-66
406,-67
407,-69
408,-69
409,-70
410,-70
411,-71
412,-73
413,-75
414,-76
415,-75
416,-71
417,-67
418,-60
419,-52
420,-34
421,-5
422,35
423,88
424,151
425,217
426,235
427,242
428,229
429,153
430,57
431,-44
432,-130
433,-189
434,-211
435,-211
436,-194
437,-169
438,-134
439,-113
440,-102
441,-95
442,-89
443,-83
444,-77
445,-72
446,-68
447,-65
448,-62
449,-60
450,-59
451,-58
452,-58
453,-57
454,-56
455,-55
456,-53
457,-51
458,-50
459,-48
460,-47
461,-47
462,-46
463,-46
464,-46
465,-45
466,-43
467,-42
468,-40
469,-39
470,-36
471,-33
472,-30
473,-27
474,-24
475,-21
476,-15
477,0
478,11
479,21
480,27
481,32
482,35
483,39
484,43
485,47
486,52
487,56
488,59
489,63
490,66
491,70
492,74
493,79
494,83
495,87
496,90
497,92
498,92
499,89
500,85
501,80
502,74
503,68
504,59
505,49
506,39
507,28
508,13
509,-4
510,-19
511,-29
512,-36
513,-43
514,-49
515,-56
516,-62
517,-68
518,-76
519,-87
520,-94
521,-97
522,-98
523,-99
524,-99
525,-101
526,-102
527,-102
528,-102
529,-100
530,-97
531,-94
532,-92
533,-90
534,-88
535,-87
536,-85
537,-83
538,-80
539,-78
540,-76
541,-73
542,-71
543,-69
544,-67
545,-66
546,-65
547,-63
548,-61
549,-59
550,-55
551,-51
552,-46
553,-42
554,-40
555,-40
556,-40
557,-41
558,-42
559,-44
560,-49
561,-48
562,-34
563,-28
564,-25
565,-22
566,-19
567,-18
568,-17
569,-16
570,-16
571,-14
572,-13
573,-12
574,-10
575,-9
576,-8
577,-7
578,-6
579,-5
580,-3
581,-1
582,0
583,0
584,2
585,4
586,8
587,11
588,14
589,17
590,20
591,23
592,26
593,30
594,33
595,36
596,39
597,41
598,44
599,47
600,51
601,53
602,55
603,55
604,56
605,57
606,58
607,60
608,62
609,64
610,64
611,63
612,61
613,59
614,56
615,54
616,50
617,45
618,42
619,42
620,46
621,52
622,57
623,60
624,64
625,68
626,73
627,76
628,78
629,79
630,78
631,77
632,75
633,74
634,72
635,69
636,67
637,67
638,73
639,82
640,91
641,101
642,110
643,117
644,124
645,133
646,137
647,131
648,118
649,107
650,96
651,85
652,76
653,69
654,61
655,52
656,45
657,43
658,45
659,49
660,54
661,60
662,47
663,33
664,21
665,12
666,3
667,-4
668,-11
669,-17
670,-16
671,-9
672,0
673,16
674,43
675,70
676,100
677,159
678,230
679,306
680,369
681,390
682,377
683,340
684,263
685,179
686,110
687,56
688,11
689,-6
690,-21
691,-37
692,-50
693,-34
694,-18
695,-6
696,1
697,3
698,2
699,0
700,0
701,-2
702,-3
703,0
704,5
705,7
706,7
707,7
708,7
709,7
710,7
711,7
712,8
713,10
714,11
715,12
716,13
717,14
718,15
719,16
720,17
721,19
722,22
723,25
724,28
725,33
726,39
727,47
728,54
729,59
730,65
731,68
732,71
733,73
734,75
735,77
736,78
737,79
738,80
739,81
740,83
741,85
742,88
743,90
744,91
745,92
746,92
747,93
748,94
749,95
750,97
751,100
752,105
753,110
754,113
755,115
756,114
757,111
758,107
759,101
760,92
761,76
762,54
763,39
764,29
765,21
766,13
767,4
768,-4
769,-13
770,-20
771,-29
