,0
0,7
1,6
2,6
3,7
4,8
5,10
6,11
7,13
8,15
9,17
10,19
11,21
12,23
13,27
14,30
15,33
16,35
17,36
18,38
19,39
20,40
21,41
22,43
23,44
24,45
25,46
26,46
27,46
28,46
29,46
30,47
31,48
32,51
33,50
34,37
35,32
36,29
37,26
38,24
39,23
40,21
41,20
42,18
43,16
44,14
45,13
46,11
47,11
48,10
49,10
50,9
51,7
52,6
53,4
54,2
55,0
56,-2
57,-6
58,-9
59,-13
60,-16
61,-19
62,-21
63,-24
64,-27
65,-28
66,-29
67,-30
68,-29
69,-28
70,-27
71,-25
72,-23
73,-21
74,-19
75,-17
76,-16
77,-15
78,-13
79,-12
80,-10
81,-10
82,-9
83,-8
84,-8
85,-8
86,-8
87,-8
88,-9
89,-10
90,-11
91,-10
92,-7
93,-6
94,-4
95,-3
96,-2
97,-1
98,-1
99,-1
100,-1
101,-3
102,-6
103,-9
104,-12
105,-14
106,-17
107,-19
108,-21
109,-23
110,-25
111,-26
112,-25
113,-24
114,-22
115,-20
116,-18
117,-16
118,-13
119,-8
120,-4
121,-8
122,-14
123,-19
124,-22
125,-25
126,-27
127,-28
128,-26
129,-23
130,-20
131,-17
132,-16
133,-15
134,-13
135,-11
136,-10
137,-8
138,-7
139,-7
140,-6
141,-5
142,-5
143,-6
144,-7
145,-9
146,-11
147,-13
148,-14
149,-16
150,-18
151,-20
152,-22
153,-25
154,-26
155,-26
156,-24
157,-21
158,-15
159,-9
160,0
161,14
162,22
163,25
164,28
165,30
166,32
167,33
168,34
169,35
170,35
171,34
172,33
173,31
174,29
175,26
176,22
177,18
178,10
179,-1
180,-9
181,-12
182,-14
183,-15
184,-16
185,-17
186,-17
187,-18
188,-18
189,-19
190,-19
191,-19
192,-18
193,-18
194,-18
195,-18
196,-18
197,-18
198,-18
199,-18
200,-17
201,-17
202,-17
203,-17
204,-17
205,-17
206,-17
207,-17
208,-16
209,-15
210,-15
211,-14
212,-14
213,-13
214,-12
215,-11
216,-9
217,-8
218,-6
219,7
220,39
221,86
222,144
223,208
224,269
225,304
226,317
227,301
228,254
229,173
230,80
231,-5
232,-60
233,-79
234,-71
235,-47
236,-16
237,-6
238,-3
239,-4
240,-6
241,-8
242,-8
243,-9
244,-9
245,-8
246,-8
247,-8
248,-7
249,-7
250,-6
251,-5
252,-3
253,-2
254,-1
255,0
256,0
257,1
258,2
259,2
260,2
261,2
262,1
263,0
264,0
265,-2
266,-4
267,-6
268,-7
269,-8
270,-10
271,-12
272,-13
273,-11
274,-7
275,-2
276,2
277,5
278,7
279,9
280,10
281,12
282,14
283,15
284,17
285,18
286,19
287,20
288,22
289,23
290,24
291,24
292,25
293,25
294,26
295,27
296,27
297,27
298,28
299,30
300,33
301,36
302,39
303,41
304,43
305,44
306,46
307,47
308,48
309,49
310,50
311,51
312,53
313,55
314,56
315,53
316,46
317,39
318,34
319,28
320,22
321,19
322,17
323,15
324,14
325,13
326,12
327,11
328,7
329,0
330,-7
331,-12
332,-18
333,-23
334,-27
335,-30
336,-30
337,-29
338,-28
339,-26
340,-25
341,-23
342,-20
343,-20
344,-26
345,-29
346,-32
347,-34
348,-37
349,-37
350,-36
351,-33
352,-28
353,-23
354,-19
355,-17
356,-15
357,-13
358,-10
359,-8
360,-7
361,-5
362,-4
363,-3
364,-1
365,0
366,1
367,2
368,2
369,2
370,2
371,2
372,1
373,0
374,0
375,-2
376,-3
377,-5
378,-6
379,-7
380,-8
381,-9
382,-9
383,-10
384,-10
385,-11
386,-12
387,-13
388,-14
389,-16
390,-17
391,-19
392,-20
393,-20
394,-21
395,-20
396,-20
397,-18
398,-17
399,-16
400,-15
401,-14
402,-13
403,-12
404,-11
405,-9
406,-6
407,-3
408,-7
409,-12
410,-14
411,-15
412,-16
413,-17
414,-18
415,-19
416,-20
417,-22
418,-23
419,-24
420,-25
