,0
0,60
1,55
2,50
3,46
4,43
5,38
6,31
7,21
8,9
9,-2
10,-7
11,-9
12,-12
13,-15
14,-17
15,-20
16,-22
17,-23
18,-24
19,-26
20,-27
21,-28
22,-29
23,-30
24,-31
25,-31
26,-32
27,-33
28,-34
29,-34
30,-35
31,-35
32,-36
33,-37
34,-39
35,-40
36,-43
37,-49
38,-38
39,-7
40,45
41,124
42,233
43,372
44,535
45,709
46,882
47,1029
48,1100
49,1092
50,979
51,747
52,459
53,182
54,-31
55,-161
56,-199
57,-211
58,-195
59,-177
60,-161
61,-148
62,-143
63,-140
64,-137
65,-134
66,-132
67,-131
68,-128
69,-127
70,-126
71,-126
72,-126
73,-127
74,-129
75,-132
76,-135
77,-138
78,-140
79,-143
80,-146
81,-150
82,-154
83,-161
84,-167
85,-165
86,-156
87,-145
88,-138
89,-131
90,-125
91,-120
92,-115
93,-110
94,-106
95,-103
96,-101
97,-99
98,-97
99,-94
100,-92
101,-91
102,-89
103,-87
104,-83
105,-79
106,-75
107,-71
108,-67
109,-64
110,-61
111,-59
112,-56
113,-53
114,-50
115,-47
116,-45
117,-42
118,-38
119,-35
120,-32
121,-29
122,-27
123,-25
124,-24
125,-22
126,-20
127,-18
128,-15
129,-8
130,14
131,28
132,34
133,39
134,43
135,46
136,48
137,49
138,49
139,48
140,47
141,44
142,42
143,39
144,35
145,27
146,26
147,33
148,38
149,42
150,45
151,48
152,49
153,50
154,50
155,52
156,54
157,56
158,58
159,58
160,58
161,58
162,59
163,61
164,62
165,63
166,64
167,65
168,67
169,70
170,72
171,72
172,70
173,66
174,62
175,59
176,56
177,51
178,49
179,50
180,55
181,60
182,64
183,68
184,70
185,73
186,76
187,79
188,84
189,88
190,91
191,94
192,96
193,100
194,104
195,110
196,117
197,120
198,120
199,118
200,116
201,114
202,112
203,110
204,108
205,106
206,104
207,102
208,99
209,96
210,91
211,85
212,80
213,76
214,71
215,65
216,60
217,55
218,50
219,47
220,44
221,42
222,40
223,37
224,34
225,32
226,29
227,28
228,27
229,26
230,25
231,23
232,22
233,21
234,20
235,19
236,18
237,16
238,14
239,13
240,14
241,17
242,21
243,27
244,38
245,55
246,64
247,68
248,73
249,75
250,77
251,75
252,70
253,63
254,57
255,50
256,43
257,35
258,27
259,19
260,11
261,4
262,-2
263,-9
264,-15
265,-21
266,-26
267,-29
268,-32
269,-34
270,-35
271,-36
272,-38
273,-38
274,-38
275,-38
276,-38
277,-38
278,-37
279,-36
280,-35
281,-34
282,-32
283,-30
284,-29
285,-27
286,-24
287,-21
288,-16
289,-1
290,66
291,176
292,323
293,505
294,709
295,913
296,1082
297,1146
298,1131
299,986
300,725
301,419
302,141
303,-59
304,-139
305,-166
306,-150
307,-132
308,-116
309,-115
310,-125
311,-138
312,-158
313,-177
314,-190
315,-196
316,-201
317,-205
318,-192
319,-179
320,-169
321,-165
322,-166
323,-170
324,-173
325,-176
326,-179
327,-179
328,-172
329,-162
330,-147
331,-123
332,-109
333,-100
334,-94
335,-94
336,-98
337,-104
338,-109
339,-112
340,-115
341,-118
342,-122
343,-125
344,-129
345,-134
346,-138
347,-142
348,-147
349,-152
350,-156
351,-156
352,-153
353,-148
354,-139
355,-123
356,-101
357,-93
358,-90
359,-88
360,-86
361,-84
362,-82
363,-81
364,-80
365,-78
366,-77
367,-76
368,-75
369,-74
370,-73
371,-72
372,-70
373,-69
374,-66
375,-64
376,-60
377,-56
378,-49
379,-34
380,-20
381,-13
382,-9
383,-6
384,-3
385,-1
386,0
387,0
388,0
389,-2
390,-3
391,-5
392,-6
393,-8
394,-10
395,-12
396,-15
397,-16
398,-17
399,-16
400,-14
401,-10
402,-6
403,-2
404,0
405,4
406,8
407,12
408,17
409,22
410,26
411,29
412,32
413,36
414,39
415,41
416,42
417,41
418,39
419,37
420,36
421,34
422,32
423,30
424,28
425,26
426,25
427,25
428,26
429,28
430,32
431,36
432,40
433,44
434,47
435,50
436,52
437,54
438,55
439,57
440,58
441,60
442,62
443,64
444,65
445,67
446,68
447,69
448,70
449,70
450,70
451,70
452,70
453,72
454,74
455,78
456,80
457,80
458,78
459,75
460,71
461,67
462,61
463,58
464,63
465,73
466,80
467,85
468,91
469,95
470,96
471,95
472,92
473,89
474,86
475,82
476,76
477,76
478,83
479,90
480,98
481,99
482,92
483,88
484,85
485,82
486,81
487,79
488,78
489,76
