,0
0,-267
1,-280
2,-298
3,-307
4,-313
5,-317
6,-320
7,-322
8,-321
9,-318
10,-312
11,-304
12,-289
13,-265
14,-244
15,-222
16,-204
17,-189
18,-174
19,-156
20,-133
21,-116
22,-103
23,-90
24,-78
25,-66
26,-53
27,-39
28,-26
29,-14
30,-2
31,10
32,22
33,28
34,33
35,36
36,39
37,40
38,40
39,40
40,41
41,41
42,41
43,40
44,38
45,36
46,35
47,33
48,32
49,30
50,26
51,23
52,22
53,23
54,25
55,28
56,31
57,34
58,39
59,38
60,29
61,21
62,11
63,10
64,12
65,15
66,18
67,17
68,8
69,1
70,-4
71,-9
72,-13
73,-13
74,-10
75,-6
76,-2
77,1
78,6
79,11
80,12
81,10
82,6
83,2
84,-2
85,-6
86,-7
87,-4
88,-1
89,0
90,3
91,5
92,6
93,5
94,1
95,-1
96,-2
97,-3
98,-5
99,-7
100,-9
101,-10
102,-12
103,-14
104,-15
105,-17
106,-18
107,-18
108,-17
109,-17
110,-16
111,-16
112,-17
113,-16
114,-16
115,-15
116,-15
117,-15
118,-15
119,-14
120,-12
121,-9
122,-7
123,-6
124,-4
125,-3
126,-1
127,4
128,16
129,23
130,27
131,30
132,33
133,35
134,37
135,38
136,38
137,37
138,36
139,35
140,34
141,33
142,32
143,31
144,34
145,40
146,46
147,49
148,51
149,54
150,56
151,58
152,60
153,61
154,62
155,63
156,63
157,64
158,65
159,65
160,66
161,67
162,68
163,69
164,70
165,70
166,70
167,70
168,70
169,70
170,70
171,70
172,70
173,71
174,73
175,75
176,76
177,73
178,67
179,60
180,55
181,50
182,45
183,41
184,38
185,38
186,40
187,45
188,49
189,53
190,56
191,60
192,65
193,69
194,72
195,70
196,64
197,57
198,50
199,46
200,41
201,36
202,31
203,25
204,20
205,15
206,11
207,7
208,2
209,-1
210,-5
211,-7
212,-9
213,-10
214,-12
215,-14
216,-15
217,-17
218,-18
219,-20
220,-20
221,-21
222,-22
223,-23
224,-23
225,-23
226,-22
227,-22
228,-22
229,-21
230,-21
231,-20
232,-19
233,-17
234,-16
235,-14
236,-11
237,-8
238,-6
239,-4
240,-1
241,0
242,3
243,5
244,10
245,24
246,30
247,31
248,34
249,38
250,21
251,-30
252,-114
253,-228
254,-363
255,-506
256,-638
257,-723
258,-731
259,-685
260,-542
261,-358
262,-185
263,-68
264,-29
265,-18
266,-11
267,-2
268,7
269,15
270,20
271,23
272,25
273,28
274,30
275,32
276,34
277,36
278,37
279,40
280,42
281,43
282,43
283,43
284,41
285,40
286,39
287,38
288,37
289,36
290,35
291,33
292,32
293,30
294,29
295,28
296,25
297,23
298,19
299,14
300,0
301,-14
302,-21
303,-25
304,-29
305,-31
306,-33
307,-35
308,-37
309,-40
310,-43
311,-45
312,-47
313,-48
314,-50
315,-53
316,-57
317,-64
318,-79
319,-90
320,-100
321,-107
322,-114
323,-124
324,-133
325,-142
326,-150
327,-157
328,-165
329,-174
330,-181
331,-186
332,-190
333,-195
334,-199
335,-203
336,-206
337,-207
338,-208
339,-208
340,-207
341,-206
342,-203
343,-199
344,-194
345,-188
346,-181
347,-174
348,-164
349,-143
350,-127
351,-115
352,-100
353,-83
354,-63
355,-43
356,-23
357,-6
358,8
359,19
360,30
361,40
362,44
363,47
364,49
365,51
366,52
367,52
368,53
369,53
370,53
371,54
372,54
373,54
374,54
375,54
376,55
377,55
378,55
379,55
380,55
381,55
382,55
383,54
384,52
385,51
386,49
387,48
388,48
389,49
390,49
391,50
392,50
393,51
394,53
395,54
396,55
397,56
398,56
399,56
400,56
401,56
402,57
403,57
404,56
405,56
406,56
407,57
408,59
409,60
410,60
411,60
412,60
413,61
414,61
415,62
416,62
417,61
418,60
419,60
420,59
421,58
422,56
423,54
424,51
425,48
426,46
427,43
428,41
429,39
430,37
431,35
432,33
433,32
434,31
435,29
436,27
437,24
438,22
439,20
440,18
441,17
442,15
443,14
444,14
445,14
446,14
447,15
448,17
449,19
450,21
451,23
452,25
453,26
454,26
455,27
456,29
457,30
458,31
459,32
460,33
461,36
462,39
463,43
464,45
465,44
466,40
467,36
468,31
469,27
470,21
471,16
472,16
473,21
474,28
475,31
476,34
477,37
478,39
479,40
480,42
481,44
482,46
483,48
484,49
485,50
486,49
487,49
488,50
489,50
490,50
491,49
492,47
493,45
494,42
495,40
496,39
497,37
498,36
499,33
500,31
501,29
502,29
503,28
504,28
505,27
506,26
507,25
508,25
509,24
510,25
511,25
512,24
513,23
514,22
515,22
516,22
517,23
518,23
519,22
520,21
521,19
522,18
523,17
524,17
525,15
526,13
527,10
528,8
529,6
530,5
531,5
532,4
533,2
534,0
535,-2
536,-3
537,-4
538,-5
539,-7
540,-9
541,-11
542,-13
543,-13
544,-12
545,-10
546,-9
547,-9
548,-9
549,-8
550,-6
551,-5
552,-4
553,-3
554,-2
555,-1
556,0
557,1
558,4
559,7
560,12
561,20
562,29
563,39
564,53
565,62
566,65
567,65
568,69
569,60
570,5
571,-72
572,-168
573,-275
574,-391
575,-511
576,-623
577,-692
578,-700
579,-665
580,-541
581,-375
582,-205
583,-55
584,39
585,70
586,56
587,33
588,10
589,-3
590,-12
591,-11
592,2
593,9
594,14
595,17
596,20
597,22
598,23
599,24
600,26
601,28
602,29
603,29
604,28
605,27
606,26
607,24
608,22
609,20
610,18
611,15
612,13
613,11
614,8
615,6
616,3
617,0
618,-2
619,-5
620,-7
621,-9
622,-10
623,-12
624,-14
625,-16
626,-18
627,-19
628,-21
629,-24
630,-27
631,-31
632,-40
633,-51
634,-63
635,-72
636,-78
637,-83
638,-88
639,-94
640,-99
641,-104
642,-109
643,-116
644,-125
645,-135
646,-144
647,-155
648,-173
649,-201
650,-214
651,-220
652,-225
653,-229
654,-232
655,-234
656,-235
657,-236
658,-237
659,-237
660,-237
661,-236
662,-235
663,-233
664,-231
665,-229
666,-226
667,-222
668,-213
669,-192
670,-172
671,-160
672,-150
673,-143
674,-122
675,-90
676,-51
677,-20
678,-12
679,-5
680,1
681,7
682,13
683,21
684,25
685,24
686,22
687,20
688,18
689,17
690,16
691,20
692,27
693,35
694,40
695,44
696,48
697,52
698,55
699,57
700,58
701,57
702,56
703,54
704,53
705,52
706,51
707,49
708,48
709,47
710,47
711,48
712,50
713,54
714,59
715,64
716,69
717,75
718,82
719,86
720,86
721,82
722,77
723,71
724,67
725,63
726,59
727,55
728,53
729,52
730,52
731,53
732,55
733,57
734,59
735,61
736,63
737,65
738,67
739,69
740,70
741,72
742,72
743,70
744,67
745,63
746,58
747,53
748,49
749,45
750,41
751,36
752,33
753,31
754,32
755,33
756,36
757,39
758,42
759,44
760,46
761,47
762,48
763,48
764,49
765,49
766,50
767,52
768,54
769,57
770,60
771,62
772,63
773,65
774,67
775,68
776,68
777,69
778,69
779,69
780,69
781,69
782,70
783,70
784,71
785,71
786,72
787,73
788,74
789,74
790,74
791,73
792,73
793,73
794,73
795,72
796,72
797,72
798,73
799,74
800,75
801,76
802,76
803,76
804,76
805,76
806,77
807,78
808,78
809,79
810,81
811,83
812,85
813,86
814,86
815,85
816,82
817,79
818,76
819,72
820,68
821,69
822,74
823,80
824,82
825,85
826,87
827,90
828,92
829,94
830,95
831,96
832,96
833,96
834,95
835,95
836,94
837,93
838,93
839,92
840,92
841,92
842,92
843,92
844,91
845,91
846,90
847,89
848,89
849,88
850,88
851,87
852,85
853,83
854,80
855,78
856,76
857,73
858,69
859,63
860,57
861,52
862,47
863,43
864,38
865,33
866,28
867,23
868,20
869,19
870,17
871,16
872,14
873,11
874,9
875,8
876,9
877,12
878,16
879,20
880,26
881,34
882,34
883,22
884,5
885,-18
886,-62
887,-125
888,-211
889,-316
890,-435
891,-556
892,-658
893,-695
894,-690
895,-624
896,-496
897,-337
898,-186
899,-87
900,-62
901,-53
902,-50
903,-57
904,-70
905,-79
906,-85
907,-91
908,-96
909,-100
910,-103
911,-105
912,-108
913,-111
914,-115
915,-118
916,-121
917,-123
918,-124
919,-126
920,-129
921,-133
922,-137
923,-141
924,-144
925,-147
926,-149
927,-152
928,-154
929,-157
930,-159
931,-161
932,-163
933,-166
934,-169
935,-174
936,-178
937,-189
938,-209
939,-222
940,-229
941,-236
942,-247
943,-257
944,-264
945,-269
946,-274
947,-279
948,-283
949,-287
950,-290
951,-292
952,-294
953,-298
954,-303
955,-313
956,-341
957,-366
958,-378
959,-389
960,-400
961,-410
962,-419
963,-428
964,-437
965,-443
966,-447
967,-452
968,-460
969,-476
970,-488
971,-493
972,-498
973,-504
974,-509
975,-513
976,-518
977,-524
978,-529
979,-529
980,-522
981,-512
982,-500
983,-483
984,-465
985,-441
986,-410
987,-382
988,-362
989,-346
990,-326
991,-304
992,-288
993,-276
994,-257
995,-246
996,-240
997,-235
998,-232
999,-229
1000,-225
1001,-221
1002,-217
1003,-214
1004,-211
1005,-208
1006,-205
1007,-200
1008,-193
1009,-186
1010,-182
1011,-179
1012,-178
1013,-176
1014,-174
1015,-173
1016,-172
1017,-171
1018,-172
1019,-174
1020,-177
1021,-180
1022,-183
1023,-186
1024,-190
1025,-194
1026,-198
1027,-200
1028,-200
1029,-198
1030,-195
1031,-191
1032,-187
1033,-180
1034,-170
1035,-164
1036,-159
1037,-154
1038,-156
1039,-169
1040,-177
1041,-183
1042,-187
1043,-191
1044,-193
1045,-194
1046,-194
1047,-194
1048,-192
1049,-190
1050,-187
1051,-184
1052,-182
1053,-181
1054,-180
1055,-179
1056,-177
1057,-174
1058,-171
1059,-169
1060,-167
1061,-165
1062,-163
1063,-161
1064,-159
1065,-157
1066,-156
1067,-154
1068,-152
1069,-149
1070,-145
1071,-141
1072,-137
1073,-134
1074,-130
1075,-127
1076,-124
1077,-120
1078,-116
1079,-109
1080,-97
1081,-84
1082,-77
1083,-73
1084,-70
1085,-68
1086,-66
1087,-64
1088,-61
1089,-58
1090,-55
1091,-53
1092,-49
1093,-45
1094,-41
1095,-34
1096,-21
1097,-10
1098,0
1099,7
1100,15
1101,22
1102,31
1103,40
1104,49
1105,59
1106,68
1107,75
1108,81
1109,86
1110,90
1111,93
1112,96
1113,99
