,0
0,131
1,120
2,106
3,86
4,67
5,44
6,29
7,19
8,12
9,5
10,0
11,-3
12,-6
13,-7
14,-6
15,-4
16,-2
17,-2
18,-3
19,-6
20,-9
21,-12
22,-16
23,-19
24,-23
25,-41
26,-77
27,-120
28,-153
29,-163
30,-145
31,-90
32,50
33,280
34,602
35,982
36,1356
37,1643
38,1747
39,1622
40,1295
41,857
42,428
43,102
44,-86
45,-128
46,-143
47,-141
48,-134
49,-138
50,-171
51,-204
52,-217
53,-222
54,-227
55,-231
56,-229
57,-222
58,-215
59,-205
60,-195
61,-185
62,-170
63,-151
64,-133
65,-119
66,-114
67,-112
68,-111
69,-111
70,-111
71,-110
72,-108
73,-107
74,-107
75,-108
76,-107
77,-105
78,-102
79,-94
80,-76
81,-56
82,-38
83,-12
84,17
85,49
86,69
87,80
88,85
89,90
90,93
91,94
92,93
93,92
94,91
95,90
96,87
97,84
98,81
99,79
100,76
101,74
102,72
103,68
104,64
105,59
106,54
107,48
108,38
109,23
110,10
111,3
112,-1
113,-5
114,-8
115,-10
116,-11
117,-13
118,-15
119,-16
120,-16
121,-14
122,-13
123,-12
124,-1
125,15
126,31
127,46
128,61
129,78
130,96
131,118
132,133
133,140
134,145
135,148
136,147
137,144
138,138
139,130
140,119
141,98
142,76
143,54
144,31
145,12
146,0
147,-9
148,-15
149,-19
150,-21
151,-23
152,-25
153,-25
154,-24
155,-23
156,-22
157,-21
158,-19
159,-17
160,-17
161,-15
162,-14
163,-25
164,-52
165,-87
166,-122
167,-124
168,-103
169,8
170,228
171,574
172,1015
173,1456
174,1773
175,1866
176,1702
177,1338
178,878
179,438
180,111
181,-71
182,-109
183,-124
184,-123
185,-117
186,-117
187,-131
188,-144
189,-152
190,-155
191,-159
192,-164
193,-167
194,-169
195,-170
196,-171
197,-171
198,-173
199,-175
200,-177
201,-174
202,-166
203,-156
204,-143
205,-131
206,-119
207,-109
208,-106
209,-105
210,-105
211,-104
212,-101
213,-94
214,-86
215,-74
216,-56
217,-39
218,-25
219,-4
220,24
221,54
222,81
223,89
224,96
225,102
226,107
227,110
228,111
229,112
230,114
231,116
232,116
233,115
234,113
235,111
236,106
237,98
238,80
239,58
240,38
241,19
242,0
243,-15
244,-30
245,-47
246,-58
247,-62
248,-63
249,-67
250,-70
251,-73
252,-75
253,-75
254,-74
255,-72
256,-68
257,-65
258,-62
259,-60
260,-55
261,-45
262,-30
263,-8
264,15
265,24
266,30
267,37
268,43
269,47
270,50
271,54
272,56
273,54
274,49
275,45
276,41
277,35
278,30
279,24
280,6
281,-18
282,-47
283,-67
284,-84
285,-93
286,-100
287,-104
288,-109
289,-114
290,-114
291,-106
292,-95
293,-79
294,-62
295,-50
296,-44
297,-41
298,-39
299,-48
300,-73
301,-121
302,-183
303,-240
304,-244
305,-205
306,-43
307,253
308,679
309,1165
310,1594
311,1859
312,1885
313,1670
314,1278
315,814
316,388
317,76
318,-99
319,-150
320,-168
321,-178
322,-184
323,-187
324,-188
325,-191
326,-200
327,-208
328,-215
329,-223
330,-232
331,-241
332,-248
333,-256
334,-258
335,-255
336,-248
337,-233
338,-208
339,-184
340,-157
341,-138
342,-128
343,-123
344,-120
345,-117
346,-113
347,-110
348,-107
349,-107
350,-107
351,-107
352,-103
353,-94
354,-78
355,-54
356,-28
357,-9
358,12
359,31
360,59
361,84
362,102
363,113
364,119
365,124
366,127
367,129
368,127
369,125
370,120
371,115
372,105
373,89
374,79
375,74
376,70
377,64
378,58
379,53
380,50
381,47
382,41
383,35
384,29
385,22
386,10
387,-9
388,-20
389,-26
390,-31
391,-34
392,-34
393,-32
394,-28
395,-23
396,-3
397,18
398,32
399,45
400,56
401,68
402,83
403,96
404,99
405,100
406,101
407,104
408,105
409,106
410,107
411,109
412,107
413,103
414,98
415,92
416,85
417,77
418,69
419,58
420,42
421,25
422,7
423,-6
424,-15
425,-15
426,-8
427,-4
428,0
429,2
430,6
431,9
432,9
433,6
434,0
435,-6
436,-18
437,-30
438,-35
439,-38
440,-20
441,31
442,164
443,417
444,800
445,1254
446,1674
447,1947
448,1992
449,1790
450,1393
451,913
452,476
453,162
454,-11
455,-77
456,-102
457,-112
458,-122
459,-144
460,-169
461,-179
462,-182
463,-185
464,-184
465,-177
466,-166
467,-151
468,-135
469,-120
470,-112
471,-109
472,-107
473,-106
474,-108
475,-110
476,-114
477,-118
478,-123
479,-126
480,-125
481,-120
482,-106
483,-84
484,-61
485,-47
486,-36
487,-27
488,-17
489,-3
490,14
491,32
492,48
493,71
494,92
495,115
496,126
497,132
498,137
499,142
500,145
501,144
502,139
503,132
504,124
505,115
506,113
507,111
508,114
509,123
510,128
511,126
512,114
513,104
514,96
515,91
516,89
517,87
518,78
519,55
520,26
521,18
522,15
523,13
