"","RR","samp","afib","rmean","rsec","trans"
"1",0.556,200,"N",0.556,0.556,3
"2",0.632,358,"N",0.575,1.188,3
"3",0.904,584,"N",0.65725,2.092,1
"4",0.58,729,"N",0.6379375,2.672,3
"5",0.576,873,"N",0.622453125,3.248,3
"6",0.956,1112,"N",0.70583984375,4.204,1
"7",0.592,1260,"N",0.6773798828125,4.796,3
"8",0.596,1409,"N",0.657034912109375,5.392,3
"9",0.936,1643,"N",0.726776184082031,6.328,1
"10",0.848,1855,"N",0.757082138061523,7.176,3
"11",0.868,2072,"N",0.784811603546142,8.044,3
"12",0.808,2274,"N",0.790608702659607,8.852,3
"13",0.828,2481,"N",0.799956526994705,9.68,3
"14",0.824,2687,"N",0.805967395246029,10.504,3
"15",0.548,2824,"N",0.741475546434522,11.052,2
"16",0.54,2959,"N",0.691106659825891,11.592,2
"17",0.524,3090,"N",0.649329994869418,12.116,2
"18",0.376,3184,"N",0.580997496152064,12.492,2
"19",0.5,3309,"N",0.560748122114048,12.992,3
"20",0.468,3426,"N",0.537561091585536,13.46,3
"21",0.88,3646,"N",0.623170818689152,14.34,1
"22",0.896,3870,"N",0.691378114016864,15.236,1
"23",0.536,4004,"N",0.652533585512648,15.772,2
"24",0.584,4150,"N",0.635400189134486,16.356,3
"25",0.996,4399,"N",0.725550141850864,17.352,1
"26",0.556,4538,"N",0.683162606388148,17.908,2
"27",0.612,4691,"N",0.665371954791111,18.52,3
"28",0.936,4925,"N",0.733028966093333,19.456,1
"29",0.868,5142,"N",0.76677172457,20.324,3
"30",0.884,5363,"N",0.7960787934275,21.208,3
"31",0.86,5578,"N",0.812059095070625,22.068,3
"32",0.82,5783,"N",0.814044321302969,22.888,3
"33",0.836,5992,"N",0.819533240977227,23.724,3
"34",0.564,6133,"N",0.75564993073292,24.288,2
"35",0.556,6272,"N",0.70573744804969,24.844,2
"36",0.492,6395,"N",0.652303086037267,25.336,2
"37",0.376,6489,"N",0.583227314527951,25.712,2
"38",0.48,6609,"N",0.557420485895963,26.192,3
"39",0.416,6713,"N",0.522065364421972,26.608,2
"40",0.38,6808,"N",0.486549023316479,26.988,2
"41",0.46,6923,"N",0.479911767487359,27.448,3
"42",0.388,7020,"N",0.456933825615519,27.836,2
"43",0.664,7186,"N",0.50870036921164,28.5,1
"44",0.492,7309,"N",0.50452527690873,28.992,3
"45",0.296,7383,"N",0.452393957681547,29.288,2
"46",0.492,7506,"N",0.46229546826116,29.78,3
"47",0.436,7615,"N",0.45572160119587,30.216,3
"48",0.332,7698,"N",0.424791200896903,30.548,2
"49",0.352,7786,"N",0.406593400672677,30.9,3
"50",0.488,7908,"N",0.426945050504508,31.388,3
"51",0.596,8057,"N",0.469208787878381,31.984,1
"52",0.4,8157,"N",0.451906590908786,32.384,3
"53",0.564,8298,"N",0.479929943181589,32.948,1
"54",0.988,8545,"N",0.606947457386192,33.936,1
"55",0.884,8766,"N",0.676210593039644,34.82,1
"56",0.852,8979,"N",0.720157944779733,35.672,1
"57",0.528,9111,"N",0.6721184585848,36.2,2
"58",1.148,9398,"N",0.7910888439386,37.348,1
"59",0.584,9544,"N",0.73931663295395,37.932,2
"60",1.116,9823,"N",0.833487474715462,39.048,1
"61",0.576,9967,"N",0.769115606036597,39.624,2
"62",0.528,10099,"N",0.708836704527448,40.152,2
"63",0.932,10332,"N",0.764627528395586,41.084,1
"64",0.58,10477,"N",0.718470646296689,41.664,2
"65",0.72,10657,"N",0.718852984722517,42.384,3
"66",0.936,10891,"N",0.773139738541888,43.32,1
"67",0.58,11036,"N",0.724854803906416,43.9,2
"68",0.592,11184,"N",0.691641102929812,44.492,3
"69",0.924,11415,"N",0.749730827197359,45.416,1
"70",0.912,11643,"N",0.790298120398019,46.328,1
"71",0.808,11845,"N",0.794723590298514,47.136,3
"72",0.836,12054,"N",0.805042692723886,47.972,3
"73",0.832,12262,"N",0.811782019542914,48.804,3
"74",0.864,12478,"N",0.824836514657186,49.668,3
"75",0.8,12678,"N",0.818627385992889,50.468,3
"76",0.832,12886,"N",0.821970539494667,51.3,3
"77",0.816,13090,"N",0.820477904621,52.116,3
"78",0.816,13294,"N",0.81935842846575,52.932,3
"79",0.828,13501,"N",0.821518821349312,53.76,3
"80",0.824,13707,"N",0.822139116011984,54.584,3
"81",0.828,13914,"N",0.823604337008988,55.412,3
"82",0.816,14118,"N",0.821703252756741,56.228,3
"83",0.856,14332,"N",0.830277439567556,57.084,3
"84",0.8,14532,"N",0.822708079675667,57.884,3
"85",0.824,14738,"N",0.82303105975675,58.708,3
"86",0.82,14943,"N",0.822273294817563,59.528,3
"87",0.82,15148,"N",0.821704971113172,60.348,3
"88",0.556,15287,"N",0.755278728334879,60.904,2
"89",0.516,15416,"N",0.695459046251159,61.42,2
"90",0.524,15547,"N",0.652594284688369,61.944,2
"91",0.48,15667,"N",0.609445713516277,62.424,2
