"","RR","samp","afib","rmean","rsec","trans"
"1",0.788,390,"N",0.788,0.788,2
"2",0.784,586,"N",0.787,1.572,2
"3",0.784,782,"N",0.78625,2.356,2
"4",0.492,905,"N",0.7126875,2.848,3
"5",1.096,1179,"N",0.808515625,3.944,1
"6",0.792,1377,"N",0.80438671875,4.736,2
"7",0.804,1578,"N",0.8042900390625,5.54,2
"8",0.8,1778,"N",0.803217529296875,6.34,2
"9",0.796,1977,"N",0.801413146972656,7.136,2
"10",0.792,2175,"N",0.799059860229492,7.928,2
"11",0.796,2374,"N",0.798294895172119,8.724,2
"12",0.804,2575,"N",0.799721171379089,9.528,2
"13",0.792,2773,"N",0.797790878534317,10.32,2
"14",0.792,2971,"N",0.796343158900738,11.112,2
"15",0.804,3172,"N",0.798257369175553,11.916,2
"16",0.808,3374,"N",0.800693026881665,12.724,2
"17",0.808,3576,"N",0.802519770161249,13.532,2
"18",0.828,3783,"N",0.808889827620937,14.36,2
"19",0.832,3991,"N",0.814667370715702,15.192,2
"20",0.824,4197,"N",0.817000528036777,16.016,2
"21",0.844,4408,"N",0.823750396027582,16.86,2
"22",0.844,4619,"N",0.828812797020687,17.704,2
"23",0.836,4828,"N",0.830609597765515,18.54,2
"24",0.84,5038,"N",0.832957198324136,19.38,2
"25",0.852,5251,"N",0.837717898743102,20.232,2
"26",0.848,5463,"N",0.840288424057327,21.08,2
"27",0.844,5674,"N",0.841216318042995,21.924,2
"28",0.836,5883,"N",0.839912238532246,22.76,2
"29",0.808,6085,"N",0.831934178899185,23.568,2
"30",0.8,6285,"N",0.823950634174388,24.368,2
"31",0.804,6486,"N",0.818962975630791,25.172,2
"32",0.8,6686,"N",0.814222231723093,25.972,2
"33",0.784,6882,"N",0.80666667379232,26.756,2
"34",0.756,7071,"N",0.79400000534424,27.512,2
"35",0.772,7264,"N",0.78850000400818,28.284,2
"36",0.776,7458,"N",0.785375003006135,29.06,2
"37",0.776,7652,"N",0.783031252254601,29.836,2
"38",0.772,7845,"N",0.780273439190951,30.608,2
"39",0.784,8041,"N",0.781205079393213,31.392,2
"40",0.788,8238,"N",0.78290380954491,32.18,2
"41",0.788,8435,"N",0.784177857158682,32.968,2
"42",0.784,8631,"N",0.784133392869012,33.752,2
"43",0.792,8829,"N",0.786100044651759,34.544,2
"44",0.796,9028,"N",0.788575033488819,35.34,2
"45",0.788,9225,"N",0.788431275116614,36.128,2
"46",0.792,9423,"N",0.789323456337461,36.92,2
"47",0.796,9622,"N",0.790992592253096,37.716,2
"48",0.8,9822,"N",0.793244444189822,38.516,2
"49",0.792,10020,"N",0.792933333142366,39.308,2
"50",0.784,10216,"N",0.790699999856775,40.092,2
"51",0.804,10417,"N",0.794024999892581,40.896,2
"52",0.8,10617,"N",0.795518749919436,41.696,2
"53",0.796,10816,"N",0.795639062439577,42.492,2
"54",0.796,11015,"N",0.795729296829683,43.288,2
"55",0.816,11219,"N",0.800796972622262,44.104,2
"56",0.82,11424,"N",0.805597729466696,44.924,2
"57",0.812,11627,"N",0.807198297100022,45.736,2
"58",0.832,11835,"N",0.813398722825017,46.568,2
"59",0.832,12043,"N",0.818049042118763,47.4,2
"60",0.828,12250,"N",0.820536781589072,48.228,2
"61",0.82,12455,"N",0.820402586191804,49.048,2
"62",0.828,12662,"N",0.822301939643853,49.876,2
"63",0.816,12866,"N",0.82072645473289,50.692,2
"64",0.82,13071,"N",0.820544841049667,51.512,2
"65",0.824,13277,"N",0.82140863078725,52.336,2
"66",0.824,13483,"N",0.822056473090438,53.16,2
"67",0.812,13686,"N",0.819542354817828,53.972,2
"68",0.816,13890,"N",0.818656766113371,54.788,2
"69",0.82,14095,"N",0.818992574585028,55.608,2
"70",0.808,14297,"N",0.816244430938771,56.416,2
"71",0.816,14501,"N",0.816183323204078,57.232,2
"72",0.824,14707,"N",0.818137492403059,58.056,2
"73",0.832,14915,"N",0.821603119302294,58.888,2
"74",0.828,15122,"N",0.823202339476721,59.716,2
"75",0.824,15328,"N",0.82340175460754,60.54,2
"76",0.82,15533,"N",0.822551315955655,61.36,2
"77",0.82,15738,"N",0.821913486966741,62.18,2
"78",0.796,15937,"N",0.815435115225056,62.976,2
"79",0.8,16137,"N",0.811576336418792,63.776,2
"80",0.812,16340,"N",0.811682252314094,64.588,2
"81",0.812,16543,"N",0.811761689235571,65.4,2
"82",0.808,16745,"N",0.810821266926678,66.208,2
"83",0.82,16950,"N",0.813115950195008,67.028,2
