"","RR","samp","afib","rmean","rsec","trans"
"1",0.896,309,"N",0.896,0.896,2
"2",0.88,529,"N",0.892,1.776,2
"3",0.852,742,"N",0.882,2.628,2
"4",0.884,963,"N",0.8825,3.512,2
"5",0.888,1185,"N",0.883875,4.4,2
"6",0.852,1398,"N",0.87590625,5.252,2
"7",0.852,1611,"N",0.8699296875,6.104,2
"8",0.864,1827,"N",0.868447265625,6.968,2
"9",0.884,2048,"N",0.87233544921875,7.852,2
"10",0.872,2266,"N",0.872251586914062,8.724,2
"11",0.852,2479,"N",0.867188690185547,9.576,2
"12",0.852,2692,"N",0.86339151763916,10.428,2
"13",0.872,2910,"N",0.86554363822937,11.3,2
"14",0.86,3125,"N",0.864157728672028,12.16,2
"15",0.856,3339,"N",0.862118296504021,13.016,2
"16",0.836,3548,"N",0.855588722378015,13.852,2
"17",0.844,3759,"N",0.852691541783512,14.696,2
"18",0.868,3976,"N",0.856518656337634,15.564,2
"19",0.848,4188,"N",0.854388992253225,16.412,2
"20",0.848,4400,"N",0.852791744189919,17.26,2
"21",0.856,4614,"N",0.853593808142439,18.116,2
"22",0.844,4825,"N",0.851195356106829,18.96,2
"23",0.864,5041,"N",0.854396517080122,19.824,2
"24",0.872,5259,"N",0.858797387810091,20.696,2
"25",0.84,5469,"N",0.854098040857568,21.536,2
"26",0.856,5683,"N",0.854573530643176,22.392,2
"27",0.868,5900,"N",0.857930147982382,23.26,2
"28",0.868,6117,"N",0.860447610986787,24.128,2
"29",0.892,6340,"N",0.86833570824009,25.02,2
"30",0.852,6553,"N",0.864251781180067,25.872,2
"31",0.876,6772,"N",0.86718883588505,26.748,2
"32",0.908,6999,"N",0.877391626913788,27.656,2
"33",0.876,7218,"N",0.877043720185341,28.532,2
"34",0.912,7446,"N",0.885782790139006,29.444,2
"35",0.884,7667,"N",0.885337092604254,30.328,2
"36",0.876,7886,"N",0.883002819453191,31.204,2
"37",0.908,8113,"N",0.889252114589893,32.112,2
"38",0.888,8335,"N",0.88893908594242,33,2
"39",0.884,8556,"N",0.887704314456815,33.884,2
"40",0.888,8778,"N",0.887778235842611,34.772,2
"41",0.88,8998,"N",0.885833676881958,35.652,2
"42",0.908,9225,"N",0.891375257661469,36.56,2
"43",0.896,9449,"N",0.892531443246101,37.456,2
"44",0.876,9668,"N",0.888398582434576,38.332,2
"45",0.888,9890,"N",0.888298936825932,39.22,2
"46",0.896,10114,"N",0.890224202619449,40.116,2
"47",0.9,10339,"N",0.892668151964587,41.016,2
"48",0.88,10559,"N",0.88950111397344,41.896,2
"49",0.876,10778,"N",0.88612583548008,42.772,2
"50",0.904,11004,"N",0.89059437661006,43.676,2
"51",0.892,11227,"N",0.890945782457545,44.568,2
"52",0.9,11452,"N",0.893209336843159,45.468,2
"53",0.892,11675,"N",0.892907002632369,46.36,2
"54",0.884,11896,"N",0.890680251974277,47.244,2
"55",0.888,12118,"N",0.890010188980707,48.132,2
"56",0.88,12338,"N",0.887507641735531,49.012,2
"57",0.844,12549,"N",0.876630731301648,49.856,2
"58",0.852,12762,"N",0.870473048476236,50.708,2
"59",0.86,12977,"N",0.867854786357177,51.568,2
"60",0.864,13193,"N",0.866891089767883,52.432,2
"61",0.884,13414,"N",0.871168317325912,53.316,2
"62",0.84,13624,"N",0.863376237994434,54.156,2
"63",0.852,13837,"N",0.860532178495825,55.008,2
"64",0.876,14056,"N",0.864399133871869,55.884,2
"65",0.868,14273,"N",0.865299350403902,56.752,2
"66",0.876,14492,"N",0.867974512802926,57.628,2
"67",0.868,14709,"N",0.867980884602195,58.496,2
"68",0.856,14923,"N",0.864985663451646,59.352,2
"69",0.892,15146,"N",0.871739247588734,60.244,2
"70",0.876,15365,"N",0.872804435691551,61.12,2
"71",0.868,15582,"N",0.871603326768663,61.988,2
"72",0.888,15804,"N",0.875702495076497,62.876,2
"73",0.86,16019,"N",0.871776871307373,63.736,2
"74",0.896,16243,"N",0.87783265348053,64.632,2
"75",0.88,16463,"N",0.878374490110397,65.512,2
"76",0.852,16676,"N",0.871780867582798,66.364,2
"77",0.552,16814,"N",0.791835650687098,66.916,3
"78",1.196,17113,"N",0.892876738015324,68.112,1
"79",0.928,17345,"N",0.901657553511493,69.04,2
"80",0.876,17564,"N",0.89524316513362,69.916,2
"81",0.836,17773,"N",0.880432373850215,70.752,2
"82",0.86,17988,"N",0.875324280387661,71.612,2
"83",0.884,18209,"N",0.877493210290746,72.496,2
"84",0.86,18424,"N",0.873119907718059,73.356,2
"85",0.864,18640,"N",0.870839930788544,74.22,2
"86",0.852,18853,"N",0.866129948091408,75.072,2
"87",0.864,19069,"N",0.865597461068556,75.936,2
"88",0.888,19291,"N",0.871198095801417,76.824,2
"89",0.88,19511,"N",0.873398571851063,77.704,2
"90",0.868,19728,"N",0.872048928888297,78.572,2
"91",0.868,19945,"N",0.871036696666223,79.44,2
"92",0.876,20164,"N",0.872277522499667,80.316,2
"93",0.9,20389,"N",0.87920814187475,81.216,2
"94",0.86,20604,"N",0.874406106406063,82.076,2
"95",0.868,20821,"N",0.872804579804547,82.944,2
"96",0.888,21043,"N",0.87660343485341,83.832,2
"97",0.884,21264,"N",0.878452576140058,84.716,2
"98",0.88,21484,"N",0.878839432105043,85.596,2
"99",0.884,21705,"N",0.880129574078782,86.48,2
"100",0.864,21921,"N",0.876097180559087,87.344,2
"101",0.896,22145,"N",0.881072885419315,88.24,2
"102",0.884,22366,"N",0.881804664064486,89.124,2
"103",0.872,22584,"N",0.879353498048365,89.996,2
"104",0.876,22803,"N",0.878515123536273,90.872,2
"105",0.856,23017,"N",0.872886342652205,91.728,2
"106",0.896,23241,"N",0.878664756989154,92.624,2
"107",0.88,23461,"N",0.878998567741865,93.504,2
"108",0.852,23674,"N",0.872248925806399,94.356,2
"109",0.872,23892,"N",0.872186694354799,95.228,2
"110",0.88,24112,"N",0.874140020766099,96.108,2
"111",0.884,24333,"N",0.876605015574574,96.992,2
"112",0.888,24555,"N",0.879453761680931,97.88,2
"113",0.852,24768,"N",0.872590321260698,98.732,2
"114",0.868,24985,"N",0.871442740945524,99.6,2
"115",0.892,25208,"N",0.876582055709143,100.492,2
"116",0.872,25426,"N",0.875436541781857,101.364,2
"117",0.88,25646,"N",0.876577406336393,102.244,2
"118",0.86,25861,"N",0.872433054752294,103.104,2
"119",0.868,26078,"N",0.871324791064221,103.972,2
"120",0.9,26303,"N",0.878493593298166,104.872,2
"121",0.884,26524,"N",0.879870194973624,105.756,2
"122",0.868,26741,"N",0.876902646230218,106.624,2
"123",0.884,26962,"N",0.878676984672664,107.508,2
"124",0.864,27178,"N",0.875007738504498,108.372,2
"125",0.896,27402,"N",0.880255803878373,109.268,2
"126",0.92,27632,"N",0.89019185290878,110.188,2
"127",0.86,27847,"N",0.882643889681585,111.048,2
"128",0.884,28068,"N",0.882982917261189,111.932,2
"129",0.904,28294,"N",0.888237187945891,112.836,2
