"","RR","samp","afib","rmean","rsec","trans"
"1",1.036,466,"N",1.036,1.036,3
"2",1.032,724,"N",1.035,2.068,3
"3",1.04,984,"N",1.03625,3.108,3
"4",1.036,1243,"N",1.0361875,4.144,3
"5",1.036,1502,"N",1.036140625,5.18,3
"6",1.04,1762,"N",1.03710546875,6.22,3
"7",1.044,2023,"N",1.0388291015625,7.264,3
"8",1.04,2283,"N",1.03912182617188,8.304,3
"9",1.036,2542,"N",1.03834136962891,9.34,3
"10",1.044,2803,"N",1.03975602722168,10.384,3
"11",1.04,3063,"N",1.03981702041626,11.424,3
"12",1.044,3324,"N",1.04086276531219,12.468,3
"13",1.04,3584,"N",1.04064707398415,13.508,3
"14",1.052,3847,"N",1.04348530548811,14.56,3
"15",1.052,4110,"N",1.04561397911608,15.612,3
"16",1.048,4372,"N",1.04621048433706,16.66,3
"17",1.06,4637,"N",1.0496578632528,17.72,3
"18",1.048,4899,"N",1.0492433974396,18.768,3
"19",1.064,5165,"N",1.0529325480797,19.832,3
"20",1.036,5424,"N",1.04869941105977,20.868,3
"21",1.056,5688,"N",1.05052455829483,21.924,3
"22",1.048,5950,"N",1.04989341872112,22.972,3
"23",1.06,6215,"N",1.05242006404084,24.032,3
"24",1.056,6479,"N",1.05331504803063,25.088,3
"25",1.048,6741,"N",1.05198628602297,26.136,3
"26",1.076,7010,"N",1.05798971451723,27.212,3
"27",1.076,7279,"N",1.06249228588792,28.288,3
"28",1.06,7544,"N",1.06186921441594,29.348,3
"29",1.06,7809,"N",1.06140191081196,30.408,3
"30",1.068,8076,"N",1.06305143310897,31.476,3
"31",1.064,8342,"N",1.06328857483173,32.54,3
"32",1.06,8607,"N",1.06246643112379,33.6,3
"33",1.064,8873,"N",1.06284982334285,34.664,3
"34",1.072,9141,"N",1.06513736750713,35.736,3
"35",1.064,9407,"N",1.06485302563035,36.8,3
"36",1.056,9671,"N",1.06263976922276,37.856,3
"37",1.048,9933,"N",1.05897982691707,38.904,3
"38",1.056,10197,"N",1.0582348701878,39.96,3
"39",1.036,10456,"N",1.05267615264085,40.996,3
"40",1.06,10721,"N",1.05450711448064,42.056,3
"41",1.048,10983,"N",1.05288033586048,43.104,3
"42",1.056,11247,"N",1.05366025189536,44.16,3
"43",1.048,11509,"N",1.05224518892152,45.208,3
"44",1.044,11770,"N",1.05018389169114,46.252,3
"45",1.06,12035,"N",1.05263791876835,47.312,3
"46",1.056,12299,"N",1.05347843907627,48.368,3
"47",1.044,12560,"N",1.0511088293072,49.412,3
"48",1.052,12823,"N",1.0513316219804,50.464,3
"49",1.06,13088,"N",1.0534987164853,51.524,3
"50",1.052,13351,"N",1.05312403736397,52.576,3
"51",1.048,13613,"N",1.05184302802298,53.624,3
"52",1.048,13875,"N",1.05088227101724,54.672,3
"53",1.048,14137,"N",1.05016170326293,55.72,3
"54",1.044,14398,"N",1.0486212774472,56.764,3
"55",0.94,14633,"N",1.0214659580854,57.704,3
"56",1.128,14915,"N",1.04809946856405,58.832,3
"57",1.056,15179,"N",1.05007460142304,59.888,3
"58",1.028,15436,"N",1.04455595106728,60.916,3
"59",0.756,15625,"N",0.972416963300457,61.672,2
"60",1.316,15954,"N",1.05831272247534,62.988,1
"61",1.052,16217,"N",1.05673454185651,64.04,3
"62",1.024,16473,"N",1.04855090639238,65.064,3
"63",1.048,16735,"N",1.04841317979429,66.112,3
"64",1.036,16994,"N",1.04530988484571,67.148,3
"65",1.044,17255,"N",1.04498241363429,68.192,3
"66",1.028,17512,"N",1.04073681022571,69.22,3
"67",1.04,17772,"N",1.04055260766929,70.26,3
"68",1.048,18034,"N",1.04241445575196,71.308,3
"69",1.044,18295,"N",1.04281084181397,72.352,3
"70",1.056,18559,"N",1.04610813136048,73.408,3
"71",1.036,18818,"N",1.04358109852036,74.444,3
"72",1.06,19083,"N",1.04768582389027,75.504,3
"73",1.06,19348,"N",1.0507643679177,76.564,3
"74",1.052,19611,"N",1.05107327593828,77.616,3
"75",1.068,19878,"N",1.05530495695371,78.684,3
"76",1.068,20145,"N",1.05847871771528,79.752,3
"77",1.072,20413,"N",1.06185903828646,80.824,3
"78",1.056,20677,"N",1.06039427871485,81.88,3
"79",1.06,20942,"N",1.06029570903613,82.94,3
"80",1.064,21208,"N",1.0612217817771,84.004,3
"81",1.068,21475,"N",1.06291633633283,85.072,3
"82",1.072,21743,"N",1.06518725224962,86.144,3
"83",1.068,22010,"N",1.06589043918721,87.212,3
"84",1.068,22277,"N",1.06641782939041,88.28,3
"85",1.064,22543,"N",1.06581337204281,89.344,3
"86",1.08,22813,"N",1.06936002903211,90.424,3
"87",1.076,23082,"N",1.07102002177408,91.5,3
"88",1.068,23349,"N",1.07026501633056,92.568,3
"89",1.06,23614,"N",1.06769876224792,93.628,3
"90",1.06,23879,"N",1.06577407168594,94.688,3
"91",1.052,24142,"N",1.06233055376445,95.74,3
"92",1.092,24415,"N",1.06974791532334,96.832,3
"93",1.052,24678,"N",1.06531093649251,97.884,3
"94",1.056,24942,"N",1.06298320236938,98.94,3
"95",1.056,25206,"N",1.06123740177703,99.996,3
"96",1.068,25473,"N",1.06292805133278,101.064,3
"97",1.06,25738,"N",1.06219603849958,102.124,3
"98",1.06,26003,"N",1.06164702887469,103.184,3
"99",1.056,26267,"N",1.06023527165601,104.24,3
"100",1.068,26534,"N",1.06217645374201,105.308,3
"101",1.064,26800,"N",1.06263234030651,106.372,3
"102",1.068,27067,"N",1.06397425522988,107.44,3
"103",1.084,27338,"N",1.06898069142241,108.524,3
"104",1.064,27604,"N",1.06773551856681,109.588,3
"105",0.692,27777,"N",0.973801638925106,110.28,2
"106",1.452,28140,"N",1.09335122919383,111.732,1
"107",1.072,28408,"N",1.08801342189537,112.804,3
"108",1.08,28678,"N",1.08601006642153,113.884,3
"109",1.052,28941,"N",1.07750754981615,114.936,3
"110",1.048,29203,"N",1.07013066236211,115.984,3
"111",1.052,29466,"N",1.06559799677158,117.036,3
"112",1.04,29726,"N",1.05919849757869,118.076,3
"113",1.068,29993,"N",1.06139887318402,119.144,3
"114",1.048,30255,"N",1.05804915488801,120.192,3
"115",1.068,30522,"N",1.06053686616601,121.26,3
"116",1.064,30788,"N",1.06140264962451,122.324,3
"117",1.06,31053,"N",1.06105198721838,123.384,3
"118",1.072,31321,"N",1.06378899041378,124.456,3
"119",1.04,31581,"N",1.05784174281034,125.496,3
"120",1.072,31849,"N",1.06138130710775,126.568,3
"121",1.068,32116,"N",1.06303598033082,127.636,3
"122",1.072,32384,"N",1.06527698524811,128.708,3
"123",1.064,32650,"N",1.06495773893608,129.772,3
"124",1.056,32914,"N",1.06271830420206,130.828,3
"125",1.06,33179,"N",1.06203872815155,131.888,3
"126",1.064,33445,"N",1.06252904611366,132.952,3
"127",1.064,33711,"N",1.06289678458525,134.016,3
"128",1.056,33975,"N",1.06117258843893,135.072,3
"129",1.068,34242,"N",1.0628794413292,136.14,3
"130",1.068,34509,"N",1.0641595809969,137.208,3
"131",1.064,34775,"N",1.06411968574768,138.272,3
"132",1.064,35041,"N",1.06408976431076,139.336,3
"133",1.08,35311,"N",1.06806732323307,140.416,3
"134",1.068,35578,"N",1.0680504924248,141.484,3
"135",1.064,35844,"N",1.0670378693186,142.548,3
"136",1.076,36113,"N",1.06927840198895,143.624,3
"137",1.08,36383,"N",1.07195880149171,144.704,3
"138",1.076,36652,"N",1.07296910111878,145.78,3
"139",1.064,36918,"N",1.07072682583909,146.844,3
"140",1.076,37187,"N",1.07204511937932,147.92,3
"141",1.076,37456,"N",1.07303383953449,148.996,3
"142",1.092,37729,"N",1.07777537965087,150.088,3
"143",1.076,37998,"N",1.07733153473815,151.164,3
