"","RR","samp","afib","rmean","rsec","trans"
"1",0.588,221,"B",0.588,0.588,2
"2",0.552,359,"B",0.579,1.14,2
"3",0.476,478,"B",0.55325,1.616,2
"4",0.492,601,"B",0.5379375,2.108,2
"5",0.532,734,"B",0.536453125,2.64,2
"6",0.516,863,"B",0.53133984375,3.156,2
"7",0.776,1057,"B",0.5925048828125,3.932,1
"8",0.584,1203,"B",0.590378662109375,4.516,2
"9",0.568,1345,"B",0.584783996582031,5.084,2
"10",0.716,1524,"B",0.617587997436523,5.8,1
"11",1.036,1783,"B",0.722190998077393,6.836,1
"12",0.604,1934,"B",0.692643248558044,7.44,2
"13",0.82,2139,"B",0.724482436418533,8.26,2
"14",0.52,2269,"B",0.6733618273139,8.78,3
"15",0.904,2495,"B",0.731021370485425,9.684,1
"16",0.648,2657,"B",0.710266027864069,10.332,2
"17",0.632,2815,"B",0.690699520898052,10.964,2
"18",0.84,3025,"B",0.728024640673539,11.804,1
"19",0.576,3169,"B",0.690018480505154,12.38,3
"20",0.752,3357,"B",0.705513860378866,13.132,2
"21",0.54,3492,"B",0.664135395284149,13.672,3
"22",0.544,3628,"B",0.634101546463112,14.216,2
"23",0.724,3809,"B",0.656576159847334,14.94,2
"24",1.056,4073,"B",0.7564321198855,15.996,1
"25",0.868,4290,"B",0.784324089914125,16.864,2
"26",0.732,4473,"B",0.771243067435594,17.596,2
"27",0.66,4638,"B",0.743432300576695,18.256,2
"28",0.704,4814,"B",0.733574225432521,18.96,2
"29",0.672,4982,"B",0.718180669074391,19.632,2
"30",0.66,5147,"B",0.703635501805793,20.292,2
"31",0.736,5331,"B",0.711726626354345,21.028,2
"32",0.512,5459,"B",0.661794969765759,21.54,3
"33",0.716,5638,"B",0.675346227324319,22.256,2
"34",1,5888,"B",0.756509670493239,23.256,1
"35",1.06,6153,"B",0.83238225286993,24.316,1
"36",0.988,6400,"B",0.871286689652447,25.304,2
"37",0.884,6621,"B",0.874465017239335,26.188,2
"38",0.904,6847,"B",0.881848762929502,27.092,2
"39",0.588,6994,"B",0.808386572197126,27.68,3
"40",0.58,7139,"B",0.751289929147845,28.26,3
"41",0.956,7378,"B",0.802467446860883,29.216,1
"42",0.736,7562,"B",0.785850585145663,29.952,2
"43",0.556,7701,"B",0.728387938859247,30.508,3
"44",0.916,7930,"B",0.775290954144435,31.424,1
"45",0.596,8079,"B",0.730468215608326,32.02,3
"46",0.528,8211,"B",0.679851161706245,32.548,3
"47",0.672,8379,"B",0.677888371279684,33.22,2
"48",0.724,8560,"B",0.689416278459763,33.944,2
"49",0.924,8791,"B",0.748062208844822,34.868,1
"50",0.676,8960,"B",0.730046656633617,35.544,2
"51",0.692,9133,"B",0.720534992475212,36.236,2
"52",0.684,9304,"B",0.711401244356409,36.92,2
"53",1.212,9607,"B",0.836550933267307,38.132,1
"54",1.212,9910,"B",0.93041319995048,39.344,1
"55",0.844,10121,"B",0.90880989996286,40.188,2
"56",1.092,10394,"B",0.954607424972145,41.28,2
"57",0.58,10539,"B",0.860955568729109,41.86,3
"58",0.536,10673,"B",0.779716676546832,42.396,3
"59",0.552,10811,"B",0.722787507410124,42.948,3
"60",0.912,11039,"B",0.770090630557593,43.86,1
"61",0.872,11257,"B",0.795567972918195,44.732,2
"62",0.728,11439,"B",0.778675979688646,45.46,2
"63",0.776,11633,"B",0.778006984766485,46.236,2
"64",0.748,11820,"B",0.770505238574863,46.984,2
"65",0.58,11965,"B",0.722878928931148,47.564,3
"66",0.68,12135,"B",0.712159196698361,48.244,2
"67",0.556,12274,"B",0.673119397523771,48.8,3
"68",0.712,12452,"B",0.682839548142828,49.512,2
"69",1.016,12706,"B",0.766129661107121,50.528,1
"70",0.572,12849,"B",0.717597245830341,51.1,3
"71",0.74,13034,"B",0.723197934372756,51.84,2
"72",0.896,13258,"B",0.766398450779567,52.736,1
"73",0.812,13461,"B",0.777798838084675,53.548,2
"74",0.68,13631,"B",0.753349128563506,54.228,2
"75",0.584,13777,"B",0.71101184642263,54.812,3
"76",0.912,14005,"B",0.761258884816972,55.724,1
"77",0.836,14214,"B",0.779944163612729,56.56,2
"78",0.58,14359,"B",0.729958122709547,57.14,3
"79",0.72,14539,"B",0.72746859203216,57.86,2
"80",0.676,14708,"B",0.71460144402412,58.536,2
"81",0.536,14842,"B",0.66995108301809,59.072,3
"82",0.572,14985,"B",0.645463312263568,59.644,2
"83",0.82,15190,"B",0.689097484197676,60.464,1
"84",0.692,15363,"B",0.689823113148257,61.156,2
"85",0.608,15515,"B",0.669367334861193,61.764,2
"86",0.992,15763,"B",0.750025501145895,62.756,1
"87",1.052,16026,"B",0.825519125859421,63.808,1
"88",0.82,16231,"B",0.824139344394566,64.628,2
"89",0.728,16413,"B",0.800104508295924,65.356,2
"90",0.764,16604,"B",0.791078381221943,66.12,2
"91",0.54,16739,"B",0.728308785916457,66.66,3
"92",0.528,16871,"B",0.678231589437343,67.188,3
"93",0.888,17093,"B",0.730673692078007,68.076,1
"94",0.764,17284,"B",0.739005269058505,68.84,2
"95",0.676,17453,"B",0.723253951793879,69.516,2
"96",0.556,17592,"B",0.681440463845409,70.072,3
"97",0.528,17724,"B",0.643080347884057,70.6,3
"98",1.544,18110,"B",0.868310260913043,72.144,1
"99",0.64,18270,"B",0.811232695684782,72.784,3
"100",0.556,18409,"B",0.747424521763587,73.34,3
"101",0.816,18613,"B",0.76456839132269,74.156,2
"102",0.588,18760,"B",0.720426293492017,74.744,3
"103",0.52,18890,"B",0.670319720119013,75.264,3
"104",0.548,19027,"B",0.63973979008926,75.812,2
"105",0.776,19221,"B",0.673804842566945,76.588,1
"106",0.724,19402,"B",0.686353631925209,77.312,2
"107",0.572,19545,"B",0.657765223943907,77.884,2
"108",0.78,19740,"B",0.68832391795793,78.664,2
"109",0.916,19969,"B",0.745242938468447,79.58,1
"110",0.596,20118,"B",0.707932203851336,80.176,3
"111",0.728,20300,"B",0.712949152888502,80.904,2
"112",0.6,20450,"B",0.684711864666376,81.504,2
"113",0.868,20667,"B",0.730533898499782,82.372,1
"114",1.196,20966,"B",0.846900423874837,83.568,1
"115",0.824,21172,"B",0.841175317906127,84.392,2
"116",0.664,21338,"B",0.796881488429596,85.056,3
"117",0.548,21475,"B",0.734661116322197,85.604,3
"118",0.744,21661,"B",0.736995837241648,86.348,2
"119",0.764,21852,"B",0.743746877931236,87.112,2
"120",0.776,22046,"B",0.751810158448427,87.888,2
"121",0.604,22197,"B",0.71485761883632,88.492,3
"122",0.548,22334,"B",0.67314321412724,89.04,3
"123",0.508,22461,"B",0.63185741059543,89.548,3
"124",0.64,22621,"B",0.633893057946572,90.188,2
"125",0.516,22750,"B",0.604419793459929,90.704,2
"126",0.904,22976,"B",0.679314845094947,91.608,1
"127",0.832,23184,"B",0.71748613382121,92.44,1
"128",0.832,23392,"B",0.746114600365908,93.272,2
"129",0.796,23591,"B",0.758585950274431,94.068,2
"130",0.644,23752,"B",0.729939462705823,94.712,2
"131",1.492,24125,"B",0.920454597029367,96.204,1
"132",0.612,24278,"B",0.843340947772026,96.816,3
"133",0.684,24449,"B",0.803505710829019,97.5,2
"134",0.772,24642,"B",0.795629283121764,98.272,2
"135",0.552,24780,"B",0.734721962341323,98.824,3
"136",0.776,24974,"B",0.745041471755993,99.6,2
"137",0.564,25115,"B",0.699781103816994,100.164,3
"138",0.524,25246,"B",0.655835827862746,100.688,3
"139",0.988,25493,"B",0.738876870897059,101.676,1
"140",0.516,25622,"B",0.683157653172795,102.192,3
"141",0.832,25830,"B",0.720368239879596,103.024,1
"142",0.732,26013,"B",0.723276179909697,103.756,2
"143",0.808,26215,"B",0.744457134932273,104.564,2
"144",0.7,26390,"B",0.733342851199204,105.264,2
"145",0.756,26579,"B",0.739007138399403,106.02,2
"146",0.684,26750,"B",0.725255353799553,106.704,2
"147",0.816,26954,"B",0.747941515349664,107.52,2
"148",0.82,27159,"B",0.765956136512248,108.34,2
"149",0.808,27361,"B",0.776467102384186,109.148,2
"150",0.68,27531,"B",0.75235032678814,109.828,2
"151",0.716,27710,"B",0.743262745091105,110.544,2
"152",0.888,27932,"B",0.779447058818329,111.432,2
"153",0.828,28139,"B",0.791585294113746,112.26,2
"154",0.616,28293,"B",0.74768897058531,112.876,3
"155",0.96,28533,"B",0.800766727938982,113.836,1
