1.2,300.0,N
0.812,503.0,N
0.84,713.0,N
0.824,919.0,N
0.792,1117.0,N
0.82,1322.0,N
0.832,1530.0,N
0.816,1734.0,N
0.82,1939.0,N
0.812,2142.0,N
0.816,2346.0,N
0.828,2553.0,N
0.82,2758.0,N
0.792,2956.0,N
0.792,3154.0,N
0.788,3351.0,N
0.808,3553.0,N
0.804,3754.0,N
0.848,3966.0,N
0.8,4166.0,N
0.8,4366.0,N
0.808,4568.0,N
0.812,4771.0,N
0.808,4973.0,N
0.78,5168.0,N
0.8,5368.0,N
0.82,5573.0,N
0.804,5774.0,N
0.82,5979.0,N
0.8,6179.0,N
0.796,6378.0,N
0.832,6586.0,N
0.82,6791.0,N
0.804,6992.0,N
0.804,7193.0,N
0.808,7395.0,N
0.824,7601.0,N
0.816,7805.0,N
0.812,8008.0,N
0.808,8210.0,N
0.812,8413.0,N
0.812,8616.0,N
0.816,8820.0,N
0.828,9027.0,N
0.812,9230.0,N
0.82,9435.0,N
0.824,9641.0,N
0.824,9847.0,N
0.82,10052.0,N
0.804,10253.0,N
0.8,10453.0,N
0.836,10662.0,N
0.828,10869.0,N
0.808,11071.0,N
0.808,11273.0,N
0.804,11474.0,B
0.836,11683.0,B
0.84,11893.0,B
0.808,12095.0,B
0.788,12292.0,B
0.816,12496.0,B
0.84,12706.0,B
0.84,12916.0,B
0.828,13123.0,B
0.808,13325.0,B
0.82,13530.0,B
0.832,13738.0,B
0.82,13943.0,B
0.788,14140.0,B
0.796,14339.0,B
0.796,14538.0,B
0.82,14743.0,B
0.82,14948.0,B
0.812,15151.0,B
0.816,15355.0,B
0.816,15559.0,B
0.84,15769.0,B
0.836,15978.0,B
0.8,16178.0,B
0.808,16380.0,B
0.832,16588.0,B
0.824,16794.0,B
0.828,17001.0,B
0.82,17206.0,B
0.796,17405.0,B
0.812,17608.0,B
0.812,17811.0,B
0.804,18012.0,B
0.8,18212.0,B
0.812,18415.0,B
0.828,18622.0,B
0.844,18833.0,B
0.828,19040.0,B
0.828,19247.0,B
0.836,19456.0,B
0.84,19666.0,B
0.844,19877.0,B
0.836,20086.0,B
0.82,20291.0,B
0.812,20494.0,B
0.832,20702.0,B
0.82,20907.0,B
0.824,21113.0,B
0.816,21317.0,B
0.808,21519.0,B
0.832,21727.0,B
0.844,21938.0,B
0.828,22145.0,B
0.828,22352.0,B
0.828,22559.0,B
0.824,22765.0,B
0.84,22975.0,B
0.82,23180.0,B
0.8,23380.0,B
0.804,23581.0,B
0.808,23783.0,B
0.824,23989.0,B
0.82,24194.0,B
0.796,24393.0,B
0.804,24594.0,B
0.824,24800.0,B
0.808,25002.0,B
0.768,25194.0,B
0.784,25390.0,B
0.8,25590.0,B
0.824,25796.0,B
0.832,26004.0,B
0.796,26203.0,B
0.808,26405.0,B
0.82,26610.0,B
0.828,26817.0,B
0.836,27026.0,B
0.82,27231.0,B
0.8,27431.0,B
0.816,27635.0,B
0.844,27846.0,B
0.844,28057.0,B
0.824,28263.0,B
0.82,28468.0,B
0.828,28675.0,B
0.844,28886.0,B
0.832,29094.0,B
0.808,29296.0,B
0.816,29500.0,B
0.8,29700.0,B
0.816,29904.0,B
0.828,30111.0,B
0.804,30312.0,B
0.8,30512.0,B
0.828,30719.0,B
0.828,30926.0,B
0.848,31138.0,B
0.82,31343.0,B
0.812,31546.0,B
0.832,31754.0,B
0.844,31965.0,B
0.836,32174.0,B
0.808,32376.0,B
0.796,32575.0,B
0.816,32779.0,B
0.848,32991.0,B
0.804,33192.0,B
0.804,33393.0,B
0.824,33599.0,B
0.812,33802.0,B
0.852,34015.0,B
0.824,34221.0,B
0.808,34423.0,B
0.824,34629.0,B
0.836,34838.0,B
0.84,35048.0,B
0.832,35256.0,B
0.796,35455.0,B
0.816,35659.0,B
0.832,35867.0,B
0.844,36078.0,B
0.824,36284.0,B
0.828,36491.0,B
0.808,36693.0,B
0.844,36904.0,B
0.84,37114.0,B
0.828,37321.0,B
0.82,37526.0,B
0.836,37735.0,B
0.832,37943.0,B
0.86,38158.0,B
0.824,38364.0,B
0.792,38562.0,B
0.82,38767.0,B
0.82,38972.0,B
0.836,39181.0,B
0.828,39388.0,B
0.796,39587.0,B
0.808,39789.0,B
0.844,40000.0,B
0.836,40209.0,B
0.824,40415.0,B
0.82,40620.0,B
0.824,40826.0,B
0.844,41037.0,B
0.84,41247.0,B
0.828,41454.0,B
0.832,41662.0,B
0.848,41874.0,B
0.848,42086.0,B
0.848,42298.0,B
0.828,42505.0,B
0.828,42712.0,B
0.852,42925.0,B
0.86,43140.0,B
0.824,43346.0,B
0.836,43555.0,B
0.812,43758.0,B
0.836,43967.0,B
0.84,44177.0,B
0.832,44385.0,B
0.836,44594.0,B
0.836,44803.0,B
0.848,45015.0,B
0.86,45230.0,B
0.824,45436.0,B
0.832,45644.0,B
0.844,45855.0,B
0.84,46065.0,B
0.844,46276.0,B
0.848,46488.0,B
0.82,46693.0,B
0.86,46908.0,B
0.872,47126.0,B
0.836,47335.0,B
0.848,47547.0,B
0.836,47756.0,B
0.844,47967.0,B
0.872,48185.0,B
0.848,48397.0,B
0.812,48600.0,B
0.852,48813.0,B
0.848,49025.0,B
0.852,49238.0,B
0.848,49450.0,B
0.812,49653.0,B
0.844,49864.0,B
0.848,50076.0,B
0.852,50289.0,B
0.836,50498.0,B
0.816,50702.0,B
0.828,50909.0,B
0.856,51123.0,B
0.848,51335.0,B
0.828,51542.0,B
0.82,51747.0,B
0.832,51955.0,B
0.852,52168.0,B
0.836,52377.0,B
0.832,52585.0,B
0.824,52791.0,B
0.82,52996.0,B
0.852,53209.0,B
0.844,53420.0,B
0.812,53623.0,B
0.824,53829.0,B
0.852,54042.0,B
0.848,54254.0,B
0.828,54461.0,B
0.844,54672.0,B
0.844,54883.0,B
0.856,55097.0,B
0.864,55313.0,B
0.836,55522.0,B
0.82,55727.0,B
0.84,55937.0,B
0.844,56148.0,B
0.848,56360.0,B
0.828,56567.0,B
0.816,56771.0,B
0.852,56984.0,B
0.84,57194.0,B
0.848,57406.0,B
0.844,57617.0,B
0.836,57826.0,B
0.856,58040.0,B
0.852,58253.0,B
0.856,58467.0,B
0.852,58680.0,B
0.844,58891.0,B
0.852,59104.0,B
0.856,59318.0,B
0.852,59531.0,B
0.832,59739.0,B
0.86,59954.0,B
0.864,60170.0,B
0.86,60385.0,B
0.86,60600.0,B
0.836,60809.0,B
0.868,61026.0,B
0.864,61242.0,B
0.84,61452.0,B
0.832,61660.0,B
0.844,61871.0,B
0.848,62083.0,B
0.876,62302.0,B
0.844,62513.0,B
0.844,62724.0,B
0.852,62937.0,B
0.86,63152.0,B
0.872,63370.0,B
0.848,63582.0,B
0.82,63787.0,B
0.856,64001.0,B
0.868,64218.0,B
0.604,64369.0,B
1.096,64643.0,B
0.868,64860.0,B
0.856,65074.0,B
0.848,65286.0,B
0.832,65494.0,B
0.844,65705.0,B
0.828,65912.0,B
0.844,66123.0,B
0.864,66339.0,B
0.848,66551.0,B
0.832,66759.0,B
0.836,66968.0,B
0.84,67178.0,B
0.832,67386.0,B
0.86,67601.0,B
0.816,67805.0,B
0.844,68016.0,B
0.844,68227.0,B
0.856,68441.0,B
0.848,68653.0,B
0.828,68860.0,B
0.828,69067.0,B
0.86,69282.0,B
0.844,69493.0,B
0.836,69702.0,B
0.82,69907.0,B
0.832,70115.0,B
0.852,70328.0,B
0.844,70539.0,B
0.832,70747.0,B
0.832,70955.0,B
0.832,71163.0,B
0.852,71376.0,B
0.84,71586.0,B
0.836,71795.0,B
0.824,72001.0,B
0.852,72214.0,B
0.848,72426.0,B
0.848,72638.0,B
0.836,72847.0,B
0.82,73052.0,B
0.856,73266.0,B
0.848,73478.0,B
0.82,73683.0,B
0.824,73889.0,B
0.832,74097.0,B
0.84,74307.0,B
0.856,74521.0,B
0.824,74727.0,B
0.824,74933.0,B
0.836,75142.0,B
0.84,75352.0,B
0.848,75564.0,B
0.82,75769.0,B
0.82,75974.0,B
0.836,76183.0,B
0.856,76397.0,B
0.848,76609.0,B
0.84,76819.0,B
0.824,77025.0,B
0.816,77229.0,B
0.872,77447.0,B
0.844,77658.0,B
0.824,77864.0,B
0.84,78074.0,B
0.836,78283.0,B
0.84,78493.0,B
0.852,78706.0,B
0.816,78910.0,B
