"","RR","samp","afib","rmean","rsec","trans"
"1",0.636,198,"N",0.636,0.636,2
"2",0.636,357,"N",0.636,1.272,2
"3",0.62,512,"N",0.632,1.892,2
"4",0.604,663,"N",0.625,2.496,2
"5",0.596,812,"N",0.61775,3.092,2
"6",0.604,963,"N",0.6143125,3.696,2
"7",0.624,1119,"N",0.616734375,4.32,2
"8",0.632,1277,"N",0.62055078125,4.952,2
"9",0.628,1434,"N",0.6224130859375,5.58,2
"10",0.608,1586,"N",0.618809814453125,6.188,2
"11",0.6,1736,"N",0.614107360839844,6.788,2
"12",0.596,1885,"N",0.609580520629883,7.384,2
"13",0.608,2037,"N",0.609185390472412,7.992,2
"14",0.628,2194,"N",0.613889042854309,8.62,2
"15",0.628,2351,"N",0.617416782140732,9.248,2
"16",0.632,2509,"N",0.621062586605549,9.88,2
"17",0.62,2664,"N",0.620796939954162,10.5,2
"18",0.612,2817,"N",0.618597704965621,11.112,2
"19",0.608,2969,"N",0.615948278724216,11.72,2
"20",0.624,3125,"N",0.617961209043162,12.344,2
"21",0.64,3285,"N",0.623470906782371,12.984,2
"22",0.64,3445,"N",0.627603180086779,13.624,2
"23",0.616,3599,"N",0.624702385065084,14.24,2
"24",0.604,3750,"N",0.619526788798813,14.844,2
"25",0.608,3902,"N",0.61664509159911,15.452,2
"26",0.616,4056,"N",0.616483818699332,16.068,2
"27",0.628,4213,"N",0.619362864024499,16.696,2
"28",0.632,4371,"N",0.622522148018375,17.328,2
"29",0.62,4526,"N",0.621891611013781,17.948,2
"30",0.604,4677,"N",0.617418708260336,18.552,2
"31",0.592,4825,"N",0.611064031195252,19.144,2
"32",0.596,4974,"N",0.607298023396439,19.74,2
"33",0.616,5128,"N",0.609473517547329,20.356,2
"34",0.624,5284,"N",0.613105138160497,20.98,2
"35",0.628,5441,"N",0.616828853620373,21.608,2
"36",0.612,5594,"N",0.61562164021528,22.22,2
"37",0.6,5744,"N",0.61171623016146,22.82,2
"38",0.592,5892,"N",0.606787172621095,23.412,2
"39",0.604,6043,"N",0.606090379465821,24.016,2
"40",0.616,6197,"N",0.608567784599366,24.632,2
"41",0.632,6355,"N",0.614425838449524,25.264,2
"42",0.628,6512,"N",0.617819378837143,25.892,2
"43",0.628,6669,"N",0.620364534127858,26.52,2
"44",0.604,6820,"N",0.616273400595893,27.124,2
"45",0.604,6971,"N",0.61320505044692,27.728,2
"46",0.616,7125,"N",0.61390378783519,28.344,2
"47",0.632,7283,"N",0.618427840876392,28.976,2
"48",0.632,7441,"N",0.621820880657294,29.608,2
"49",0.62,7596,"N",0.621365660492971,30.228,2
"50",0.604,7747,"N",0.617024245369728,30.832,2
"51",0.6,7897,"N",0.612768184027296,31.432,2
"52",0.604,8048,"N",0.610576138020472,32.036,2
"53",0.62,8203,"N",0.612932103515354,32.656,2
"54",0.632,8361,"N",0.617699077636516,33.288,2
"55",0.624,8517,"N",0.619274308227387,33.912,2
"56",0.608,8669,"N",0.61645573117054,34.52,2
"57",0.596,8818,"N",0.611341798377905,35.116,2
"58",0.596,8967,"N",0.607506348783429,35.712,2
"59",0.612,9120,"N",0.608629761587572,36.324,2
"60",0.624,9276,"N",0.612472321190679,36.948,2
"61",0.624,9432,"N",0.615354240893009,37.572,2
"62",0.62,9587,"N",0.616515680669757,38.192,2
"63",0.604,9738,"N",0.613386760502318,38.796,2
