"","RR","samp","afib","rmean","rsec","trans"
"1",0.812,503,"N",0.812,0.812,2
"2",0.84,713,"N",0.819,1.652,2
"3",0.824,919,"N",0.82025,2.476,2
"4",0.792,1117,"N",0.8131875,3.268,2
"5",0.82,1322,"N",0.814890625,4.088,2
"6",0.832,1530,"N",0.81916796875,4.92,2
"7",0.816,1734,"N",0.8183759765625,5.736,2
"8",0.82,1939,"N",0.818781982421875,6.556,2
"9",0.812,2142,"N",0.817086486816406,7.368,2
"10",0.816,2346,"N",0.816814865112305,8.184,2
"11",0.828,2553,"N",0.819611148834228,9.012,2
"12",0.82,2758,"N",0.819708361625671,9.832,2
"13",0.792,2956,"N",0.812781271219253,10.624,2
"14",0.792,3154,"N",0.80758595341444,11.416,2
"15",0.788,3351,"N",0.80268946506083,12.204,2
"16",0.808,3553,"N",0.804017098795623,13.012,2
"17",0.804,3754,"N",0.804012824096717,13.816,2
"18",0.848,3966,"N",0.815009618072538,14.664,2
"19",0.8,4166,"N",0.811257213554403,15.464,2
"20",0.8,4366,"N",0.808442910165802,16.264,2
"21",0.808,4568,"N",0.808332182624352,17.072,2
"22",0.812,4771,"N",0.809249136968264,17.884,2
"23",0.808,4973,"N",0.808936852726198,18.692,2
"24",0.78,5168,"N",0.801702639544648,19.472,2
"25",0.8,5368,"N",0.801276979658486,20.272,2
"26",0.82,5573,"N",0.805957734743865,21.092,2
"27",0.804,5774,"N",0.805468301057898,21.896,2
"28",0.82,5979,"N",0.809101225793424,22.716,2
"29",0.8,6179,"N",0.806825919345068,23.516,2
"30",0.796,6378,"N",0.804119439508801,24.312,2
"31",0.832,6586,"N",0.811089579631601,25.144,2
"32",0.82,6791,"N",0.813317184723701,25.964,2
"33",0.804,6992,"N",0.810987888542775,26.768,2
"34",0.804,7193,"N",0.809240916407082,27.572,2
"35",0.808,7395,"N",0.808930687305311,28.38,2
"36",0.824,7601,"N",0.812698015478983,29.204,2
"37",0.816,7805,"N",0.813523511609237,30.02,2
"38",0.812,8008,"N",0.813142633706928,30.832,2
"39",0.808,8210,"N",0.811856975280196,31.64,2
"40",0.812,8413,"N",0.811892731460147,32.452,2
"41",0.812,8616,"N",0.811919548595111,33.264,2
"42",0.816,8820,"N",0.812939661446333,34.08,2
"43",0.828,9027,"N",0.81670474608475,34.908,2
"44",0.812,9230,"N",0.815528559563562,35.72,2
"45",0.82,9435,"N",0.816646419672672,36.54,2
"46",0.824,9641,"N",0.818484814754504,37.364,2
"47",0.824,9847,"N",0.819863611065878,38.188,2
"48",0.82,10052,"N",0.819897708299408,39.008,2
"49",0.804,10253,"N",0.815923281224556,39.812,2
"50",0.8,10453,"N",0.811942460918417,40.612,2
"51",0.836,10662,"N",0.817956845688813,41.448,2
"52",0.828,10869,"N",0.82046763426661,42.276,2
"53",0.808,11071,"N",0.817350725699957,43.084,2
"54",0.808,11273,"N",0.815013044274968,43.892,2
"55",0.804,11474,"N",0.812259783206226,44.696,2
"56",0.836,11683,"N",0.818194837404669,45.532,2
"57",0.84,11893,"N",0.823646128053502,46.372,2
"58",0.808,12095,"N",0.819734596040126,47.18,2
"59",0.788,12292,"N",0.811800947030095,47.968,2
"60",0.816,12496,"N",0.812850710272571,48.784,2
"61",0.84,12706,"N",0.819638032704428,49.624,2
"62",0.84,12916,"N",0.824728524528321,50.464,2
"63",0.828,13123,"N",0.825546393396241,51.292,2
"64",0.808,13325,"N",0.821159795047181,52.1,2
"65",0.82,13530,"N",0.820869846285385,52.92,2
"66",0.832,13738,"N",0.823652384714039,53.752,2
"67",0.82,13943,"N",0.822739288535529,54.572,2
"68",0.788,14140,"N",0.814054466401647,55.36,2
"69",0.796,14339,"N",0.809540849801235,56.156,2
"70",0.796,14538,"N",0.806155637350926,56.952,2
"71",0.82,14743,"N",0.809616728013195,57.772,2
"72",0.82,14948,"N",0.812212546009896,58.592,2
"73",0.812,15151,"N",0.812159409507422,59.404,2
"74",0.816,15355,"N",0.813119557130566,60.22,2
"75",0.816,15559,"N",0.813839667847925,61.036,2
"76",0.84,15769,"N",0.820379750885944,61.876,2
"77",0.836,15978,"N",0.824284813164458,62.712,2
"78",0.8,16178,"N",0.818213609873343,63.512,2
"79",0.808,16380,"N",0.815660207405007,64.32,2
"80",0.832,16588,"N",0.819745155553756,65.152,2
"81",0.824,16794,"N",0.820808866665317,65.976,2
"82",0.828,17001,"N",0.822606649998987,66.804,2
"83",0.82,17206,"N",0.82195498749924,67.624,2
"84",0.796,17405,"N",0.81546624062443,68.42,2
"85",0.812,17608,"N",0.814599680468323,69.232,2
"86",0.812,17811,"N",0.813949760351242,70.044,2
"87",0.804,18012,"N",0.811462320263432,70.848,2
"88",0.8,18212,"N",0.808596740197574,71.648,2
"89",0.812,18415,"N",0.80944755514818,72.46,2
"90",0.828,18622,"N",0.814085666361135,73.288,2
"91",0.844,18833,"N",0.821564249770851,74.132,2
"92",0.828,19040,"N",0.823173187328138,74.96,2
"93",0.828,19247,"N",0.824379890496104,75.788,2
"94",0.836,19456,"N",0.827284917872078,76.624,2
"95",0.84,19666,"N",0.830463688404058,77.464,2
"96",0.844,19877,"N",0.833847766303044,78.308,2
"97",0.836,20086,"N",0.834385824727283,79.144,2
"98",0.82,20291,"N",0.830789368545462,79.964,2
"99",0.812,20494,"N",0.826092026409097,80.776,2
"100",0.832,20702,"N",0.827569019806822,81.608,2
"101",0.82,20907,"N",0.825676764855117,82.428,2
"102",0.824,21113,"N",0.825257573641338,83.252,2
"103",0.816,21317,"N",0.822943180231003,84.068,2
"104",0.808,21519,"N",0.819207385173252,84.876,2
"105",0.832,21727,"N",0.822405538879939,85.708,2
"106",0.844,21938,"N",0.827804154159954,86.552,2
"107",0.828,22145,"N",0.827853115619966,87.38,2
"108",0.828,22352,"N",0.827889836714974,88.208,2
"109",0.828,22559,"N",0.827917377536231,89.036,2
"110",0.824,22765,"N",0.826938033152173,89.86,2
"111",0.84,22975,"N",0.83020352486413,90.7,2
"112",0.82,23180,"N",0.827652643648097,91.52,2
"113",0.8,23380,"N",0.820739482736073,92.32,2
"114",0.804,23581,"N",0.816554612052055,93.124,2
"115",0.808,23783,"N",0.814415959039041,93.932,2
"116",0.824,23989,"N",0.816811969279281,94.756,2
"117",0.82,24194,"N",0.817608976959461,95.576,2
"118",0.796,24393,"N",0.812206732719595,96.372,2
"119",0.804,24594,"N",0.810155049539697,97.176,2
"120",0.824,24800,"N",0.813616287154772,98,2
"121",0.808,25002,"N",0.812212215366079,98.808,2
"122",0.768,25194,"N",0.801159161524559,99.576,2
"123",0.784,25390,"N",0.796869371143419,100.36,2
"124",0.8,25590,"N",0.797652028357565,101.16,2
"125",0.824,25796,"N",0.804239021268173,101.984,2
"126",0.832,26004,"N",0.81117926595113,102.816,2
"127",0.796,26203,"N",0.807384449463348,103.612,2
"128",0.808,26405,"N",0.807538337097511,104.42,2
"129",0.82,26610,"N",0.810653752823133,105.24,2
"130",0.828,26817,"N",0.81499031461735,106.068,2
"131",0.836,27026,"N",0.820242735963012,106.904,2
"132",0.82,27231,"N",0.820182051972259,107.724,2
"133",0.8,27431,"N",0.815136538979194,108.524,2
"134",0.816,27635,"N",0.815352404234396,109.34,2
"135",0.844,27846,"N",0.822514303175797,110.184,2
"136",0.844,28057,"N",0.827885727381848,111.028,2
"137",0.824,28263,"N",0.826914295536386,111.852,2
"138",0.82,28468,"N",0.825185721652289,112.672,2
"139",0.828,28675,"N",0.825889291239217,113.5,2
"140",0.844,28886,"N",0.830416968429413,114.344,2
"141",0.832,29094,"N",0.830812726322059,115.176,2
"142",0.808,29296,"N",0.825109544741545,115.984,2
"143",0.816,29500,"N",0.822832158556158,116.8,2
"144",0.8,29700,"N",0.817124118917119,117.6,2
"145",0.816,29904,"N",0.816843089187839,118.416,2
"146",0.828,30111,"N",0.819632316890879,119.244,2
"147",0.804,30312,"N",0.815724237668159,120.048,2
"148",0.8,30512,"N",0.81179317825112,120.848,2
"149",0.828,30719,"N",0.81584488368834,121.676,2
"150",0.828,30926,"N",0.818883662766255,122.504,2
"151",0.848,31138,"N",0.826162747074691,123.352,2
"152",0.82,31343,"N",0.824622060306018,124.172,2
"153",0.812,31546,"N",0.821466545229514,124.984,2
"154",0.832,31754,"N",0.824099908922135,125.816,2
"155",0.844,31965,"N",0.829074931691601,126.66,2
"156",0.836,32174,"N",0.830806198768701,127.496,2
"157",0.808,32376,"N",0.825104649076526,128.304,2
"158",0.796,32575,"N",0.817828486807394,129.1,2
"159",0.816,32779,"N",0.817371365105546,129.916,2
"160",0.848,32991,"N",0.825028523829159,130.764,2
"161",0.804,33192,"N",0.81977139287187,131.568,2
"162",0.804,33393,"N",0.815828544653902,132.372,2
"163",0.824,33599,"N",0.817871408490427,133.196,2
"164",0.812,33802,"N",0.81640355636782,134.008,2
"165",0.852,34015,"N",0.825302667275865,134.86,2
"166",0.824,34221,"N",0.824977000456899,135.684,2
"167",0.808,34423,"N",0.820732750342674,136.492,2
"168",0.824,34629,"N",0.821549562757006,137.316,2
"169",0.836,34838,"N",0.825162172067754,138.152,2
"170",0.84,35048,"N",0.828871629050816,138.992,2
"171",0.832,35256,"N",0.829653721788112,139.824,2
"172",0.796,35455,"N",0.821240291341084,140.62,2
"173",0.816,35659,"N",0.819930218505813,141.436,2
"174",0.832,35867,"N",0.82294766387936,142.268,2
"175",0.844,36078,"N",0.82821074790952,143.112,2
"176",0.824,36284,"N",0.82715806093214,143.936,2
"177",0.828,36491,"N",0.827368545699105,144.764,2
"178",0.808,36693,"N",0.822526409274329,145.572,2
"179",0.844,36904,"N",0.827894806955746,146.416,2
"180",0.84,37114,"N",0.83092110521681,147.256,2
"181",0.828,37321,"N",0.830190828912607,148.084,2
"182",0.82,37526,"N",0.827643121684455,148.904,2
"183",0.836,37735,"N",0.829732341263341,149.74,2
"184",0.832,37943,"N",0.830299255947506,150.572,2
"185",0.86,38158,"N",0.83772444196063,151.432,2
"186",0.824,38364,"N",0.834293331470472,152.256,2
"187",0.792,38562,"N",0.823719998602854,153.048,2
"188",0.82,38767,"N",0.82278999895214,153.868,2
"189",0.82,38972,"N",0.822092499214105,154.688,2
"190",0.836,39181,"N",0.825569374410579,155.524,2
"191",0.828,39388,"N",0.826177030807934,156.352,2
"192",0.796,39587,"N",0.818632773105951,157.148,2
"193",0.808,39789,"N",0.815974579829463,157.956,2
"194",0.844,40000,"N",0.822980934872097,158.8,2
"195",0.836,40209,"N",0.826235701154073,159.636,2
"196",0.824,40415,"N",0.825676775865555,160.46,2
"197",0.82,40620,"N",0.824257581899166,161.28,2
"198",0.824,40826,"N",0.824193186424374,162.104,2
"199",0.844,41037,"N",0.829144889818281,162.948,2
"200",0.84,41247,"N",0.831858667363711,163.788,2
"201",0.828,41454,"N",0.830894000522783,164.616,2
"202",0.832,41662,"N",0.831170500392087,165.448,2
"203",0.848,41874,"N",0.835377875294065,166.296,2
"204",0.848,42086,"N",0.838533406470549,167.144,2
"205",0.848,42298,"N",0.840900054852912,167.992,2
"206",0.828,42505,"N",0.837675041139684,168.82,2
