0.632,158.0,N
0.976,402.0,N
0.996,651.0,N
1.044,912.0,N
0.992,1160.0,N
1.0,1410.0,N
1.016,1664.0,N
1.032,1922.0,N
1.008,2174.0,N
0.98,2419.0,N
1.012,2672.0,N
1.028,2929.0,N
1.02,3184.0,N
0.98,3429.0,N
1.004,3680.0,N
1.028,3937.0,N
1.016,4191.0,N
0.98,4436.0,N
1.0,4686.0,N
1.028,4943.0,N
1.0,5193.0,N
0.98,5438.0,N
1.012,5691.0,N
1.008,5943.0,N
1.008,6195.0,N
0.972,6438.0,N
0.992,6686.0,N
1.016,6940.0,N
1.024,7196.0,N
0.976,7440.0,N
1.008,7692.0,N
1.028,7949.0,N
1.02,8204.0,N
0.988,8451.0,N
1.012,8704.0,N
1.032,8962.0,N
1.032,9220.0,N
0.976,9464.0,N
0.992,9712.0,N
1.028,9969.0,N
1.028,10226.0,N
0.976,10470.0,N
0.988,10717.0,N
1.028,10974.0,N
1.036,11233.0,N
0.972,11476.0,N
0.996,11725.0,N
1.052,11988.0,N
1.016,12242.0,N
0.992,12490.0,N
0.992,12738.0,N
1.06,13003.0,N
1.032,13261.0,N
0.984,13507.0,N
1.0,13757.0,N
1.044,14018.0,N
1.044,14279.0,N
0.972,14522.0,N
0.988,14769.0,N
1.044,15030.0,N
1.008,15282.0,N
0.98,15527.0,N
0.996,15776.0,N
1.036,16035.0,N
1.02,16290.0,N
0.984,16536.0,N
1.0,16786.0,N
1.044,17047.0,N
1.04,17307.0,N
0.976,17551.0,N
1.012,17804.0,N
1.028,18061.0,N
1.024,18317.0,N
0.976,18561.0,N
1.008,18813.0,N
1.048,19075.0,N
1.012,19328.0,N
0.984,19574.0,N
1.0,19824.0,N
1.036,20083.0,N
1.02,20338.0,N
0.98,20583.0,N
1.0,20833.0,N
1.044,21094.0,N
1.012,21347.0,N
0.988,21594.0,N
1.008,21846.0,N
1.056,22110.0,N
1.016,22364.0,N
0.984,22610.0,N
1.024,22866.0,N
1.048,23128.0,N
1.012,23381.0,N
0.98,23626.0,N
1.02,23881.0,N
1.04,24141.0,N
1.008,24393.0,N
0.984,24639.0,N
1.02,24894.0,N
1.016,25148.0,N
1.008,25400.0,N
0.968,25642.0,N
1.0,25892.0,N
1.024,26148.0,N
1.008,26400.0,N
1.004,26651.0,N
0.988,26898.0,N
1.036,27157.0,N
1.024,27413.0,N
0.992,27661.0,N
1.004,27912.0,N
1.032,28170.0,N
1.052,28433.0,N
0.976,28677.0,N
1.012,28930.0,N
1.04,29190.0,N
1.036,29449.0,N
0.984,29695.0,N
1.008,29947.0,N
1.052,30210.0,N
1.02,30465.0,N
0.984,30711.0,N
1.0,30961.0,N
1.044,31222.0,N
1.036,31481.0,N
0.972,31724.0,N
1.0,31974.0,N
1.04,32234.0,N
1.032,32492.0,N
0.972,32735.0,N
0.992,32983.0,N
1.028,33240.0,N
1.016,33494.0,N
0.976,33738.0,N
0.984,33984.0,N
1.048,34246.0,N
1.012,34499.0,N
0.976,34743.0,N
1.0,34993.0,N
1.052,35256.0,N
1.036,35515.0,N
0.976,35759.0,N
1.02,36014.0,N
1.028,36271.0,N
1.032,36529.0,N
0.972,36772.0,N
1.012,37025.0,N
1.044,37286.0,N
1.016,37540.0,N
0.98,37785.0,N
1.02,38040.0,N
1.064,38306.0,N
1.008,38558.0,N
0.984,38804.0,N
1.028,39061.0,N
1.04,39321.0,N
1.016,39575.0,N
0.972,39818.0,N
1.024,40074.0,N
1.04,40334.0,N
1.004,40585.0,N
0.984,40831.0,N
1.016,41085.0,N
1.04,41345.0,N
0.98,41590.0,N
0.972,41833.0,N
0.992,42081.0,N
1.016,42335.0,N
1.0,42585.0,N
0.98,42830.0,N
1.0,43080.0,N
1.02,43335.0,N
1.028,43592.0,N
0.972,43835.0,N
1.02,44090.0,N
1.032,44348.0,N
1.024,44604.0,N
0.984,44850.0,N
1.008,45102.0,N
1.04,45362.0,N
1.024,45618.0,N
0.984,45864.0,N
1.016,46118.0,N
1.032,46376.0,N
1.036,46635.0,N
0.968,46877.0,N
1.012,47130.0,N
1.016,47384.0,N
1.02,47639.0,N
0.972,47882.0,N
0.996,48131.0,N
1.036,48390.0,N
1.016,48644.0,N
0.98,48889.0,N
0.996,49138.0,N
1.032,49396.0,N
1.016,49650.0,N
0.988,49897.0,N
0.996,50146.0,N
1.032,50404.0,N
1.028,50661.0,N
0.968,50903.0,N
0.996,51152.0,N
1.04,51412.0,N
1.02,51667.0,N
0.984,51913.0,N
0.988,52160.0,N
1.04,52420.0,N
1.016,52674.0,N
0.972,52917.0,N
0.964,53158.0,N
1.016,53412.0,N
1.004,53663.0,N
0.952,53901.0,N
0.956,54140.0,N
0.996,54389.0,N
1.004,54640.0,N
0.952,54878.0,N
0.944,55114.0,N
1.0,55364.0,N
0.996,55613.0,N
0.976,55857.0,N
0.96,56097.0,N
1.012,56350.0,N
1.024,56606.0,N
0.968,56848.0,N
0.98,57093.0,N
1.012,57346.0,N
1.04,57606.0,N
0.976,57850.0,N
0.988,58097.0,N
1.032,58355.0,N
1.024,58611.0,N
1.008,58863.0,N
0.984,59109.0,N
1.036,59368.0,N
1.028,59625.0,N
1.012,59878.0,N
1.0,60128.0,N
1.036,60387.0,N
1.028,60644.0,N
0.992,60892.0,N
0.992,61140.0,N
1.016,61394.0,N
1.024,61650.0,N
0.988,61897.0,N
0.98,62142.0,N
1.032,62400.0,N
1.012,62653.0,N
1.004,62904.0,N
0.984,63150.0,N
1.008,63402.0,N
1.028,63659.0,N
0.992,63907.0,N
0.988,64154.0,N
1.032,64412.0,N
1.032,64670.0,N
1.004,64921.0,N
0.988,65168.0,N
1.024,65424.0,N
1.04,65684.0,N
0.992,65932.0,N
0.984,66178.0,N
1.02,66433.0,N
1.016,66687.0,N
0.988,66934.0,N
0.968,67176.0,N
1.016,67430.0,N
1.048,67692.0,N
0.964,67933.0,N
0.964,68174.0,N
0.996,68423.0,N
1.02,68678.0,N
0.988,68925.0,N
0.964,69166.0,N
1.008,69418.0,N
1.028,69675.0,N
0.996,69924.0,N
0.964,70165.0,N
1.028,70422.0,N
1.028,70679.0,N
1.004,70930.0,N
0.984,71176.0,N
1.008,71428.0,N
1.044,71689.0,N
0.984,71935.0,N
0.976,72179.0,N
0.996,72428.0,N
1.024,72684.0,N
0.996,72933.0,N
0.948,73170.0,N
1.004,73421.0,N
1.032,73679.0,N
0.984,73925.0,N
0.98,74170.0,N
1.0,74420.0,N
1.032,74678.0,N
1.0,74928.0,N
0.992,75176.0,N
0.992,75424.0,N
1.032,75682.0,N
1.004,75933.0,N
0.984,76179.0,N
1.02,76434.0,N
1.024,76690.0,N
1.012,76943.0,N
0.968,77185.0,N
0.988,77432.0,N
1.02,77687.0,N
0.988,77934.0,N
0.972,78177.0,N
0.976,78421.0,N
1.008,78673.0,N
1.0,78923.0,N
0.96,79163.0,N
0.976,79407.0,N
1.004,79658.0,N
1.008,79910.0,N
0.964,80151.0,N
0.972,80394.0,N
1.012,80647.0,N
1.004,80898.0,N
0.976,81142.0,N
0.976,81386.0,N
1.02,81641.0,N
1.024,81897.0,N
0.972,82140.0,N
1.0,82390.0,N
0.988,82637.0,N
1.0,82887.0,N
0.968,83129.0,N
0.964,83370.0,N
0.996,83619.0,N
1.028,83876.0,N
0.972,84119.0,N
0.96,84359.0,N
1.032,84617.0,N
1.008,84869.0,N
1.0,85119.0,N
0.972,85362.0,N
1.02,85617.0,N
1.032,85875.0,N
0.992,86123.0,N
0.98,86368.0,N
1.02,86623.0,N
1.036,86882.0,N
0.996,87131.0,N
0.992,87379.0,N
1.008,87631.0,N
1.028,87888.0,N
0.992,88136.0,N
0.972,88379.0,N
1.024,88635.0,N
1.02,88890.0,N
0.996,89139.0,N
0.976,89383.0,N
1.004,89634.0,N
1.028,89891.0,N
0.992,90139.0,N
0.976,90383.0,N
1.012,90636.0,N
1.016,90890.0,N
0.98,91135.0,N
0.964,91376.0,N
1.004,91627.0,N
1.012,91880.0,N
0.988,92127.0,N
0.96,92367.0,N
0.992,92615.0,N
1.028,92872.0,N
0.984,93118.0,N
0.984,93364.0,N
0.992,93612.0,N
1.028,93869.0,N
0.988,94116.0,N
0.988,94363.0,N
1.012,94616.0,N
1.028,94873.0,N
0.988,95120.0,N
0.996,95369.0,N
0.992,95617.0,N
1.016,95871.0,N
0.996,96120.0,N
0.968,96362.0,N
0.98,96607.0,N
1.016,96861.0,N
1.008,97113.0,N
0.972,97356.0,N
0.976,97600.0,N
1.024,97856.0,N
1.012,98109.0,N
0.964,98350.0,N
1.008,98602.0,N
1.028,98859.0,N
1.016,99113.0,N
0.98,99358.0,N
0.988,99605.0,N
1.032,99863.0,N
1.016,100117.0,N
0.992,100365.0,N
0.984,100611.0,N
1.016,100865.0,N
1.02,101120.0,N
0.968,101362.0,N
0.976,101606.0,N
1.012,101859.0,N
1.016,102113.0,N
0.976,102357.0,N
0.976,102601.0,N
1.016,102855.0,N
1.04,103115.0,N
0.964,103356.0,N
0.964,103597.0,N
1.024,103853.0,N
1.024,104109.0,N
0.984,104355.0,N
0.968,104597.0,N
1.004,104848.0,N
1.016,105102.0,N
0.992,105350.0,N
0.96,105590.0,N
1.024,105846.0,N
1.02,106101.0,N
0.984,106347.0,N
0.964,106588.0,N
1.016,106842.0,N
1.012,107095.0,N
0.98,107340.0,N
0.964,107581.0,N
1.016,107835.0,N
1.024,108091.0,N
0.976,108335.0,N
0.956,108574.0,N
1.016,108828.0,N
1.024,109084.0,N
0.988,109331.0,N
0.96,109571.0,N
0.988,109818.0,N
1.016,110072.0,N
0.992,110320.0,N
0.956,110559.0,N
1.0,110809.0,N
1.02,111064.0,N
0.984,111310.0,N
0.988,111557.0,N
0.972,111800.0,N
1.036,112059.0,N
0.98,112304.0,N
0.944,112540.0,N
0.98,112785.0,N
1.02,113040.0,N
0.992,113288.0,N
0.948,113525.0,N
0.988,113772.0,N
1.036,114031.0,N
1.02,114286.0,N
0.964,114527.0,N
0.996,114776.0,N
1.04,115036.0,N
