"","RR","samp","afib","rmean","rsec","trans"
"1",0.804,518,"N",0.804,0.804,2
"2",0.744,704,"N",0.789,1.548,2
"3",0.728,886,"N",0.77375,2.276,2
"4",0.724,1067,"N",0.7613125,3,2
"5",1.212,1370,"N",0.873984375,4.212,1
"6",0.796,1569,"N",0.85448828125,5.008,2
"7",0.728,1751,"N",0.8228662109375,5.736,2
"8",0.716,1930,"N",0.796149658203125,6.452,2
"9",0.72,2110,"N",0.777112243652344,7.172,2
"10",0.728,2292,"N",0.764834182739258,7.9,2
"11",0.732,2475,"N",0.756625637054444,8.632,2
"12",0.488,2597,"N",0.689469227790833,9.12,3
"13",0.856,2811,"N",0.731101920843124,9.976,1
"14",0.736,2995,"N",0.732326440632343,10.712,2
"15",0.736,3179,"N",0.733244830474257,11.448,2
"16",0.728,3361,"N",0.731933622855693,12.176,2
"17",0.732,3544,"N",0.73195021714177,12.908,2
"18",0.72,3724,"N",0.728962662856327,13.628,2
"19",0.724,3905,"N",0.727721997142246,14.352,2
"20",0.732,4088,"N",0.728791497856684,15.084,2
"21",0.736,4272,"N",0.730593623392513,15.82,2
"22",0.74,4457,"N",0.732945217544385,16.56,2
"23",0.736,4641,"N",0.733708913158289,17.296,2
"24",0.74,4826,"N",0.735281684868716,18.036,2
"25",0.728,5008,"N",0.733461263651537,18.764,2
"26",0.732,5191,"N",0.733095947738653,19.496,2
"27",0.736,5375,"N",0.73382196080399,20.232,2
"28",1.164,5666,"N",0.841366470602992,21.396,1
"29",0.856,5880,"N",0.845024852952244,22.252,2
"30",0.732,6063,"N",0.816768639714183,22.984,2
"31",0.732,6246,"N",0.795576479785637,23.716,2
"32",0.736,6430,"N",0.780682359839228,24.452,2
"33",0.736,6614,"N",0.769511769879421,25.188,2
"34",0.736,6798,"N",0.761133827409566,25.924,2
"35",0.736,6982,"N",0.754850370557174,26.66,2
"36",0.728,7164,"N",0.748137777917881,27.388,2
"37",0.732,7347,"N",0.74410333343841,28.12,2
"38",0.728,7529,"N",0.740077500078808,28.848,2
"39",0.736,7713,"N",0.739058125059106,29.584,2
"40",0.744,7899,"N",0.740293593794329,30.328,2
"41",0.74,8084,"N",0.740220195345747,31.068,2
"42",0.748,8271,"N",0.74216514650931,31.816,2
"43",0.74,8456,"N",0.741623859881983,32.556,2
"44",0.74,8641,"N",0.741217894911487,33.296,2
"45",0.744,8827,"N",0.741913421183615,34.04,2
"46",0.744,9013,"N",0.742435065887711,34.784,2
"47",0.744,9199,"N",0.742826299415783,35.528,2
"48",0.752,9387,"N",0.745119724561838,36.28,2
"49",0.748,9574,"N",0.745839793421378,37.028,2
"50",0.744,9760,"N",0.745379845066034,37.772,2
"51",0.748,9947,"N",0.746034883799525,38.52,2
"52",0.74,10132,"N",0.744526162849644,39.26,2
"53",0.744,10318,"N",0.744394622137233,40.004,2
"54",0.748,10505,"N",0.745295966602925,40.752,2
"55",0.748,10692,"N",0.745971974952194,41.5,2
"56",0.74,10877,"N",0.744478981214145,42.24,2
"57",0.74,11062,"N",0.743359235910609,42.98,2
"58",0.744,11248,"N",0.743519426932957,43.724,2
"59",0.744,11434,"N",0.743639570199717,44.468,2
"60",0.744,11620,"N",0.743729677649788,45.212,2
"61",0.732,11803,"N",0.740797258237341,45.944,2
"62",0.736,11987,"N",0.739597943678006,46.68,2
"63",0.732,12170,"N",0.737698457758504,47.412,2
"64",0.744,12356,"N",0.739273843318878,48.156,2
"65",0.744,12542,"N",0.740455382489159,48.9,2
"66",0.74,12727,"N",0.740341536866869,49.64,2
"67",0.732,12910,"N",0.738256152650152,50.372,2
"68",0.732,13093,"N",0.736692114487614,51.104,2
"69",0.732,13276,"N",0.735519085865711,51.836,2
"70",0.74,13461,"N",0.736639314399283,52.576,2
"71",0.74,13646,"N",0.737479485799462,53.316,2
"72",1.26,13961,"N",0.868109614349597,54.576,1
"73",1.272,14279,"N",0.969082210762197,55.848,1
"74",0.56,14419,"N",0.866811658071648,56.408,3
"75",0.876,14638,"N",0.869108743553736,57.284,2
"76",0.76,14828,"N",0.841831557665302,58.044,2
"77",0.74,15013,"N",0.816373668248977,58.784,2
"78",0.736,15197,"N",0.796280251186732,59.52,2
"79",0.74,15382,"N",0.782210188390049,60.26,2
"80",0.744,15568,"N",0.772657641292537,61.004,2
"81",0.74,15753,"N",0.764493230969403,61.744,2
"82",0.748,15940,"N",0.760369923227052,62.492,2
"83",0.748,16127,"N",0.757277442420289,63.24,2
"84",0.752,16315,"N",0.755958081815217,63.992,2
"85",0.756,16504,"N",0.755968561361413,64.748,2
"86",0.752,16692,"N",0.754976421021059,65.5,2
"87",0.752,16880,"N",0.754232315765795,66.252,2
"88",0.752,17068,"N",0.753674236824346,67.004,2
"89",0.752,17256,"N",0.753255677618259,67.756,2
"90",0.752,17444,"N",0.752941758213694,68.508,2
"91",0.764,17635,"N",0.755706318660271,69.272,2
