"","RR","samp","afib","rmean","rsec","trans"
"1",0.932,357,"N",0.932,0.932,3
"2",0.904,583,"N",0.925,1.836,3
"3",0.904,809,"N",0.91975,2.74,3
"4",0.896,1033,"N",0.9138125,3.636,3
"5",0.92,1263,"N",0.915359375,4.556,3
"6",0.944,1499,"N",0.92251953125,5.5,3
"7",0.936,1733,"N",0.9258896484375,6.436,3
"8",0.928,1965,"N",0.926417236328125,7.364,3
"9",0.952,2203,"N",0.932812927246094,8.316,3
"10",0.952,2441,"N",0.93760969543457,9.268,3
"11",0.964,2682,"N",0.944207271575928,10.232,3
"12",0.972,2925,"N",0.951155453681946,11.204,3
"13",0.94,3160,"N",0.948366590261459,12.144,3
"14",0.988,3407,"N",0.958274942696094,13.132,3
"15",0.984,3653,"N",0.964706207022071,14.116,3
"16",0.944,3889,"N",0.959529655266553,15.06,3
"17",0.944,4125,"N",0.955647241449915,16.004,3
"18",0.964,4366,"N",0.957735431087436,16.968,3
"19",0.976,4610,"N",0.962301573315577,17.944,3
"20",0.964,4851,"N",0.962726179986683,18.908,3
"21",0.964,5092,"N",0.963044634990012,19.872,3
"22",0.952,5330,"N",0.960283476242509,20.824,3
"23",0.96,5570,"N",0.960212607181882,21.784,3
"24",0.948,5807,"N",0.957159455386411,22.732,3
"25",0.936,6041,"N",0.951869591539808,23.668,3
"26",0.952,6279,"N",0.951902193654856,24.62,3
"27",0.952,6517,"N",0.951926645241142,25.572,3
"28",0.928,6749,"N",0.945944983930857,26.5,3
"29",0.928,6981,"N",0.941458737948142,27.428,3
"30",0.928,7213,"N",0.938094053461107,28.356,3
"31",0.948,7450,"N",0.94057054009583,29.304,3
"32",0.948,7687,"N",0.942427905071873,30.252,3
"33",0.928,7919,"N",0.938820928803904,31.18,3
"34",0.928,8151,"N",0.936115696602928,32.108,3
"35",0.912,8379,"N",0.930086772452196,33.02,3
"36",0.94,8614,"N",0.932565079339147,33.96,3
"37",0.932,8847,"N",0.93242380950436,34.892,3
"38",0.9,9072,"N",0.92431785712827,35.792,3
"39",0.92,9302,"N",0.923238392846203,36.712,3
"40",0.92,9532,"N",0.922428794634652,37.632,3
"41",0.908,9759,"N",0.918821595975989,38.54,3
"42",0.916,9988,"N",0.918116196981992,39.456,3
"43",0.912,10216,"N",0.916587147736494,40.368,3
"44",0.904,10442,"N",0.91344036080237,41.272,3
"45",0.936,10676,"N",0.919080270601778,42.208,3
"46",0.94,10911,"N",0.924310202951333,43.148,3
"47",0.92,11141,"N",0.9232326522135,44.068,3
"48",0.908,11368,"N",0.919424489160125,44.976,3
"49",0.956,11607,"N",0.928568366870094,45.932,3
"50",0.944,11843,"N",0.93242627515257,46.876,3
"51",0.92,12073,"N",0.929319706364428,47.796,3
"52",0.94,12308,"N",0.931989779773321,48.736,3
"53",0.968,12550,"N",0.94099233482999,49.704,3
"54",0.96,12790,"N",0.945744251122493,50.664,3
"55",0.952,13028,"N",0.94730818834187,51.616,3
"56",0.948,13265,"N",0.947481141256402,52.564,3
"57",0.96,13505,"N",0.950610855942302,53.524,3
"58",0.94,13740,"N",0.947958141956726,54.464,3
"59",0.948,13977,"N",0.947968606467545,55.412,3
"60",0.936,14211,"N",0.944976454850659,56.348,3
"61",0.92,14441,"N",0.938732341137994,57.268,3
"62",0.9,14666,"N",0.929049255853495,58.168,3
"63",0.888,14888,"N",0.918786941890122,59.056,3
"64",0.88,15108,"N",0.909090206417591,59.936,3
"65",0.888,15330,"N",0.903817654813193,60.824,3
"66",0.896,15554,"N",0.901863241109895,61.72,3
"67",0.944,15790,"N",0.912397430832421,62.664,3
"68",0.952,16028,"N",0.922298073124316,63.616,3
"69",0.928,16260,"N",0.923723554843237,64.544,3
"70",0.96,16500,"N",0.932792666132428,65.504,3
"71",0.964,16741,"N",0.940594499599321,66.468,3
"72",0.944,16977,"N",0.94144587469949,67.412,3
"73",0.94,17212,"N",0.941084406024618,68.352,3
"74",0.944,17448,"N",0.941813304518463,69.296,3
"75",0.952,17686,"N",0.944359978388847,70.248,3
"76",0.944,17922,"N",0.944269983791636,71.192,3
"77",0.94,18157,"N",0.943202487843727,72.132,3
"78",0.92,18387,"N",0.937401865882795,73.052,3
"79",0.936,18621,"N",0.937051399412096,73.988,3
"80",0.948,18858,"N",0.939788549559072,74.936,3
"81",0.92,19088,"N",0.934841412169304,75.856,3
"82",0.948,19325,"N",0.938131059126978,76.804,3
"83",0.932,19558,"N",0.936598294345233,77.736,3
"84",0.936,19792,"N",0.936448720758925,78.672,3
"85",0.952,20030,"N",0.940336540569194,79.624,3
"86",0.924,20261,"N",0.936252405426895,80.548,3
"87",0.932,20494,"N",0.935189304070172,81.48,3
"88",0.96,20734,"N",0.941391978052629,82.44,3
"89",0.936,20968,"N",0.940043983539471,83.376,3
"90",0.948,21205,"N",0.942032987654604,84.324,3
"91",0.94,21440,"N",0.941524740740953,85.264,3
"92",0.932,21673,"N",0.939143555555714,86.196,3
"93",0.952,21911,"N",0.942357666666786,87.148,3
"94",0.936,22145,"N",0.940768250000089,88.084,3
"95",0.92,22375,"N",0.935576187500067,89.004,3
"96",0.928,22607,"N",0.93368214062505,89.932,3
"97",0.964,22848,"N",0.941261605468788,90.896,3
"98",0.932,23081,"N",0.938946204101591,91.828,3
"99",0.932,23314,"N",0.937209653076193,92.76,3
"100",0.956,23553,"N",0.941907239807145,93.716,3
"101",0.96,23793,"N",0.946430429855359,94.676,3
"102",0.964,24034,"N",0.950822822391519,95.64,3
"103",0.976,24278,"N",0.957117116793639,96.616,3
"104",0.956,24517,"N",0.956837837595229,97.572,3
"105",0.964,24758,"N",0.958628378196422,98.536,3
"106",0.988,25005,"N",0.965971283647317,99.524,3
"107",0.976,25249,"N",0.968478462735487,100.5,3
"108",0.976,25493,"N",0.970358847051616,101.476,3
"109",0.992,25741,"N",0.975769135288712,102.468,3
"110",1,25991,"N",0.981826851466534,103.468,3
"111",0.952,26229,"N",0.9743701385999,104.42,3
"112",0.972,26472,"N",0.973777603949925,105.392,3
"113",0.96,26712,"N",0.970333202962444,106.352,3
"114",0.952,26950,"N",0.965749902221833,107.304,3
"115",0.972,27193,"N",0.967312426666375,108.276,3
"116",0.952,27431,"N",0.963484319999781,109.228,3
"117",0.94,27666,"N",0.957613239999836,110.168,3
"118",0.96,27906,"N",0.958209929999877,111.128,3
"119",0.94,28141,"N",0.953657447499908,112.068,3
"120",0.928,28373,"N",0.947243085624931,112.996,3
"121",0.928,28605,"N",0.942432314218698,113.924,3
"122",0.94,28840,"N",0.941824235664024,114.864,3
"123",0.952,29078,"N",0.944368176748018,115.816,3
"124",0.94,29313,"N",0.943276132561013,116.756,3
"125",0.916,29542,"N",0.93645709942076,117.672,3
"126",0.928,29774,"N",0.93434282456557,118.6,3
"127",0.948,30011,"N",0.937757118424177,119.548,3
"128",0.924,30242,"N",0.934317838818133,120.472,3
"129",0.928,30474,"N",0.9327383791136,121.4,3
"130",0.94,30709,"N",0.9345537843352,122.34,3
"131",0.94,30944,"N",0.9359153382514,123.28,3
"132",0.964,31185,"N",0.94293650368855,124.244,3
"133",0.936,31419,"N",0.941202377766412,125.18,3
"134",0.928,31651,"N",0.937901783324809,126.108,3
"135",0.964,31892,"N",0.944426337493607,127.072,3
"136",0.94,32127,"N",0.943319753120205,128.012,3
"137",0.94,32362,"N",0.942489814840154,128.952,3
"138",0.952,32600,"N",0.944867361130115,129.904,3
"139",0.928,32832,"N",0.940650520847587,130.832,3
"140",0.956,33071,"N",0.94448789063569,131.788,3
"141",0.948,33308,"N",0.945365917976767,132.736,3
"142",0.948,33545,"N",0.946024438482576,133.684,3
"143",0.928,33777,"N",0.941518328861932,134.612,3
"144",0.964,34018,"N",0.947138746646449,135.576,3
"145",0.968,34260,"N",0.952354059984837,136.544,3
"146",0.94,34495,"N",0.949265544988627,137.484,3
"147",0.928,34727,"N",0.943949158741471,138.412,3
"148",0.928,34959,"N",0.939961869056103,139.34,3
"149",0.916,35188,"N",0.933971401792077,140.256,3
"150",0.908,35415,"N",0.927478551344058,141.164,3
"151",0.876,35634,"N",0.914608913508043,142.04,3
"152",0.852,35847,"N",0.898956685131033,142.892,3
"153",0.912,36075,"N",0.902217513848274,143.804,3
"154",0.9,36300,"N",0.901663135386206,144.704,3
"155",0.908,36527,"N",0.903247351539654,145.612,3
"156",0.912,36755,"N",0.905435513654741,146.524,3
"157",0.916,36984,"N",0.908076635241056,147.44,3
"158",0.956,37223,"N",0.920057476430792,148.396,3
"159",0.924,37454,"N",0.921043107323094,149.32,3
"160",0.92,37684,"N",0.92078233049232,150.24,3
"161",0.956,37923,"N",0.92958674786924,151.196,3
"162",0.94,38158,"N",0.93219006090193,152.136,3
"163",0.956,38397,"N",0.938142545676448,153.092,3
"164",0.92,38627,"N",0.933606909257336,154.012,3
"165",0.928,38859,"N",0.932205181943002,154.94,3
"166",0.948,39096,"N",0.936153886457251,155.888,3
"167",0.928,39328,"N",0.934115414842938,156.816,3
"168",0.936,39562,"N",0.934586561132204,157.752,3
"169",0.904,39788,"N",0.926939920849153,158.656,3
"170",0.928,40020,"N",0.927204940636865,159.584,3
"171",0.944,40256,"N",0.931403705477649,160.528,3
"172",0.912,40484,"N",0.926552779108236,161.44,3
"173",0.932,40717,"N",0.927914584331177,162.372,3
"174",0.912,40945,"N",0.923935938248383,163.284,3
"175",0.944,41181,"N",0.928951953686287,164.228,3
"176",0.956,41420,"N",0.935713965264715,165.184,3
"177",0.92,41650,"N",0.931785473948537,166.104,3
"178",0.932,41883,"N",0.931839105461402,167.036,3
"179",0.944,42119,"N",0.934879329096052,167.98,3
"180",0.932,42352,"N",0.934159496822039,168.912,3
"181",0.944,42588,"N",0.936619622616529,169.856,3
"182",0.92,42818,"N",0.932464716962397,170.776,3
"183",0.96,43058,"N",0.939348537721798,171.736,3
"184",0.936,43292,"N",0.938511403291348,172.672,3
"185",0.912,43520,"N",0.931883552468511,173.584,3
"186",0.9,43745,"N",0.923912664351383,174.484,3
"187",0.872,43963,"N",0.910934498263538,175.356,3
"188",0.916,44192,"N",0.912200873697653,176.272,3
"189",0.9,44417,"N",0.90915065527324,177.172,3
"190",0.896,44641,"N",0.90586299145493,178.068,3
"191",0.9,44866,"N",0.904397243591197,178.968,3
"192",0.912,45094,"N",0.906297932693398,179.88,3
"193",0.94,45329,"N",0.914723449520049,180.82,3
"194",0.936,45563,"N",0.920042587140036,181.756,3
"195",0.94,45798,"N",0.925031940355027,182.696,3
"196",0.944,46034,"N",0.92977395526627,183.64,3
"197",0.976,46278,"N",0.941330466449703,184.616,3
"198",0.976,46522,"N",0.949997849837277,185.592,3
"199",0.964,46763,"N",0.953498387377958,186.556,3
"200",0.948,47000,"N",0.952123790533468,187.504,3
