"","RR","samp","afib","rmean","rsec","trans"
"1",0.836,318,"N",0.836,0.836,2
"2",0.832,526,"N",0.835,1.668,2
"3",0.812,729,"N",0.82925,2.48,2
"4",0.84,939,"N",0.8319375,3.32,2
"5",0.824,1145,"N",0.829953125,4.144,2
"6",0.812,1348,"N",0.82546484375,4.956,2
"7",0.828,1555,"N",0.8260986328125,5.784,2
"8",0.828,1762,"N",0.826573974609375,6.612,2
"9",0.816,1966,"N",0.823930480957031,7.428,2
"10",0.824,2172,"N",0.823947860717773,8.252,2
"11",0.824,2378,"N",0.82396089553833,9.076,2
"12",0.82,2583,"N",0.822970671653747,9.896,2
"13",0.828,2790,"N",0.82422800374031,10.724,2
"14",0.836,2999,"N",0.827171002805233,11.56,2
"15",0.84,3209,"N",0.830378252103925,12.4,2
"16",0.828,3416,"N",0.829783689077943,13.228,2
"17",0.844,3627,"N",0.833337766808458,14.072,2
"18",0.84,3837,"N",0.835003325106343,14.912,2
"19",0.828,4044,"N",0.833252493829757,15.74,2
"20",0.848,4256,"N",0.836939370372318,16.588,2
"21",0.86,4471,"N",0.842704527779238,17.448,2
"22",0.84,4681,"N",0.842028395834429,18.288,2
"23",0.86,4896,"N",0.846521296875822,19.148,2
"24",0.856,5110,"N",0.848890972656866,20.004,2
"25",0.832,5318,"N",0.84466822949265,20.836,2
"26",0.856,5532,"N",0.847501172119487,21.692,2
"27",0.852,5745,"N",0.848625879089615,22.544,2
"28",0.852,5958,"N",0.849469409317211,23.396,2
"29",0.872,6176,"N",0.855102056987909,24.268,2
"30",0.868,6393,"N",0.858326542740931,25.136,2
"31",0.844,6604,"N",0.854744907055699,25.98,2
"32",0.864,6820,"N",0.857058680291774,26.844,2
"33",0.852,7033,"N",0.85579401021883,27.696,2
"34",0.86,7248,"N",0.856845507664123,28.556,2
"35",0.872,7466,"N",0.860634130748092,29.428,2
"36",0.888,7688,"N",0.867475598061069,30.316,2
"37",0.908,7915,"N",0.877606698545802,31.224,2
"38",0.924,8146,"N",0.889205023909351,32.148,2
"39",0.924,8377,"N",0.897903767932013,33.072,2
"40",0.94,8612,"N",0.90842782594901,34.012,2
"41",0.96,8852,"N",0.921320869461758,34.972,2
"42",0.936,9086,"N",0.924990652096318,35.908,2
"43",0.956,9325,"N",0.932742989072239,36.864,2
"44",0.956,9564,"N",0.938557241804179,37.82,2
"45",0.956,9803,"N",0.942917931353134,38.776,2
"46",0.96,10043,"N",0.947188448514851,39.736,2
"47",0.932,10276,"N",0.943391336386138,40.668,2
"48",0.928,10508,"N",0.939543502289603,41.596,2
"49",0.928,10740,"N",0.936657626717203,42.524,2
"50",0.932,10973,"N",0.935493220037902,43.456,2
"51",0.932,11206,"N",0.934619915028426,44.388,2
"52",0.928,11438,"N",0.93296493627132,45.316,2
"53",0.948,11675,"N",0.93672370220349,46.264,2
"54",0.948,11912,"N",0.939542776652617,47.212,2
"55",0.936,12146,"N",0.938657082489463,48.148,2
"56",0.956,12385,"N",0.942992811867097,49.104,2
"57",0.948,12622,"N",0.944244608900323,50.052,2
"58",0.936,12856,"N",0.942183456675242,50.988,2
"59",0.94,13091,"N",0.941637592506432,51.928,2
"60",0.944,13327,"N",0.942228194379824,52.872,2
"61",0.952,13565,"N",0.944671145784868,53.824,2
"62",0.972,13808,"N",0.951503359338651,54.796,2
"63",0.956,14047,"N",0.952627519503988,55.752,2
"64",0.952,14285,"N",0.952470639627991,56.704,2
"65",0.944,14521,"N",0.950352979720993,57.648,2
"66",0.968,14763,"N",0.954764734790745,58.616,2
"67",0.956,15002,"N",0.955073551093059,59.572,2
"68",0.948,15239,"N",0.953305163319794,60.52,2
"69",0.964,15480,"N",0.955978872489845,61.484,2
"70",0.948,15717,"N",0.953984154367384,62.432,2
"71",0.92,15947,"N",0.945488115775538,63.352,2
"72",0.94,16182,"N",0.944116086831653,64.292,2
"73",0.94,16417,"N",0.94308706512374,65.232,2
"74",0.932,16650,"N",0.940315298842805,66.164,2
"75",0.944,16886,"N",0.941236474132104,67.108,2
"76",0.936,17120,"N",0.939927355599078,68.044,2
"77",0.9,17345,"N",0.929945516699308,68.944,2
"78",0.9,17570,"N",0.922459137524481,69.844,2
"79",0.884,17791,"N",0.912844353143361,70.728,2
