"","RR","samp","afib","rmean","rsec","trans"
"1",0.832,417,"N",0.832,0.832,3
"2",0.836,626,"N",0.833,1.668,3
"3",0.868,843,"N",0.84175,2.536,3
"4",0.552,981,"N",0.7693125,3.088,2
"5",1.136,1265,"N",0.860984375,4.224,1
"6",0.6,1415,"N",0.79573828125,4.824,2
"7",1.14,1700,"N",0.8818037109375,5.964,1
"8",0.58,1845,"N",0.806352783203125,6.544,2
"9",1.12,2125,"N",0.884764587402344,7.664,1
"10",0.6,2275,"N",0.813573440551758,8.264,2
"11",1.136,2559,"N",0.894180080413818,9.4,1
"12",0.6,2709,"N",0.820635060310364,10,2
"13",1.148,2996,"N",0.902476295232773,11.148,1
"14",0.632,3154,"N",0.83485722142458,11.78,2
"15",1.132,3437,"N",0.909142916068435,12.912,1
"16",0.468,3554,"N",0.798857187051326,13.38,2
"17",1.112,3832,"N",0.877142890288495,14.492,1
"18",0.92,4062,"N",0.887857167716371,15.412,3
"19",0.912,4290,"N",0.893892875787278,16.324,3
"20",0.468,4407,"N",0.787419656840459,16.792,2
"21",1.112,4685,"N",0.868564742630344,17.904,1
"22",0.88,4905,"N",0.871423556972758,18.784,3
"23",0.876,5124,"N",0.872567667729569,19.66,3
"24",0.86,5339,"N",0.869425750797176,20.52,3
"25",0.84,5549,"N",0.862069313097882,21.36,3
"26",0.844,5760,"N",0.857551984823412,22.204,3
"27",0.824,5966,"N",0.849163988617559,23.028,3
"28",0.82,6171,"N",0.841872991463169,23.848,3
"29",0.852,6384,"N",0.844404743597377,24.7,3
"30",0.848,6596,"N",0.845303557698033,25.548,3
"31",0.852,6809,"N",0.846977668273524,26.4,3
"32",0.48,6929,"N",0.755233251205143,26.88,2
"33",1.144,7215,"N",0.852424938403857,28.024,1
"34",0.92,7445,"N",0.869318703802893,28.944,3
"35",0.912,7673,"N",0.87998902785217,29.856,3
"36",0.908,7900,"N",0.886991770889127,30.764,3
"37",0.9,8125,"N",0.890243828166845,31.664,3
"38",0.908,8352,"N",0.894682871125134,32.572,3
"39",0.876,8571,"N",0.890012153343851,33.448,3
"40",0.868,8788,"N",0.884509115007888,34.316,3
"41",0.856,9002,"N",0.877381836255916,35.172,3
"42",0.848,9214,"N",0.870036377191937,36.02,3
"43",0.832,9422,"N",0.860527282893953,36.852,3
"44",0.456,9536,"N",0.759395462170464,37.308,2
"45",1.088,9808,"N",0.841546596627848,38.396,1
"46",0.856,10022,"N",0.845159947470886,39.252,3
"47",0.844,10233,"N",0.844869960603165,40.096,3
"48",0.832,10441,"N",0.841652470452373,40.928,3
"49",0.836,10650,"N",0.84023935283928,41.764,3
"50",0.868,10867,"N",0.84717951462946,42.632,3
"51",0.852,11080,"N",0.848384635972095,43.484,3
"52",0.844,11291,"N",0.847288476979071,44.328,3
"53",0.896,11515,"N",0.859466357734303,45.224,3
"54",0.872,11733,"N",0.862599768300727,46.096,3
"55",0.864,11949,"N",0.862949826225546,46.96,3
"56",0.86,12164,"N",0.862212369669159,47.82,3
"57",0.496,12288,"N",0.770659277251869,48.316,2
"58",1.152,12576,"N",0.865994457938902,49.468,1
"59",0.96,12816,"N",0.889495843454177,50.428,3
"60",0.936,13050,"N",0.901121882590632,51.364,3
"61",0.484,13171,"N",0.796841411942974,51.848,2
"62",1.076,13440,"N",0.866631058957231,52.924,1
"63",0.624,13596,"N",0.805973294217923,53.548,2
"64",1.128,13878,"N",0.886479970663442,54.676,1
"65",0.88,14098,"N",0.884859977997582,55.556,3
"66",0.88,14318,"N",0.883644983498186,56.436,3
"67",0.868,14535,"N",0.87973373762364,57.304,3
"68",0.864,14751,"N",0.87580030321773,58.168,3
"69",0.496,14875,"N",0.780850227413297,58.664,2
"70",1.096,15149,"N",0.859637670559973,59.76,1
"71",0.6,15299,"N",0.79472825291998,60.36,2
"72",1.112,15577,"N",0.874046189689985,61.472,1
"73",0.888,15799,"N",0.877534642267489,62.36,3
"74",0.888,16021,"N",0.880150981700616,63.248,3
"75",0.884,16242,"N",0.881113236275462,64.132,3
"76",0.872,16460,"N",0.878834927206597,65.004,3
"77",0.872,16678,"N",0.877126195404947,65.876,3
"78",0.884,16899,"N",0.878844646553711,66.76,3
"79",0.892,17122,"N",0.882133484915283,67.652,3
"80",0.868,17339,"N",0.878600113686462,68.52,3
"81",0.88,17559,"N",0.878950085264847,69.4,3
"82",0.872,17777,"N",0.877212563948635,70.272,3
"83",0.492,17900,"N",0.780909422961476,70.764,2
"84",1.104,18176,"N",0.861682067221107,71.868,1
"85",0.852,18389,"N",0.85926155041583,72.72,3
"86",0.864,18605,"N",0.860446162811873,73.584,3
"87",0.876,18824,"N",0.864334622108905,74.46,3
"88",0.824,19030,"N",0.854250966581678,75.284,3
"89",0.812,19233,"N",0.843688224936259,76.096,3
"90",0.472,19351,"N",0.750766168702194,76.568,2
"91",1.064,19617,"N",0.829074626526646,77.632,1
"92",0.536,19751,"N",0.755805969894984,78.168,2
"93",0.404,19852,"N",0.667854477421238,78.572,2
"94",1.104,20128,"N",0.776890858065929,79.676,1
"95",1.412,20481,"N",0.935668143549446,81.088,1
"96",0.656,20645,"N",0.865751107662085,81.744,2
"97",0.816,20849,"N",0.853313330746564,82.56,3
"98",0.976,21093,"N",0.883984998059923,83.536,3
"99",1.432,21451,"N",1.02098874854494,84.968,1
"100",0.668,21618,"N",0.932741561408707,85.636,2
"101",0.792,21816,"N",0.89755617105653,86.428,3
"102",1.044,22077,"N",0.934167128292397,87.472,3
"103",1.424,22433,"N",1.0566253462193,88.896,1
"104",0.672,22601,"N",0.960469009664474,89.568,2
"105",0.684,22772,"N",0.891351757248355,90.252,2
"106",0.96,23012,"N",0.908513817936266,91.212,3
"107",1.48,23382,"N",1.0513853634522,92.692,1
"108",0.672,23550,"N",0.95653902258915,93.364,2
"109",0.4,23650,"N",0.817404266941862,93.764,2
"110",0.428,23757,"N",0.720053200206397,94.192,2
"111",1.032,24015,"N",0.798039900154798,95.224,1
"112",0.668,24182,"N",0.765529925116098,95.892,3
"113",0.396,24281,"N",0.673147443837074,96.288,2
"114",1.028,24538,"N",0.761860582877805,97.316,1
"115",0.48,24658,"N",0.691395437158354,97.796,2
"116",0.996,24907,"N",0.767546577868765,98.792,1
"117",0.488,25029,"N",0.697659933401574,99.28,2
"118",0.552,25167,"N",0.661244950051181,99.832,2
"119",0.932,25400,"N",0.728933712538385,100.764,1
"120",0.66,25565,"N",0.711700284403789,101.424,3
"121",0.4,25665,"N",0.633775213302842,101.824,2
"122",0.864,25881,"N",0.691331409977131,102.688,1
"123",0.488,26003,"N",0.640498557482849,103.176,2
"124",0.552,26141,"N",0.618373918112136,103.728,3
"125",0.616,26295,"N",0.617780438584102,104.344,3
"126",0.892,26518,"N",0.686335328938077,105.236,1
"127",1.416,26872,"N",0.868751496703558,106.652,1
"128",0.532,27005,"N",0.784563622527668,107.184,2
"129",0.384,27101,"N",0.684422716895751,107.568,2
"130",1.084,27372,"N",0.784317037671813,108.652,1
"131",0.516,27501,"N",0.71723777825386,109.168,2
"132",0.528,27633,"N",0.669928333690395,109.696,2
"133",0.868,27850,"N",0.719446250267796,110.564,1
"134",1.44,28210,"N",0.899584687700847,112.004,1
"135",0.54,28345,"N",0.809688515775635,112.544,2
"136",0.376,28439,"N",0.701266386831726,112.92,2
"137",1.068,28706,"N",0.792949790123795,113.988,1
"138",0.48,28826,"N",0.714712342592846,114.468,2
