0	0.690	207
207	0.823	454
454	0.817	699
699	0.797	938
938	0.760	1166
1166	0.740	1388
1388	0.747	1612
1612	0.750	1837
1837	0.743	2060
2060	0.743	2283
2283	0.787	2519
2519	0.810	2762
2762	0.783	2997
2997	0.743	3220
3220	0.743	3443
3443	0.750	3668
3668	0.783	3903
3903	0.763	4132
4132	0.773	4364
4364	0.743	4587
4587	0.723	4804
4804	0.730	5023
5023	0.720	5239
5239	0.697	5448
5448	0.693	5656
5656	0.717	5871
5871	0.743	6094
6094	0.737	6315
6315	0.710	6528
6528	0.740	6750
6750	0.810	6993
6993	0.837	7244
7244	0.787	7480
7480	0.753	7706
7706	0.757	7933
7933	0.740	8155
8155	0.763	8384
8384	0.727	8602
8602	0.680	8806
