0	0.520	156
156	0.643	349
349	0.643	542
542	0.653	738
738	0.690	945
945	0.747	1169
1169	0.753	1395
1395	0.717	1610
1610	0.723	1827
1827	0.727	2045
2045	0.740	2267
2267	0.730	2486
2486	0.707	2698
2698	0.707	2910
2910	0.723	3127
3127	0.753	3353
3353	0.757	3580
3580	0.767	3810
3810	0.790	4047
4047	0.797	4286
4286	0.797	4525
4525	0.750	4750
4750	0.760	4978
4978	0.770	5209
5209	0.780	5443
5443	0.750	5668
5668	0.767	5898
5898	0.773	6130
6130	0.770	6361
6361	0.737	6582
6582	0.760	6810
6810	0.790	7047
7047	0.787	7283
7283	0.767	7513
7513	0.780	7747
7747	0.790	7984
7984	0.790	8221
8221	0.773	8453
8453	0.800	8693
8693	0.827	8941
