0	-0.027	-7
-7	0.823	240
240	0.797	479
479	0.767	709
709	0.777	942
942	0.817	1187
1187	0.860	1445
1445	0.870	1706
1706	0.810	1949
1949	0.767	2179
2179	0.787	2415
2415	0.830	2664
2664	0.627	2852
2852	1.147	3196
3196	0.830	3445
3445	0.780	3679
3679	0.787	3915
3915	0.817	4160
4160	0.847	4414
4414	0.830	4663
4663	0.783	4898
4898	0.633	5088
5088	0.997	5387
5387	0.857	5644
5644	0.597	5823
5823	1.090	6150
6150	0.787	6386
6386	0.637	6577
6577	0.917	6852
6852	0.770	7083
7083	0.743	7306
7306	0.730	7525
7525	0.710	7738
7738	0.720	7954
7954	0.753	8180
8180	0.843	8433
8433	0.853	8689
8689	0.790	8926
