0	0.073	22
22	0.230	91
91	0.357	198
198	0.343	301
301	0.383	416
416	0.357	523
523	0.353	629
629	0.350	734
734	0.330	833
833	0.360	941
941	0.377	1054
1054	0.357	1161
1161	0.347	1265
1265	0.360	1373
1373	0.353	1479
1479	0.357	1586
1586	0.337	1687
1687	0.357	1794
1794	0.343	1897
1897	0.387	2013
2013	0.353	2119
2119	0.333	2219
2219	0.337	2320
2320	0.390	2437
2437	0.353	2543
2543	0.370	2654
2654	0.333	2754
2754	0.277	2837
2837	0.257	2914
2914	0.190	2971
2971	0.360	3079
3079	0.327	3177
3177	0.380	3291
3291	0.333	3391
3391	0.380	3505
3505	0.353	3611
3611	0.340	3713
3713	0.360	3821
3821	0.357	3928
3928	0.373	4040
4040	0.357	4147
4147	0.287	4233
4233	0.323	4330
4330	0.253	4406
4406	0.187	4462
4462	0.363	4571
4571	0.357	4678
4678	0.283	4763
4763	0.430	4892
4892	0.287	4978
4978	0.307	5070
5070	0.253	5146
5146	0.253	5222
5222	0.353	5328
5328	0.250	5403
5403	0.313	5497
5497	0.253	5573
5573	0.247	5647
5647	0.360	5755
5755	0.383	5870
5870	0.340	5972
5972	0.377	6085
6085	0.360	6193
6193	0.350	6298
6298	0.373	6410
6410	0.367	6520
6520	0.337	6621
6621	0.377	6734
6734	0.347	6838
6838	0.363	6947
6947	0.353	7053
7053	0.297	7142
7142	0.273	7224
7224	0.253	7300
7300	0.240	7372
7372	0.373	7484
