0	0.103	31
31	0.757	258
258	0.763	487
487	0.743	710
710	0.747	934
934	0.753	1160
1160	0.743	1383
1383	0.730	1602
1602	0.733	1822
1822	0.737	2043
2043	0.750	2268
2268	0.740	2490
2490	0.747	2714
2714	0.750	2939
2939	0.753	3165
3165	0.760	3393
3393	0.770	3624
3624	0.770	3855
3855	0.753	4081
4081	0.753	4307
4307	0.760	4535
4535	0.753	4761
4761	0.740	4983
4983	0.760	5211
5211	0.747	5435
5435	0.753	5661
5661	0.787	5897
5897	0.793	6135
6135	0.767	6365
6365	0.733	6585
6585	0.740	6807
6807	0.740	7029
7029	0.740	7251
7251	0.743	7474
7474	0.727	7692
7692	0.730	7911
7911	0.737	8132
8132	0.730	8351
8351	0.730	8570
8570	0.740	8792
