0	0.097	29
29	0.777	262
262	0.770	493
493	0.767	723
723	0.777	956
956	0.787	1192
1192	0.777	1425
1425	0.763	1654
1654	0.767	1884
1884	0.773	2116
2116	0.763	2345
2345	0.770	2576
2576	0.773	2808
2808	0.783	3043
3043	0.773	3275
3275	0.767	3505
3505	0.773	3737
3737	0.777	3970
3970	0.780	4204
4204	0.780	4438
4438	0.790	4675
4675	0.793	4913
4913	0.777	5146
5146	0.780	5380
5380	0.790	5617
5617	0.803	5858
5858	0.790	6095
6095	0.777	6328
6328	0.790	6565
6565	0.790	6802
6802	0.787	7038
7038	0.780	7272
7272	0.787	7508
7508	0.803	7749
7749	0.787	7985
7985	0.783	8220
8220	0.783	8455
8455	0.793	8693
8693	0.777	8926
