0	0.433	130
130	0.303	221
221	0.543	384
384	0.863	643
643	0.633	833
833	0.363	942
942	0.747	1166
1166	0.850	1421
1421	0.820	1667
1667	0.817	1912
1912	0.827	2160
2160	0.833	2410
2410	0.847	2664
2664	0.857	2921
2921	0.833	3171
3171	0.663	3370
3370	1.117	3705
3705	0.840	3957
3957	0.843	4210
4210	0.850	4465
4465	0.820	4711
4711	0.823	4958
4958	0.837	5209
5209	0.827	5457
5457	0.577	5630
5630	1.190	5987
5987	0.870	6248
6248	0.860	6506
6506	0.820	6752
6752	0.813	6996
6996	0.833	7246
7246	0.830	7495
7495	0.843	7748
7748	0.863	8007
8007	0.600	8187
8187	1.133	8527
8527	0.837	8778
