0	0.436	109
109	0.836	318
318	0.832	526
526	0.812	729
729	0.840	939
939	0.824	1145
1145	0.812	1348
1348	0.828	1555
1555	0.828	1762
1762	0.816	1966
1966	0.824	2172
2172	0.824	2378
2378	0.820	2583
2583	0.828	2790
2790	0.836	2999
2999	0.840	3209
3209	0.828	3416
3416	0.844	3627
3627	0.840	3837
3837	0.828	4044
4044	0.848	4256
4256	0.860	4471
4471	0.840	4681
4681	0.860	4896
4896	0.856	5110
5110	0.832	5318
5318	0.856	5532
5532	0.852	5745
5745	0.852	5958
5958	0.872	6176
6176	0.868	6393
6393	0.844	6604
6604	0.864	6820
6820	0.852	7033
7033	0.860	7248
7248	0.872	7466
7466	0.888	7688
7688	0.908	7915
7915	0.924	8146
8146	0.924	8377
8377	0.940	8612
8612	0.960	8852
8852	0.936	9086
9086	0.956	9325
9325	0.956	9564
9564	0.956	9803
9803	0.960	10043
10043	0.932	10276
10276	0.928	10508
10508	0.928	10740
10740	0.932	10973
10973	0.932	11206
11206	0.928	11438
11438	0.948	11675
11675	0.948	11912
11912	0.936	12146
12146	0.956	12385
12385	0.948	12622
12622	0.936	12856
12856	0.940	13091
13091	0.944	13327
13327	0.952	13565
13565	0.972	13808
13808	0.956	14047
14047	0.952	14285
14285	0.944	14521
14521	0.968	14763
14763	0.956	15002
15002	0.948	15239
15239	0.964	15480
15480	0.948	15717
15717	0.920	15947
15947	0.940	16182
16182	0.940	16417
16417	0.932	16650
16650	0.944	16886
16886	0.936	17120
17120	0.900	17345
17345	0.900	17570
17570	0.884	17791
17791	0.904	18017
18017	0.904	18243
18243	0.920	18473
18473	0.936	18707
18707	0.932	18940
18940	0.944	19176
19176	0.932	19409
19409	0.920	19639
19639	0.948	19876
19876	0.928	20108
20108	0.932	20341
20341	0.912	20569
20569	0.912	20797
20797	0.908	21024
21024	0.932	21257
21257	0.936	21491
21491	0.924	21722
21722	0.956	21961
21961	0.972	22204
22204	0.520	22334
22334	1.128	22616
22616	0.984	22862
22862	0.496	22986
22986	1.116	23265
23265	0.980	23510
23510	0.512	23638
23638	1.132	23921
23921	0.976	24165
24165	0.952	24403
24403	0.980	24648
24648	0.972	24891
24891	0.952	25129
25129	0.980	25374
25374	0.980	25619
25619	0.992	25867
25867	0.972	26110
26110	0.952	26348
26348	0.496	26472
26472	1.140	26757
26757	0.972	27000
27000	0.980	27245
27245	0.944	27481
27481	0.956	27720
27720	0.948	27957
27957	0.928	28189
28189	0.948	28426
28426	0.940	28661
28661	0.912	28889
28889	0.928	29121
29121	0.924	29352
29352	0.908	29579
29579	0.920	29809
29809	0.928	30041
30041	0.916	30270
30270	0.928	30502
30502	0.924	30733
30733	0.956	30972
30972	0.940	31207
31207	0.916	31436
31436	0.936	31670
31670	0.932	31903
31903	0.944	32139
32139	0.940	32374
32374	0.924	32605
32605	0.932	32838
32838	0.928	33070
33070	0.944	33306
