0	0.544	136
136	0.560	276
276	0.560	416
416	0.564	557
557	0.556	696
696	0.552	834
834	0.564	975
975	0.560	1115
1115	0.552	1253
1253	0.584	1399
1399	0.552	1537
1537	0.564	1678
1678	0.564	1819
1819	0.552	1957
1957	0.572	2100
2100	0.572	2243
2243	0.556	2382
2382	0.564	2523
2523	0.556	2662
2662	0.552	2800
2800	0.568	2942
2942	0.564	3083
3083	0.548	3220
3220	0.564	3361
3361	0.560	3501
3501	0.548	3638
3638	0.568	3780
3780	0.552	3918
3918	0.552	4056
4056	0.568	4198
4198	0.564	4339
4339	0.544	4475
4475	0.568	4617
4617	0.560	4757
4757	0.548	4894
4894	0.552	5032
5032	0.564	5173
5173	0.556	5312
5312	0.552	5450
5450	0.552	5588
5588	0.568	5730
5730	0.560	5870
5870	0.548	6007
6007	0.572	6150
6150	0.568	6292
6292	0.548	6429
6429	0.560	6569
6569	0.568	6711
6711	0.544	6847
6847	0.564	6988
6988	0.568	7130
7130	0.560	7270
7270	0.548	7407
7407	0.564	7548
7548	0.556	7687
7687	0.548	7824
7824	0.572	7967
7967	0.568	8109
8109	0.552	8247
8247	0.576	8391
8391	0.552	8529
8529	0.548	8666
8666	0.568	8808
8808	0.564	8949
8949	0.552	9087
9087	0.568	9229
9229	0.560	9369
9369	0.556	9508
9508	0.576	9652
9652	0.560	9792
9792	0.560	9932
9932	0.564	10073
10073	0.548	10210
10210	0.556	10349
10349	0.572	10492
10492	0.552	10630
10630	0.552	10768
10768	0.560	10908
10908	0.572	11051
11051	0.552	11189
11189	0.560	11329
11329	0.568	11471
11471	0.556	11610
11610	0.560	11750
11750	0.576	11894
11894	0.568	12036
12036	0.548	12173
12173	0.556	12312
12312	0.568	12454
12454	0.564	12595
12595	0.548	12732
12732	0.552	12870
12870	0.548	13007
13007	0.560	13147
13147	0.564	13288
13288	0.556	13427
13427	0.552	13565
13565	0.560	13705
13705	0.552	13843
13843	0.564	13984
13984	0.564	14125
14125	0.548	14262
14262	0.548	14399
14399	0.560	14539
14539	0.556	14678
14678	0.552	14816
14816	0.560	14956
14956	0.560	15096
15096	0.556	15235
15235	0.556	15374
15374	0.580	15519
15519	0.572	15662
15662	0.572	15805
15805	0.560	15945
15945	0.576	16089
16089	0.588	16236
16236	0.584	16382
16382	0.572	16525
16525	0.580	16670
16670	0.580	16815
16815	0.556	16954
16954	0.568	17096
17096	0.576	17240
17240	0.564	17381
17381	0.564	17522
17522	0.564	17663
17663	0.568	17805
17805	0.548	17942
17942	0.568	18084
18084	0.564	18225
18225	0.576	18369
18369	0.556	18508
18508	0.572	18651
18651	0.576	18795
18795	0.580	18940
18940	0.552	19078
19078	0.564	19219
19219	0.568	19361
19361	0.568	19503
19503	0.544	19639
19639	0.564	19780
19780	0.556	19919
19919	0.552	20057
20057	0.576	20201
