0	1.200	300
300	0.812	503
503	0.840	713
713	0.824	919
919	0.792	1117
1117	0.820	1322
1322	0.832	1530
1530	0.816	1734
1734	0.820	1939
1939	0.812	2142
2142	0.816	2346
2346	0.828	2553
2553	0.820	2758
2758	0.792	2956
2956	0.792	3154
3154	0.788	3351
3351	0.808	3553
3553	0.804	3754
3754	0.848	3966
3966	0.800	4166
4166	0.800	4366
4366	0.808	4568
4568	0.812	4771
4771	0.808	4973
4973	0.780	5168
5168	0.800	5368
5368	0.820	5573
5573	0.804	5774
5774	0.820	5979
5979	0.800	6179
6179	0.796	6378
6378	0.832	6586
6586	0.820	6791
6791	0.804	6992
6992	0.804	7193
7193	0.808	7395
7395	0.824	7601
7601	0.816	7805
7805	0.812	8008
8008	0.808	8210
8210	0.812	8413
8413	0.812	8616
8616	0.816	8820
8820	0.828	9027
9027	0.812	9230
9230	0.820	9435
9435	0.824	9641
9641	0.824	9847
9847	0.820	10052
10052	0.804	10253
10253	0.800	10453
10453	0.836	10662
10662	0.828	10869
10869	0.808	11071
11071	0.808	11273
11273	0.804	11474
11474	0.836	11683
11683	0.840	11893
11893	0.808	12095
12095	0.788	12292
12292	0.816	12496
12496	0.840	12706
12706	0.840	12916
12916	0.828	13123
13123	0.808	13325
13325	0.820	13530
13530	0.832	13738
13738	0.820	13943
13943	0.788	14140
14140	0.796	14339
14339	0.796	14538
14538	0.820	14743
14743	0.820	14948
14948	0.812	15151
15151	0.816	15355
15355	0.816	15559
15559	0.840	15769
15769	0.836	15978
15978	0.800	16178
16178	0.808	16380
16380	0.832	16588
16588	0.824	16794
16794	0.828	17001
17001	0.820	17206
17206	0.796	17405
17405	0.812	17608
17608	0.812	17811
17811	0.804	18012
18012	0.800	18212
18212	0.812	18415
18415	0.828	18622
18622	0.844	18833
18833	0.828	19040
19040	0.828	19247
19247	0.836	19456
19456	0.840	19666
19666	0.844	19877
19877	0.836	20086
20086	0.820	20291
20291	0.812	20494
20494	0.832	20702
20702	0.820	20907
20907	0.824	21113
21113	0.816	21317
21317	0.808	21519
21519	0.832	21727
21727	0.844	21938
21938	0.828	22145
22145	0.828	22352
22352	0.828	22559
22559	0.824	22765
22765	0.840	22975
22975	0.820	23180
23180	0.800	23380
23380	0.804	23581
23581	0.808	23783
23783	0.824	23989
23989	0.820	24194
24194	0.796	24393
24393	0.804	24594
24594	0.824	24800
24800	0.808	25002
25002	0.768	25194
25194	0.784	25390
25390	0.800	25590
25590	0.824	25796
25796	0.832	26004
26004	0.796	26203
26203	0.808	26405
26405	0.820	26610
26610	0.828	26817
26817	0.836	27026
27026	0.820	27231
27231	0.800	27431
27431	0.816	27635
27635	0.844	27846
27846	0.844	28057
28057	0.824	28263
28263	0.820	28468
28468	0.828	28675
28675	0.844	28886
28886	0.832	29094
29094	0.808	29296
29296	0.816	29500
29500	0.800	29700
29700	0.816	29904
29904	0.828	30111
30111	0.804	30312
30312	0.800	30512
30512	0.828	30719
30719	0.828	30926
30926	0.848	31138
31138	0.820	31343
31343	0.812	31546
31546	0.832	31754
31754	0.844	31965
31965	0.836	32174
32174	0.808	32376
32376	0.796	32575
32575	0.816	32779
32779	0.848	32991
32991	0.804	33192
33192	0.804	33393
33393	0.824	33599
33599	0.812	33802
33802	0.852	34015
34015	0.824	34221
34221	0.808	34423
34423	0.824	34629
34629	0.836	34838
34838	0.840	35048
35048	0.832	35256
35256	0.796	35455
35455	0.816	35659
35659	0.832	35867
35867	0.844	36078
36078	0.824	36284
36284	0.828	36491
36491	0.808	36693
36693	0.844	36904
36904	0.840	37114
37114	0.828	37321
37321	0.820	37526
37526	0.836	37735
37735	0.832	37943
37943	0.860	38158
38158	0.824	38364
38364	0.792	38562
38562	0.820	38767
38767	0.820	38972
38972	0.836	39181
39181	0.828	39388
39388	0.796	39587
39587	0.808	39789
39789	0.844	40000
40000	0.836	40209
40209	0.824	40415
40415	0.820	40620
40620	0.824	40826
40826	0.844	41037
41037	0.840	41247
41247	0.828	41454
41454	0.832	41662
41662	0.848	41874
41874	0.848	42086
42086	0.848	42298
42298	0.828	42505
42505	0.828	42712
42712	0.852	42925
42925	0.860	43140
43140	0.824	43346
43346	0.836	43555
43555	0.812	43758
43758	0.836	43967
43967	0.840	44177
44177	0.832	44385
44385	0.836	44594
44594	0.836	44803
44803	0.848	45015
45015	0.860	45230
45230	0.824	45436
45436	0.832	45644
45644	0.844	45855
45855	0.840	46065
46065	0.844	46276
46276	0.848	46488
46488	0.820	46693
46693	0.860	46908
46908	0.872	47126
47126	0.836	47335
47335	0.848	47547
47547	0.836	47756
47756	0.844	47967
47967	0.872	48185
48185	0.848	48397
48397	0.812	48600
48600	0.852	48813
