0	-0.020	-5
-5	1.057	312
312	1.120	648
648	0.977	941
941	0.897	1210
1210	1.003	1511
1511	1.017	1816
1816	1.127	2154
2154	1.100	2484
2484	0.887	2750
2750	1.150	3095
3095	0.430	3224
3224	0.263	3303
3303	0.487	3449
3449	1.210	3812
3812	0.623	3999
3999	0.490	4146
4146	1.210	4509
4509	1.130	4848
4848	1.213	5212
5212	1.073	5534
5534	0.263	5613
5613	0.613	5797
5797	0.393	5915
5915	1.113	6249
6249	1.207	6611
6611	1.153	6957
6957	1.217	7322
7322	1.150	7667
7667	1.223	8034
8034	1.120	8370
8370	1.010	8673
