0	0.327	98
98	0.837	349
349	0.897	618
618	0.900	888
888	0.890	1155
1155	0.843	1408
1408	0.877	1671
1671	0.890	1938
1938	0.903	2209
2209	0.860	2467
2467	0.843	2720
2720	0.877	2983
2983	0.913	3257
3257	0.877	3520
3520	0.870	3781
3781	0.870	4042
4042	0.883	4307
4307	0.847	4561
4561	0.823	4808
4808	0.840	5060
5060	0.877	5323
5323	0.907	5595
5595	0.860	5853
5853	0.850	6108
6108	0.873	6370
6370	0.863	6629
6629	0.843	6882
6882	0.800	7122
7122	0.823	7369
7369	0.870	7630
7630	0.893	7898
7898	0.833	8148
8148	0.837	8399
8399	0.857	8656
8656	0.867	8916
