0	0.083	25
25	0.417	150
150	0.257	227
227	0.223	294
294	0.947	578
578	0.837	829
829	0.857	1086
1086	0.887	1352
1352	0.257	1429
1429	0.267	1509
1509	0.307	1601
1601	0.927	1879
1879	0.917	2154
2154	0.453	2290
2290	0.393	2408
2408	0.350	2513
2513	0.550	2678
2678	0.857	2935
2935	0.790	3172
3172	0.813	3416
3416	0.830	3665
3665	0.770	3896
3896	0.840	4148
4148	0.867	4408
4408	0.803	4649
4649	0.877	4912
4912	0.870	5173
5173	0.803	5414
5414	0.897	5683
5683	0.850	5938
5938	0.807	6180
6180	0.870	6441
6441	0.953	6727
6727	0.870	6988
6988	0.927	7266
7266	0.933	7546
7546	0.830	7795
7795	0.877	8058
8058	0.670	8259
8259	0.293	8347
8347	0.257	8424
8424	0.270	8505
8505	0.293	8593
8593	0.220	8659
8659	0.630	8848
