0	0.817	245
245	1.300	635
635	0.740	857
857	0.567	1027
1027	0.867	1287
1287	0.277	1370
1370	0.290	1457
1457	0.253	1533
1533	0.193	1591
1591	0.513	1745
1745	0.247	1819
1819	0.297	1908
1908	0.543	2071
2071	0.780	2305
2305	0.280	2389
2389	0.333	2489
2489	0.383	2604
2604	0.223	2671
2671	0.790	2908
2908	0.850	3163
3163	0.490	3310
3310	0.603	3491
3491	0.617	3676
3676	0.507	3828
3828	0.593	4006
4006	0.587	4182
4182	0.567	4352
4352	0.843	4605
4605	0.637	4796
4796	0.250	4871
4871	0.287	4957
4957	0.553	5123
5123	0.500	5273
5273	0.713	5487
5487	0.713	5701
5701	0.637	5892
5892	0.550	6057
6057	0.567	6227
6227	0.483	6372
6372	0.533	6532
6532	0.543	6695
6695	0.600	6875
6875	0.640	7067
7067	0.237	7138
7138	0.250	7213
7213	0.283	7298
7298	0.197	7357
7357	0.310	7450
7450	0.750	7675
7675	0.370	7786
7786	0.293	7874
7874	0.553	8040
8040	0.690	8247
8247	0.553	8413
8413	0.770	8644
8644	0.757	8871
8871	0.323	8968
